Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
tried investing ,1.615009,29.000000,11.000000,5.433333
alternative energy ,5.887947,253.000000,96.000000,5.301076
worked ,0.844183,9.000000,6.000000,1.500000
oh boy ,2.908779,107.000000,52.000000,4.147619
going ,3.576472,247.000000,143.000000,1.727273
boring ,0.805270,4.000000,4.000000,1.000000
boring ,0.805270,4.000000,4.000000,1.000000
dubya ,0.569525,3.000000,2.000000,1.500000
need ,2.739506,118.000000,76.000000,1.552632
minutes lol ,4.615606,173.000000,93.000000,3.483333
hated ,0.438897,6.000000,3.000000,2.000000
debate mitt romney ,61.129004,8356.000000,2869.000000,7.858122
just gonna go ,12.710747,1313.000000,492.000000,7.032033
mexico ,0.646777,1.000000,1.000000,1.000000
ball ,0.849206,6.000000,4.000000,1.500000
gonna watch ,5.355368,257.000000,129.000000,4.023002
presidential debate ,11.589256,612.000000,305.000000,4.534804
like mitt romney ,65.767706,9211.000000,3060.000000,9.043614
suggest ,0.341187,5.000000,3.000000,1.666667
fuck ,2.334108,195.000000,105.000000,1.857143
obama ,15.681776,1709.000000,751.000000,2.275632
gonna kill ,3.773620,166.000000,75.000000,4.362288
ass ,5.764215,253.000000,89.000000,2.842697
imagine someone ,2.266531,59.000000,28.000000,3.952381
mitt romney pushing ,54.053332,7929.000000,2633.000000,7.717258
play ,1.714687,42.000000,16.000000,2.625000
stop button whenever ,3.206499,96.000000,40.000000,6.954545
asked ,1.424129,31.000000,16.000000,1.937500
question ,3.412860,101.000000,64.000000,1.578125
obama ,15.681776,1709.000000,751.000000,2.275632
president ,9.492084,864.000000,378.000000,2.285714
tha rest ,1.244524,17.000000,6.000000,5.000000
life ,1.458386,30.000000,16.000000,1.875000
id ,0.000000,1.000000,1.000000,1.000000
coo wit ,1.212474,33.000000,8.000000,6.428571
stop threatening violence ,2.254414,88.000000,36.000000,7.454545
crack ,2.544202,67.000000,43.000000,1.558140
china ,3.674016,130.000000,81.000000,1.604938
cheat ,0.889622,26.000000,16.000000,1.625000
mitt romney explain ,54.270940,7934.000000,2636.000000,7.717258
connection ,0.635571,4.000000,3.000000,1.333333
hans gruber ,0.000000,8.000000,4.000000,4.000000
events ,0.422396,2.000000,2.000000,1.000000
nakatomi tower ,0.417296,8.000000,4.000000,4.000000
romney ya say one thing ,37.799311,4777.000000,1714.000000,12.212751
right now ,8.277286,449.000000,164.000000,5.495215
saying ,2.689191,117.000000,63.000000,1.857143
dear mitt get ,32.942547,4168.000000,1374.000000,7.993131
shit ,5.160207,268.000000,127.000000,2.110236
longer ,0.513090,6.000000,4.000000,1.500000
years ,3.683630,120.000000,76.000000,1.578947
fix ,1.266207,14.000000,10.000000,1.400000
ok ,0.593953,10.000000,10.000000,1.000000
want fucking mitt romney ,59.357748,8236.000000,2794.000000,10.552084
mess ,0.716770,5.000000,4.000000,1.250000
economy ,2.506463,43.000000,28.000000,1.535714
even ,2.486239,208.000000,87.000000,2.390805
like everyone ,14.547701,1358.000000,463.000000,5.144538
die ,0.769137,10.000000,6.000000,1.666667
mitt romney becomes potus ,55.348521,7999.000000,2654.000000,11.850591
leader ,0.524682,3.000000,3.000000,1.000000
fantastic ,0.835507,9.000000,3.000000,3.000000
take ,3.728621,139.000000,63.000000,2.206349
gloves ,0.553122,3.000000,3.000000,1.000000
mitt ,24.965229,3712.000000,1180.000000,3.145763
go ,3.080111,137.000000,72.000000,1.902778
jugular ,0.000000,1.000000,1.000000,1.000000
playing nice ,2.866893,64.000000,32.000000,4.047059
get ,7.505716,446.000000,190.000000,2.347368
mud ,0.467752,4.000000,3.000000,1.333333
romney ,28.494119,4212.000000,1450.000000,2.904828
know ,3.410289,240.000000,145.000000,1.655172
takes ,2.708801,48.000000,37.000000,1.297297
get small business growing ,23.684827,1265.000000,439.000000,11.938302
#presidentialdebate drinking game ,6.822232,292.000000,113.000000,8.255045
time ,3.777322,170.000000,90.000000,1.888889
hear ,2.917227,112.000000,57.000000,1.964912
lie ,1.867759,37.000000,17.000000,2.176471
taking ,1.140162,12.000000,8.000000,1.500000
shot ,1.877431,15.000000,15.000000,1.000000
romney ,28.494119,4212.000000,1450.000000,2.904828
serious cold tonight ,5.903941,183.000000,72.000000,7.332137
nose ,0.803783,9.000000,6.000000,1.500000
red ,0.531161,4.000000,2.000000,2.000000
voice sounds scratchy ,5.818319,237.000000,77.000000,9.102778
mitt's answer ,3.915030,122.000000,63.000000,4.281468
detailed ,0.319598,2.000000,2.000000,1.000000
unrealistic ,0.000000,1.000000,1.000000,1.000000
wait ,2.018826,56.000000,39.000000,1.435897
obamacare isnt president obama ,26.306059,2586.000000,1134.000000,9.894679
feeding ,0.509436,4.000000,3.000000,1.333333
hot soup ,0.000000,4.000000,2.000000,4.000000
housing ,1.238347,9.000000,9.000000,1.000000
begun ,1.242843,14.000000,8.000000,1.750000
rise ,0.654608,11.000000,8.000000,1.375000
got ,3.153756,172.000000,75.000000,2.293333
short sale ,1.427780,9.000000,4.000000,4.500000
foreclosure ,0.751211,5.000000,3.000000,1.666667
block ,0.801513,4.000000,3.000000,1.333333
#romney's ideas ain't ,4.370703,125.000000,44.000000,8.281250
bad ,1.398631,48.000000,26.000000,1.846154
little lefty ,1.957972,57.000000,24.000000,4.391304
sound ,1.912755,75.000000,23.000000,3.260870
expensive ,0.628063,3.000000,2.000000,1.500000
ironic ,0.751798,5.000000,3.000000,1.666667
want ,3.983318,228.000000,134.000000,1.701493
like romney ,40.802477,5499.000000,1880.000000,5.897851
obama ,15.681776,1709.000000,751.000000,2.275632
pick ,0.547259,7.000000,5.000000,1.400000
president ,9.492084,864.000000,378.000000,2.285714
world needs someone like ,16.768627,1430.000000,497.000000,9.274769
black really ,5.213121,321.000000,139.000000,4.553258
crack ,2.544202,67.000000,43.000000,1.558140
mitt romney got ,56.613104,8096.000000,2705.000000,8.343924
mccain neck going ,4.915067,263.000000,151.000000,6.060606
according ,0.868569,4.000000,4.000000,1.000000
supposed #presidentialdebate drinking game ,7.754054,308.000000,125.000000,9.588378
drunk right now just ,16.490997,1514.000000,534.000000,10.720515
obama's introduction ,3.403425,164.000000,51.000000,5.744898
president says ,13.270987,1107.000000,465.000000,5.078817
wants ,2.855353,145.000000,69.000000,2.101449
energy ,5.258574,245.000000,93.000000,2.634409
america ,4.019640,171.000000,87.000000,1.965517
agencies ,0.000000,1.000000,1.000000,1.000000
halting new energy production ,9.153050,393.000000,139.000000,13.248695
mitt romney's face ,32.978039,4211.000000,1347.000000,8.989832
obama ,15.681776,1709.000000,751.000000,2.275632
talking just looks like ,27.273442,2965.000000,1013.000000,11.247849
thinking black people ,7.646652,388.000000,178.000000,6.164014
determined independent ,1.630319,45.000000,15.000000,5.071429
looking ,2.080831,112.000000,48.000000,2.333333
tonight's debate ,9.064833,462.000000,253.000000,3.950388
obama talks ,17.190931,1771.000000,775.000000,4.858965
spending ,1.789120,30.000000,13.000000,2.307692
solar ,1.852378,28.000000,16.000000,1.750000
failing ,0.551633,3.000000,2.000000,1.500000
already ,4.307305,268.000000,103.000000,2.601942
wants ,2.855353,145.000000,69.000000,2.101449
pump american ,2.268180,80.000000,28.000000,4.888889
solar ,1.852378,28.000000,16.000000,1.750000
comes #romney ,5.089909,244.000000,109.000000,4.270475
itty bitty steps ,0.421768,16.000000,5.000000,9.333333
annoys ,0.433275,13.000000,4.000000,3.250000
end ,1.413344,18.000000,9.000000,2.000000
body language counts ,3.699297,73.000000,22.000000,9.700000
#debates ,7.845891,319.000000,156.000000,2.044872
thing said years ,8.393824,451.000000,201.000000,6.583709
going ,3.576472,247.000000,143.000000,1.727273
happen ,0.475414,6.000000,4.000000,1.500000
mitt romney wants ,56.314701,8069.000000,2699.000000,8.152040
guns ,0.000000,1.000000,1.000000,1.000000
president obama just become president ,33.077747,3645.000000,1500.000000,10.253313
election ,2.072875,41.000000,27.000000,1.518519
already ,4.307305,268.000000,103.000000,2.601942
tired ,0.600100,2.000000,2.000000,1.000000
seeing ads ,1.341849,16.000000,8.000000,4.333333
barack ,2.702815,130.000000,44.000000,2.954545
topdown guy ,3.789008,103.000000,59.000000,3.177778
think govt ,3.809563,196.000000,106.000000,3.734250
drive ,0.972754,6.000000,4.000000,1.500000
economy ,2.506463,43.000000,28.000000,1.535714
#presidentialdebate fuck ,4.361335,302.000000,159.000000,3.838624
like ,12.308358,1287.000000,430.000000,2.993023
channel ,0.700333,10.000000,7.000000,1.428571
one ,2.961748,182.000000,83.000000,2.192771
canada cares ,1.913591,29.000000,16.000000,3.539682
used ,1.100513,23.000000,12.000000,1.916667
bore ,0.000000,1.000000,1.000000,1.000000
kinda ,1.460760,45.000000,15.000000,3.000000
potus ,0.847086,18.000000,9.000000,2.000000
interest ,0.743104,7.000000,5.000000,1.400000
lol ,2.869732,129.000000,60.000000,2.150000
showing tweets ,3.128361,59.000000,33.000000,3.569445
debate ,7.669656,432.000000,239.000000,1.807531
debate ,7.669656,432.000000,239.000000,1.807531
annoying ,1.299546,16.000000,7.000000,2.285714
else ,1.473016,36.000000,16.000000,2.250000
supposed ,0.931822,16.000000,12.000000,1.333333
see ,2.616374,139.000000,81.000000,1.716049
romney ,28.494119,4212.000000,1450.000000,2.904828
hands ,1.739146,37.000000,16.000000,2.312500
q1 ,0.357161,4.000000,2.000000,2.000000
major differences ,2.347119,35.000000,17.000000,4.097222
job creation ,3.151873,110.000000,42.000000,5.555556
obama goes first ,19.713227,1887.000000,818.000000,8.230177
ok ,0.593953,10.000000,10.000000,1.000000
fb posts ,1.486087,14.000000,8.000000,3.600000
follow ,1.011767,14.000000,9.000000,1.555556
twitter ,3.227130,93.000000,37.000000,2.513514
want ,3.983318,228.000000,134.000000,1.701493
silly ,1.125561,9.000000,5.000000,1.800000
thanks ,1.215438,12.000000,6.000000,2.000000
like ,12.308358,1287.000000,430.000000,2.993023
mitt romney sound real good right now ,68.283995,8693.000000,2917.000000,19.810966
mitt romney wants ,56.314701,8069.000000,2699.000000,8.152040
cuck barack obama ,18.384591,1842.000000,796.000000,8.230177
alec baldwin just pulled ,7.052906,1056.000000,364.000000,14.891967
spider ,0.302215,1.000000,1.000000,1.000000
diorama ,0.000000,1.000000,1.000000,1.000000
former polysci major side ,3.154426,49.000000,20.000000,11.317460
psyched ,0.000000,1.000000,1.000000,1.000000
debate ,7.669656,432.000000,239.000000,1.807531
look ,2.754470,237.000000,101.000000,2.346535
palm ,0.000000,1.000000,1.000000,1.000000
gestures ,0.645445,6.000000,4.000000,1.500000
obama ,15.681776,1709.000000,751.000000,2.275632
excellent ,0.787312,10.000000,4.000000,2.500000
much ,2.771060,124.000000,63.000000,1.968254
credible ,0.000000,1.000000,1.000000,1.000000
better ,3.143233,132.000000,54.000000,2.444444
warms ,0.000000,1.000000,1.000000,1.000000
mitt romeny ,25.425414,3722.000000,1184.000000,5.645763
years ,3.683630,120.000000,76.000000,1.578947
mitt romeny ,25.425414,3722.000000,1184.000000,5.645763
go mitt romney ,56.539459,8061.000000,2702.000000,7.953369
ouch ,0.000000,1.000000,1.000000,1.000000
truth hurts america ,4.019640,177.000000,89.000000,7.965517
place ,0.733748,10.000000,7.000000,1.428571
starting ,0.949457,10.000000,8.000000,1.250000
small business #debate2012 ,18.597581,846.000000,258.000000,9.590934
just like ,19.361264,2331.000000,791.000000,5.884990
mention ,0.724809,9.000000,5.000000,1.800000
immense swag president obama ,25.980678,2591.000000,1136.000000,10.894679
walked ,0.796467,17.000000,7.000000,2.428571
stage ,2.117765,27.000000,21.000000,1.285714
like ,12.308358,1287.000000,430.000000,2.993023
need ,2.739506,118.000000,76.000000,1.552632
stop ,1.817494,81.000000,33.000000,2.454545
pda ,0.000000,1.000000,1.000000,1.000000
h ,0.560568,11.000000,6.000000,1.833333
fact ,2.236106,69.000000,22.000000,3.136364
whoopin ass ,6.491639,257.000000,91.000000,4.842697
bet mitt romney ,54.279798,7967.000000,2652.000000,8.005136
whole bunch ,2.374012,51.000000,24.000000,3.750000
ralph lauren ,0.000000,4.000000,2.000000,4.000000
everyone tune ,2.816119,86.000000,46.000000,3.305361
debate ,7.669656,432.000000,239.000000,1.807531
watch mitt romney ,56.236986,8049.000000,2700.000000,7.836305
kill ,1.195890,34.000000,16.000000,2.125000
chances ,0.412635,4.000000,3.000000,1.333333
president ,9.492084,864.000000,378.000000,2.285714
#romney ,3.884737,199.000000,86.000000,2.313953
economic plans ,2.586893,35.000000,15.000000,4.571429
different ,2.658758,52.000000,26.000000,2.000000
black ,2.595795,108.000000,50.000000,2.160000
white ,1.692299,80.000000,28.000000,2.857143
ah shit ,5.617434,276.000000,131.000000,4.110236
obama ,15.681776,1709.000000,751.000000,2.275632
actually breathing better ,5.240700,224.000000,93.000000,6.822822
watch ,2.777638,125.000000,70.000000,1.785714
breathing ,0.400058,4.000000,2.000000,2.000000
much calmer ,2.771060,126.000000,64.000000,3.968254
listening ,1.433650,37.000000,23.000000,1.608696
obama ,15.681776,1709.000000,751.000000,2.275632
yes ,1.655577,57.000000,28.000000,2.035714
think ,2.038104,179.000000,97.000000,1.845361
mom ,0.852732,14.000000,8.000000,1.750000
already sleeping ,4.307305,270.000000,104.000000,4.601942
#debates just started ,16.471068,1399.000000,530.000000,7.706070
mtv hosts live twitter fact check ,9.786215,303.000000,92.000000,26.124237
debate ,7.669656,432.000000,239.000000,1.807531
eyes ,1.028604,36.000000,21.000000,1.714286
barack obama ,18.384591,1839.000000,795.000000,5.230177
mitt romney du ,53.459348,7927.000000,2631.000000,9.050591
mittens ,1.020794,21.000000,12.000000,1.750000
want ,3.983318,228.000000,134.000000,1.701493
double ,0.718521,12.000000,6.000000,2.000000
trickle ,1.791019,42.000000,27.000000,1.555556
work ,1.158950,56.000000,37.000000,1.513514
#teamobama ,3.012336,86.000000,40.000000,2.150000
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
fucking jooooooke ,1.915082,86.000000,31.000000,4.800000
get ,7.505716,446.000000,190.000000,2.347368
screen bitch ,4.087098,119.000000,49.000000,4.677419
love ,1.419301,41.000000,34.000000,1.205882
fact romney ,30.730225,4281.000000,1472.000000,6.041192
laughing ,0.800739,17.000000,11.000000,1.545455
obama ,15.681776,1709.000000,751.000000,2.275632
whole time ,5.152632,212.000000,106.000000,4.513889
figure ,0.656919,9.000000,4.000000,2.250000
everything ,1.940139,81.000000,30.000000,2.700000
says ,3.778903,243.000000,87.000000,2.793103
joke ,1.525187,48.000000,27.000000,1.777778
wish ,1.058992,26.000000,16.000000,1.625000
smack ,1.039730,16.000000,6.000000,2.666667
smirk ,1.869136,45.000000,21.000000,2.142857
candidate ,1.139772,34.000000,17.000000,2.000000
think china ,5.712120,309.000000,178.000000,3.450299
like ,12.308358,1287.000000,430.000000,2.993023
see win ,4.412280,199.000000,117.000000,3.382716
presidential debate live ,13.562210,656.000000,317.000000,8.201471
love ,1.419301,41.000000,34.000000,1.205882
powerful intelligent man ,3.704252,146.000000,69.000000,7.464516
starts ,0.662994,10.000000,5.000000,2.000000
woman b ,2.687258,44.000000,22.000000,3.933333
ice breaking joke ,4.172796,136.000000,46.000000,9.444445
look ,2.754470,237.000000,101.000000,2.346535
#romney face ,7.101246,374.000000,159.000000,4.711213
#obama talks ,6.836840,313.000000,124.000000,5.093333
damn ,2.070764,76.000000,33.000000,2.303030
na ,0.803517,8.000000,5.000000,1.600000
really calling ,3.398663,220.000000,94.000000,3.793258
bs ,0.909262,10.000000,8.000000,1.250000
pay ,3.736937,169.000000,76.000000,2.223684
dumping costs ,0.000000,4.000000,2.000000,4.000000
middleclass americans ,2.143150,37.000000,17.000000,4.214286
central question ,4.401606,115.000000,69.000000,4.378125
imagine watching romney ,32.294103,4382.000000,1564.000000,6.095750
obama debate ,23.351432,2141.000000,990.000000,4.083163
like watching nixon ,16.298973,1451.000000,540.000000,6.469659
jfk ,0.649519,3.000000,3.000000,1.000000
real ,2.425295,100.000000,37.000000,2.702703
sec ,0.634421,11.000000,4.000000,2.750000
obama ,15.681776,1709.000000,751.000000,2.275632
fucking handsome president ,12.186368,963.000000,416.000000,6.960714
s ,1.831999,38.000000,20.000000,1.900000
auto industry ,4.554804,138.000000,56.000000,4.947097
come roaring back ,7.376073,244.000000,91.000000,7.973719
housing ,1.238347,9.000000,9.000000,1.000000
begun ,1.242843,14.000000,8.000000,1.750000
rise ,0.654608,11.000000,8.000000,1.375000
understand ,0.974068,31.000000,20.000000,1.550000
vote ,3.715183,150.000000,96.000000,1.562500
people ,4.305414,257.000000,115.000000,2.234783
billions ,0.598561,4.000000,3.000000,1.333333
president ,9.492084,864.000000,378.000000,2.285714
trust ,0.780815,23.000000,13.000000,1.769231
god ,1.230123,23.000000,14.000000,1.642857
obama ,15.681776,1709.000000,751.000000,2.275632
romney ,28.494119,4212.000000,1450.000000,2.904828
trying ,1.997536,69.000000,42.000000,1.642857
watch ,2.777638,125.000000,70.000000,1.785714
debate ,7.669656,432.000000,239.000000,1.807531
xbox ,0.577635,1.000000,1.000000,1.000000
holy shit mitt romney just killed like ,80.090684,10566.000000,3560.000000,21.212483
guys ,1.378792,38.000000,21.000000,1.809524
wait ,2.018826,56.000000,39.000000,1.435897
help ,2.661323,95.000000,51.000000,1.862745
mitt ,24.965229,3712.000000,1180.000000,3.145763
yes ,1.655577,57.000000,28.000000,2.035714
tax cuts ,7.479922,265.000000,112.000000,4.914551
manufacturing ,0.504714,5.000000,3.000000,1.666667
sure ,2.088525,58.000000,30.000000,1.933333
majority ,0.462612,6.000000,4.000000,1.500000
business count ,6.346204,351.000000,109.000000,4.898077
#obama says ,9.106588,494.000000,187.000000,5.303103
question ,3.412860,101.000000,64.000000,1.578125
debate ,7.669656,432.000000,239.000000,1.807531
see ,2.616374,139.000000,81.000000,1.716049
many times ,4.084996,82.000000,32.000000,5.095238
blames ,0.353951,5.000000,2.000000,2.500000
predecessor ,0.000000,1.000000,1.000000,1.000000
just wanna smack ,10.629300,1184.000000,409.000000,8.511015
stupid smirk right ,8.066154,337.000000,125.000000,7.631579
mitt romney's face ,32.978039,4211.000000,1347.000000,8.989832
waiting ,0.971813,14.000000,8.000000,1.750000
mitt ,24.965229,3712.000000,1180.000000,3.145763
