DocId,Tweet,Score,ProecessedTweet,RetweetCount
310,#Romney claims we need Energy Independance --  but under Obama we've become more Energy Independant than we've Ever Been #Debate2012,20.143381,#romney claims we need energy independance but under obama we've become more energy independant than we've ever been #debate2012,0
5395,trickle down is repub code for pissing on the poor and middle class #debate #DenverDebate,20.137207999999998,trickle down is repub code for pissing on the poor and middle class #debate #denverdebate,0
829,President Barack Obama discussed investing in education to fix the economy.,20.136063,president barack obama discussed investing in education to fix the economy,0
1327,Mitt Romney Looking Like He Don't Know Where The Fuck He Is...,20.133586,mitt romney looking like he don't know where the fuck he is,2
4234,catch the shade--> @DaveKrumholtz: Mitt Romney's makeup artist made him look almost as dark as Obama. Nice job! Someone's getting a raise.,20.130831,catch the shade mitt romney's makeup artist made him look almost as dark as obama nice job someone's getting a raise,0
2635,Why do I feel like Mitt Romney is trying to sell me a new Corvette..?,20.129251,why do i feel like mitt romney is trying to sell me a new corvette,0
668,Well Romney just said the word tender... Guess who has my vote! #loveit #Romney #vote,20.12717,well romney just said the word tender guess who has my vote #loveit #romney #vote,0
3237,#debates first answer impression. Obama a little tight. Hard to smile naturally.,20.122776,#debates first answer impression obama a little tight hard to smile naturally,0
633,Hate to say it but #Romney sounded a lil better on that answer. #Obama just restated his commercial,20.119144,hate to say it but #romney sounded a lil better on that answer #obama just restated his commercial,0
4411,MITT ROMNEY DNT PAY NO TAX ! MITT ROMNEY DNT PAY NO TAX !,20.117694,mitt romney dnt pay no tax mitt romney dnt pay no tax,0
3246,@bravesoldierboy he actually looks better in person. saw him sept 17th he's really pretty & his smile is radiant #Debate2012  #Obama,20.105393000000003,he actually looks better in person saw him sept 17th he's really pretty his smile is radiant #debate2012 #obama,0
4011,How do we deal with our tax code... and reduce spending? - President Obama,20.1002,how do we deal with our tax code and reduce spending president obama,0
694,dont make me turn around and smack thee for being too loud --  bitch.  #debates,20.096010999999997,dont make me turn around and smack thee for being too loud bitch #debates,0
987,Voting for the President because he's black is so 4 years ago.. #PresidentialDebate,20.093204,voting for the president because he's black is so years ago #presidentialdebate,0
5221,Blah blah blah is what I hear from Mitt Romney's voice. You don't have my vote.,20.092776999999998,blah blah blah is what i hear from mitt romney's voice you don't have my vote,1
4239,I'm uh... you know... gonna do some president stuff. Yeah... probably ... - Obama,20.082446,i'm uh you know gonna do some president stuff yeah probably obama,0
2440,Obama is slaying. Without being shadey. We don't need a shadey president. #debates,20.077481,obama is slaying without being shadey we don't need a shadey president #debates,1
1340,if i said uhh this many times on an interview --  i wouldn't get the job... #PresidentialDebate,20.069533999999997,if i said uhh this many times on an interview i wouldn't get the job #presidentialdebate,1
2496,@i_ChaseDreams90 Hells no #eff Romney he juSt a nice cleaned cut man #nohater lol #teamobama,20.063773,hells no #eff romney he just a nice cleaned cut man #nohater lol #teamobama,0
2366,when i think about mitt romney --  I envision a giant dirty disgusting asshole on top of a business suit spewing shit over those listening.,20.0618,when i think about mitt romney i envision a giant dirty disgusting asshole on top of a business suit spewing shit over those listening,8
129,RT @xx_Harris: I don't care what anyone says OBAMA is going to be  PRESIDENT again,20.055452000000002,i don't care what anyone says obama is going to be president again,7
3380,tender UGH. Puking. Obama please crush Mitt. Also would be good if you could cut down on those uhhhh's in your sentences. #uppers #debates,20.049858999999998,tender ugh puking obama please crush mitt also would be good if you could cut down on those uhhhh's in your sentences #uppers #debates,0
1275,RT @HuffPostPol: Romney: I don't have a tax cut of the scale you're talking about http://t.co/mGEdEbWd #debates #PatchPolitics,20.043676,romney i don't have a tax cut of the scale you're talking about #debates #patchpolitics,0
2478,BURN IN HELL FUCKING MITT ROMNEY WITH YOUR FUCKING DUMBSHIT BODY LANGUAGE WITHIN THE FIRST MINUTE YOU PIECE OF SHIT,20.042425,burn in hell fucking mitt romney with your fucking dumbshit body language within the first minute you piece of shit,0
3464,When Obama Wins President AGAIN I Hope Mitt Romney Quits Nd Goes Play Golf Wit Bush & Phil Jackson...#MyPresidentBlack,20.039898,when obama wins president again i hope mitt romney quits nd goes play golf wit bush phil jackson#mypresidentblack,1
5014,You can tell Mitt Romney came prepared. He actually looks Presidential and has stage presence tonight.,20.036936999999998,you can tell mitt romney came prepared he actually looks presidential and has stage presence tonight,1
3784,Obama VERY on talking points. Asked to respond to Romney critique on trickle down govt --  he talks about...education! #debates,20.032331,obama very on talking points asked to respond to romney critique on trickle down govt he talks abouteducation #debates,6
4839,#DenverDebate wind solar * biofuels????like Solyndra and other green companies now going bankrupt,20.02849,#denverdebate wind solar biofuelslike solyndra and other green companies now going bankrupt,0
3991,Mitt Romney looks like a skinnier version of the mayor in the Grinch...,20.021739,mitt romney looks like a skinnier version of the mayor in the grinch,0
5305,I Feel Like Mitt Romney Is The Kind Of Guy Who Resends Text If You Don't Reply.,20.016126,i feel like mitt romney is the kind of guy who resends text if you don't reply,0
5310,Obama looking at mitt Romney like look at this cracker lol,20.013391,obama looking at mitt romney like look at this cracker lol,0
885,Romney looks a bit nervous. His make up is starting to peel off. #debates,20.012524,romney looks a bit nervous his make up is starting to peel off #debates,6
1079,Some guy from PBS hosting this debate - every cartoon character I respect and don't has taught me to laugh at PBS. Already confused. #Obama,19.999470000000002,some guy from pbs hosting this debate every cartoon character i respect and don't has taught me to laugh at pbs already confused #obama,0
3731,I feel anyone who is middle class and votes for Romney is an unintelligent --  uninformed moron. #Debates,19.998173,i feel anyone who is middle class and votes for romney is an unintelligent uninformed moron #debates,0
4316,@_theREALSharnez: i never really paid any attention to politics until Obama became president .,19.989065,i never really paid any attention to politics until obama became president,2
330,Mitt Romney's face can only be described as a shit eating grin #debate,19.98096,mitt romney's face can only be described as a shit eating grin #debate,0
600,everyone else will be watching the debates and i'll be watching youtube buffer #debates,19.970166,everyone else will be watching the debates and i'll be watching youtube buffer #debates,0
2865,RT @paul_merrill: #CantAfford4More years of Mitt Romney buying new twitter hashtags every week to try and win over the 90% of people who ...,19.964511,#cantafford4more years of mitt romney buying new twitter hashtags every week to try and win over the of people who,171
2245,Yes --  I can buy you a home. Ann --  get out my checkbook- Mitt #debates,19.963008000000002,yes i can buy you a home ann get out my checkbook mitt #debates,0
3359,If you are an #Obama2012 supporter please use the hash tag #ForwardNotBack THANKS!!! #Debate #Debate2012,19.959917,if you are an #obama2012 supporter please use the hash tag #forwardnotback thanks #debate #debate2012,0
1452,Pretty shocked Romney would say the word trickle next to the word down --  no matter what the context. #debates,19.953164,pretty shocked romney would say the word trickle next to the word down no matter what the context #debates,0
2621,is everyone watching this hilarious new fox sitcom? I gather its about the devil & his black friend #DenverDebate #PresidentialDebate,19.937523,is everyone watching this hilarious new fox sitcom i gather its about the devil his black friend #denverdebate #presidentialdebate,0
2434,Both agree #education is important. #Taxes - blah --  blah --  blah- I never believe a candidate's position on that subject #Debate #Election2012,19.936723,both agree #education is important #taxes blah blah blah i never believe a candidate's position on that subject #debate #election2012,0
609,I'd love to see President Obama not snake his way around every question,19.930851,i'd love to see president obama not snake his way around every question,1
4760,@BarackObama: The question tonight is not where we've been --  but where we're going. #p21 #cnndebate #debates,19.911534,the question tonight is not where we've been but where we're going #p21 #cnndebate #debates,2
89,Watching the debate with my daddy. He is so smart! After answers --  he is explaining it all to me. Maybe my dad should run? (; #election2012,19.911472,watching the debate with my daddy he is so smart after answers he is explaining it all to me maybe my dad should run #election2012,4
219,#Romney's ideas ain't all bad --  surprisingly a little lefty --  however they sound stupidly expensive --  ironic when you want to cut spending,19.911054000000004,#romney's ideas ain't all bad surprisingly a little lefty however they sound stupidly expensive ironic when you want to cut spending,0
4762,President Barack Obama is so professional and calm with how he handles his business,19.900192,president barack obama is so professional and calm with how he handles his business,0
639,#Politics: As expected @BarackObama gets first question on #Economy. #Debates. What do you think of his response?,19.894218000000002,#politics as expected gets first question on #economy #debates what do you think of his response,1
989,WISH I HAD A TV<<<<<<<<<<<<< I WANNA CHECK OUT THE FIRST DEBATE. NO WORRIES THOUGH --  I WILL BE ON THE INTERNET TOMMORROW #OBAMA #OBAMA #OBAMA,19.89333,wish i had a tv i wanna check out the first debate no worries though i will be on the internet tommorrow #obama #obama #obama,0
4043,#MittRomney already talking about China. Isn't that where you sent all your jobs?!,19.891107,#mittromney already talking about china isn't that where you sent all your jobs,0
1142,Wisconsin forward @ZBohannon launches campaign to get President Obama to play pick-up with the Badgers: http://t.co/ncpOep0t,19.885735,wisconsin forward launches campaign to get president obama to play pickup with the badgers,2
4856,RT @kiradavis422: Auto industry is roaring back! Did you know that? Don't worry about GM's bankruptcy. Move along. #DenverDebate,19.884882,auto industry is roaring back did you know that don't worry about gm's bankruptcy move along #denverdebate,1
3269,President OBAMA Facial Expressions Toward Mitt Romney Say NIGGA PLEASE !!! o_O,19.870193,president obama facial expressions toward mitt romney say nigga please oo,4
2064,everyone is watching the debate  --  all i see on my TL ! #teamObama,19.864807,everyone is watching the debate all i see on my tl #teamobama,0
2831,Wind!  Solar!  Biofuels!  Hmmm....how many times have I heard that before?  #debate #tcot #mitt,19.852853000000003,wind solar biofuels hmmmhow many times have i heard that before #debate #tcot #mitt,0
656,Since #obama started talking I'm already drunk from his lies --  damn this drinking game sucked... #RomneyRyan2012,19.846696,since #obama started talking i'm already drunk from his lies damn this drinking game sucked #romneyryan2012,0
5603,Mitt romney All over the place...mentioning shit he aint ever gone mention again if he get in office.,19.837495,mitt romney all over the placementioning shit he aint ever gone mention again if he get in office,0
4152,I feel like Obama is talking to me! Fuck you mitt romney,19.828488,i feel like obama is talking to me fuck you mitt romney,0
944,Governor Romney doesn't stand a chance against President Obama in a debate #GetReal,19.82239,governor romney doesn't stand a chance against president obama in a debate #getreal,3
4030,Mitt Romney you cant trust a nigga with the first name Mitt  tha fugg? Oven mitt head ass nigga,19.819685999999997,mitt romney you cant trust a nigga with the first name mitt tha fugg oven mitt head ass nigga,0
5121,CNN on split screen.  Nice move.  Watching Obama/Romney listen oddly compelling.  #debates @BBCNewsUS,19.817818,cnn on split screen nice move watching obamaromney listen oddly compelling #debates,0
3019,Presidential debate w/ @Chloe_Clo and the smoothest vodka w/ cran and lime of all time. #Obama,19.807482999999998,presidential debate w and the smoothest vodka w cran and lime of all time #obama,0
2143,Romney fuckn up on dis Debate already !!! WTF IS HE TLKN BOUT !!!  #debate #Obama,19.806889,romney fuckn up on dis debate already wtf is he tlkn bout #debate #obama,0
2779,@Lfouroux: President Obama has a cool pimp walk! Gov. Romney looks constipated thiss !!!,19.804092,president obama has a cool pimp walk gov romney looks constipated thiss,0
1314,It's funny how Obama torments Romney on lowering taxes --  yet says that manufacturing taxes should be lowered #PresidentialDebate,19.795133,it's funny how obama torments romney on lowering taxes yet says that manufacturing taxes should be lowered #presidentialdebate,0
1390,Governor Romney disagrees with the way I've run this country --  but boy do I agree with him #debates #denverdebate,19.784491,governor romney disagrees with the way i've run this country but boy do i agree with him #debates #denverdebate,0
5190,RT @OhNoItsJermaine: Mitt Romney really isn't a bad person. He's just said certain things that have tarnished his image. I think it's a  ...,19.776175,mitt romney really isn't a bad person he's just said certain things that have tarnished his image i think it's a,4
5356,Why the hell are the wealthy so worried about having their taxes raised? It isn't going to hurt you to pay more. #Greed! #PresidentialDebate,19.774587999999998,why the hell are the wealthy so worried about having their taxes raised it isn't going to hurt you to pay more #greed #presidentialdebate,0
1117,Mitt Romney is trying to make jokes and I want to be hit by an asteroid. #debates,19.756335,mitt romney is trying to make jokes and i want to be hit by an asteroid #debates,0
3549,RT @ckanal: Worth one more share :) 100 Twitter feeds to follow during #debates - http://t.co/BuuhC0kX  Twitter list: http://t.co/WP6ViZT8,19.753386999999996,worth one more share twitter feeds to follow during #debates twitter list,2
5605,RT @WebMD: Want to check your health care reform knowledge? Take WebMD's quiz: http://t.co/3f2cMR9n #debates,19.748916,want to check your health care reform knowledge take webmd's quiz #debates,4
2288,Romney: red tie --  lip smacks. Obama: blue tie --  uhhs.   That's the difference --  America! #debates,19.747377,romney red tie lip smacks obama blue tie uhhs that's the difference america #debates,0
2050,Mitt Romney paid me $46 to walk on his back in Magic Socks before the debate. He's sure it'll give him the edge.,19.736563,mitt romney paid me to walk on his back in magic socks before the debate he's sure it'll give him the edge,0
4335,Gov. Romney and I agree that we have to boost American energy production -Obama http://t.co/M1cxCqda  #debates,19.736014,gov romney and i agree that we have to boost american energy production obama #debates,1
4405,Obama: Both Gov. Romney and I agree that we have to boost American energy production http://t.co/g2UWyiaE #debates,19.736014,obama both gov romney and i agree that we have to boost american energy production #debates,14
3823,I really hope Obama answers questions instead of blaming & beating around the Bush #Debates,19.729819,i really hope obama answers questions instead of blaming beating around the bush #debates,0
4332,wait. i dont know one person who even likes mitt romney.......whats the point of this election again.... #obamafoyomama,19.715342,wait i dont know one person who even likes mitt romneywhats the point of this election again #obamafoyomama,0
1911,Mitt Romney sounds like he's doing a really bad Clint Eastwood impression...,19.713611,mitt romney sounds like he's doing a really bad clint eastwood impression,0
2338,Romney: I don't have a tax cut of the scale you're talking about #debates,19.697653000000003,romney i don't have a tax cut of the scale you're talking about #debates,0
602,You would never know that Obama has been President for the past 3 1/2 years.,19.691399,you would never know that obama has been president for the past years,0
1407,I hope Barack didn't have anniversary sex before the #Debates.  That makes your knees weak and your brain sleepy.  #ImJustSayin,19.66613,i hope barack didn't have anniversary sex before the #debates that makes your knees weak and your brain sleepy #imjustsayin,2
4775,Mitt Romney: We need to crack down on China when they cheat. Cheating is when someone makes money on slave labor besides me.,19.662921,mitt romney we need to crack down on china when they cheat cheating is when someone makes money on slave labor besides me,10
4968,Remember what ever happens tonight the US #ForeignPolicy will not change.!  #Sad :0( Wars -- Debt&Oppression   #tcot #p2 @RonPaul,19.659081999999998,remember what ever happens tonight the us #foreignpolicy will not change #sad wars debtoppression #tcot #p2,1
2324,But...it was all bullshit RT @Floyd914 Dats Krazy Mitt Romney just answer this Question better then Obama smh,19.632733,butit was all bullshit rt dats krazy mitt romney just answer this question better then obama smh,0
833,Damn #obama walk out there smooth as s... Successful black man running the most powerful country n the world .,19.607729999999997,damn #obama walk out there smooth as s successful black man running the most powerful country n the world,0
4969,The answer to the first question Mitt Romney and Obama's answers IDENTICAL. I shit you not.,19.595876,the answer to the first question mitt romney and obama's answers identical i shit you not,0
1926,I'm sad that President Obama just called it Mmmerica. So George Dubya.,19.595520999999998,i'm sad that president obama just called it mmmerica so george dubya,0
933,BREAKING: FOX News already declares Mitt Romney the winner at the #DenverDebate #p2 #gop,19.591248,breaking fox news already declares mitt romney the winner at the #denverdebate #p2 #gop,2
1139,As of right now #Romney Sounds good i'm not Gonna even Lie,19.588902,as of right now #romney sounds good i'm not gonna even lie,0
4691,Mitt Romney --  who signed on to the Paul Ryan cut-taxes-for-the-rich budget --  denies he'll cut taxes for the rich. #Current2012,19.580645000000004,mitt romney who signed on to the paul ryan cuttaxesfortherich budget denies he'll cut taxes for the rich #current2012,3
831,Lol seriously.  RT @MetsFanAlex: Wtf? Mitt Romney is 65 year old --  I guess being rich and white conserves your looks,19.570724,lol seriously rt wtf mitt romney is year old i guess being rich and white conserves your looks,0
2071,I always wonder what Obama and Romney are saying to each other when they first walk on stage at #debates,19.570686000000002,i always wonder what obama and romney are saying to each other when they first walk on stage at #debates,0
184,Make more investments in solar? Puhleeze. You mean #Obama has more campaign contributors in that industry that can hose taxpayers? #debates,19.553626,make more investments in solar puhleeze you mean #obama has more campaign contributors in that industry that can hose taxpayers #debates,0
980,Mitt Romney Shut up. SHUT THE FUCK UP.  You don't care abut the little people #teamobama #Debate2012 #Democrats #Obama,19.532009,mitt romney shut up shut the fuck up you don't care abut the little people #teamobama #debate2012 #democrats #obama,1
4871,Cut taxes for the rich??? O_o did anyone else hear that? #PresidentialDebate,19.529214,cut taxes for the rich oo did anyone else hear that #presidentialdebate,1
3770,Obama looks away from Romney when he talks --  Romney looks in his direction. #debates,19.521385000000002,obama looks away from romney when he talks romney looks in his direction #debates,0
4903,If you can watch everything else on television you should be able to watch #PresidentialDebate so you can know whats going on.,19.515424000000003,if you can watch everything else on television you should be able to watch #presidentialdebate so you can know whats going on,0
293,Let's be real for a sec... Obama is the most fucking handsome president the U.S has had.,19.514979,let's be real for a sec obama is the most fucking handsome president the us has had,0
4589,@dkarstedt3: Obama spoke for 2 minutes and my dad has already begun throwing food at the tv. #RomneyRyan2012 good for him! Haha love it,19.513128000000002,obama spoke for minutes and my dad has already begun throwing food at the tv #romneyryan2012 good for him haha love it,0
4821,.@ProfNordlund You can search on http://t.co/6NwhwFRh for #lfc & #denverdebate to see tweets. No need to tag us each time.,19.496212999999997,you can search on for #lfc #denverdebate to see tweets no need to tag us each time,0
2441,RT @FreedomWorks: We must #FireObama to make sure we do not suffer through #poormoreyears Rt if you agree!  #debates #denverdebate #fw,19.494593000000002,we must #fireobama to make sure we do not suffer through #poormoreyears rt if you agree #debates #denverdebate #fw,92
677,If you vote for Romney --  you're voting for the corporations. If you vote for Obama --  you're voting for the corporations. #NDAA #DenverDebate,19.485378,if you vote for romney you're voting for the corporations if you vote for obama you're voting for the corporations #ndaa #denverdebate,1
4825,Obama bout to whip Romney ass the debate! #obama2012- political ignorance aka the social medium of today.,19.485325000000003,obama bout to whip romney ass the debate #obama2012 political ignorance aka the social medium of today,0
4652,I'm watching the #debates. Excited to start drinking and having an excuse to avoid doing anything productive.,19.481988,i'm watching the #debates excited to start drinking and having an excuse to avoid doing anything productive,0
409,LMFAO! RT @piersmorgan: President Obama's blue tie is severely strobing on my TV....first gaffe? #PMTdebate,19.481035,lmfao rt president obama's blue tie is severely strobing on my tvfirst gaffe #pmtdebate,0
3879,Obama has nothing. He hasn't even given us his plan. Romney did within the first 2 minutes. #PresidentialDebate,19.480239,obama has nothing he hasn't even given us his plan romney did within the first minutes #presidentialdebate,0
5001,Remember how Clinton made the '92 recession all about individuals who are suffering? Neither of them are really doing that now. #debates,19.466969,remember how clinton made the recession all about individuals who are suffering neither of them are really doing that now #debates,1
3605,If I put on sunglasses --  will I be able to see Romney's true alien form? #debates,19.463714,if i put on sunglasses will i be able to see romney's true alien form #debates,0
2065,hating on a brotha go head obama me --  cause my bitch is badder then the economy #Debates,19.458025,hating on a brotha go head obama me cause my bitch is badder then the economy #debates,1
2807,Oh man --  if anyone needs to reference the Constitution --  it's RIGHT THERE. They can fact-check it THEMSELVES. #fancy #debates,19.450865,oh man if anyone needs to reference the constitution it's right there they can factcheck it themselves #fancy #debates,4
1253,People who support anything Mitt Romney says are clearly just as ignorant as him #stupidfuck,19.43757,people who support anything mitt romney says are clearly just as ignorant as him #stupidfuck,0
2973,ANSWER THE QUESTION ROMNEY......AND DON'T LIE!!! Oh --  too late...he just did... #Obama2012,19.409955,answer the question romneyand don't lie oh too latehe just did #obama2012,1
3086,...if and when China cheats... HAHA! Don't shit where you eat --  Romney. #Debate #Obama2012,19.406284999999997,if and when china cheats haha don't shit where you eat romney #debate #obama2012,0
4642,Thou shalt not lie Mitt Romney --  you don't care nothing about the middle class. #Debates,19.401815,thou shalt not lie mitt romney you don't care nothing about the middle class #debates,10
2549,This is so dumb & I don't even like Romney RT@DREAVELI: If you down with Mitt Romney --  you really shouldn't exist.,19.401228,this is so dumb i don't even like romney rt if you down with mitt romney you really shouldn't exist,0
1123,RT @WTHayn3s: If Mitt Romney becomes president --  the world is actually fucked. No gay rights. Education only for the privileged. The worl ...,19.389599,if mitt romney becomes president the world is actually fucked no gay rights education only for the privileged the worl,4
4236,Before shaking Romney's hand if I was Obama I would of picked my ass and starched my balls && then shook his hand #PresidentialDebate,19.389180999999997,before shaking romney's hand if i was obama i would of picked my ass and starched my balls then shook his hand #presidentialdebate,0
2986,Since the start of the Dept of Education. We've spent about 18 Trillion. And our education system has gotten worst. #tcot #p2,19.386525,since the start of the dept of education we've spent about trillion and our education system has gotten worst #tcot #p2,0
5480,I really don't believe in anything they say --  it's all talk #debates,19.384898,i really don't believe in anything they say it's all talk #debates,0
4944,LMAO RT @kaytruly: RT @ichadlowe: BREAKING: FOX News declares Mitt Romney winner of tonight's debate.,19.382089,lmao rt rt breaking fox news declares mitt romney winner of tonight's debate,1
3329,@ChuckGetsBucks: #presidentialDebate #leggo bet they was talkin shit to each other when they shook hands though lmao!!! Right!!!,19.377248,#presidentialdebate #leggo bet they was talkin shit to each other when they shook hands though lmao right,1
3415,I don't know if I can watch this. Romney makes me physically ill. Seriously. The O's are down 0-4 top of the 7th #debates,19.373865000000002,i don't know if i can watch this romney makes me physically ill seriously the o's are down top of the 7th #debates,0
1855,Mitt Romney's makeup artist made him look almost as dark as Obama. Nice job! Someone's getting a raise.,19.369514000000002,mitt romney's makeup artist made him look almost as dark as obama nice job someone's getting a raise,13
3896,The Dems say Romney never challenged China. It was never his job --  it was Obama's #denverdebate # liblies,19.357978,the dems say romney never challenged china it was never his job it was obama's #denverdebate # liblies,0
2663,i kind of just dont want either of them to win #PresidentialDebate,19.351591,i kind of just dont want either of them to win #presidentialdebate,0
4956,Woman said can you help me and Mitt Romney said ohh my god get your arm off of me #current2012,19.342631000000004,woman said can you help me and mitt romney said ohh my god get your arm off of me #current2012,0
1344,5 drinks just because mitt romney had a 5 step plan for us economy.,19.337153999999998,drinks just because mitt romney had a step plan for us economy,0
4029,Whenever Mitt Romney smirks --  he is saying: I'm Mitt Romney. Fuck you. #debates #debate,19.309646,whenever mitt romney smirks he is saying i'm mitt romney fuck you #debates #debate,1
4247,Mitt Romney tryna get us back on the cotton field ! Df ?,19.290891000000006,mitt romney tryna get us back on the cotton field df,0
1242,oil --  natural gas... blah blah obama.  at least he hasn't said 'clean coal technology' yet #2012debate #romney #obama #debate,19.280130000000003,oil natural gas blah blah obama at least he hasn't said clean coal technology yet #2012debate #romney #obama #debate,0
843,These opening speeches are too much. All one needs to say is 9..... 11 #familyguy #debates,19.266297,these opening speeches are too much all one needs to say is #familyguy #debates,0
4551,Mitt Romney knows how to grow small businesses --  so he can harvest their organs. #debate,19.265217,mitt romney knows how to grow small businesses so he can harvest their organs #debate,0
195,Oh boy --  this is going to be Boring vs Boring.  Where's Dubya when you need him?  #debates,19.250713,oh boy this is going to be boring vs boring where's dubya when you need him #debates,0
727,I am trying hard to give Romney a chance & listen to him. Not so sure I can do this though. #debates,19.247436999999998,i am trying hard to give romney a chance listen to him not so sure i can do this though #debates,0
3812,Meanwhile.. President Obama looks young and fresh and smoove in the face..,19.237773,meanwhile president obama looks young and fresh and smoove in the face,0
3565,What good are the best schools in the world if no one can afford to go to them? #Romney #debate,19.235574,what good are the best schools in the world if no one can afford to go to them #romney #debate,1
2980,Mitt Romney Talking About He Knows Whats Best For The African American Community . TF ? Bitch! --  You Wasn't With Us Picking In The Field !!!,19.231096000000004,mitt romney talking about he knows whats best for the african american community tf bitch you wasn't with us picking in the field,6
5334,RT @ghostofbouvet: #debates The most dangerous man to any government is the man who is able to think things out... - H.L. Mencken (188 ...,19.22748,#debates the most dangerous man to any government is the man who is able to think things out hl mencken,2
3477,Mitt Romney kinda sounds like the parents on the peanuts womp womp wa wa womp womp womp,19.22319,mitt romney kinda sounds like the parents on the peanuts womp womp wa wa womp womp womp,1
3226,I feel like everyone with a suburban is way too stoked on Mitt Romney,19.21688,i feel like everyone with a suburban is way too stoked on mitt romney,0
15,Shall we compare Obama's 'trickle down economics' to Cameron's cuts? Which country is not in recession? #debates #UKSpin,19.210778,shall we compare obama's trickle down economics to cameron's cuts which country is not in recession #debates #ukspin,0
2968,#DenverDebate #CNNdebate @BarackObama: Invest in more solar companies (if they donate to my campaign) then watch them promptly go bankrupt.,19.205788,#denverdebate #cnndebate invest in more solar companies if they donate to my campaign then watch them promptly go bankrupt,0
817,#debate #denverdebate and twitter is ready to crash. Hope everyone is ready for the #bigdata crush,19.202880999999998,#debate #denverdebate and twitter is ready to crash hope everyone is ready for the #bigdata crush,0
912,Booooo! Mitt Romney don't pay no tax --  Mitt Romney don't pay no tax!!!,19.201002,booooo mitt romney don't pay no tax mitt romney don't pay no tax,0
5261,gotdammnnn Mitt Romney is sexy...and Obama's head is abnormally large --  thats like all i can focus on..,19.198476999999997,gotdammnnn mitt romney is sexyand obama's head is abnormally large thats like all i can focus on,3
744,cut taxes for the rich --  I'm not gonna do that we'll obviously not Mitt Romney. You're rich. #PresidentialDebate,19.181572,cut taxes for the rich i'm not gonna do that we'll obviously not mitt romney you're rich #presidentialdebate,0
5493,RT @MrSkyline24: I think Mitt Romney might fuck up and say nigger at this debate lmao,19.164288000000003,i think mitt romney might fuck up and say nigger at this debate lmao,8
1975,#debates : is cnns speaking time meeter the political version of time of possession?,19.159304999999996,#debates is cnns speaking time meeter the political version of time of possession,0
1542,@piersmorgan: President Obama's blue tie is severely strobing on my TV....first gaffe? #PMTdebate It's bothering me too!,19.152364999999996,president obama's blue tie is severely strobing on my tvfirst gaffe #pmtdebate it's bothering me too,0
1382,I'm interested in hearing what BOTH candidates have to say... but uhh I already know who I'm voting for.. #TeamOBAMA.!,19.13004,i'm interested in hearing what both candidates have to say but uhh i already know who i'm voting for #teamobama,0
5462,I thought there might be a toilet on stage tonight with how full of shit Obama is. #presidentialdebate,19.122556999999997,i thought there might be a toilet on stage tonight with how full of shit obama is #presidentialdebate,1
275,no Mittens...we don't not want to double down on trickle down. it doesn't work. #teamobama #vote2012 #forward #debates,19.119526999999998,no mittenswe don't not want to double down on trickle down it doesn't work #teamobama #vote2012 #forward #debates,0
88,Mitt Romney seriously looks like the mayor of whoville it can't be unseen,19.092242000000002,mitt romney seriously looks like the mayor of whoville it can't be unseen,2
4535,Mitt Romney basically sayin that he gone make us pay MORE taxes ! No boaa,19.062565,mitt romney basically sayin that he gone make us pay more taxes no boaa,0
1045,Obama is losing right now. He keeps saying we both agree? Really? #PresidentialDebate,19.050649,obama is losing right now he keeps saying we both agree really #presidentialdebate,0
282,I love the fact Romney is laughing at Obama the whole time! Maybe finally he will figure out everything he says is a joke. #RomneyRyan2012,19.045422,i love the fact romney is laughing at obama the whole time maybe finally he will figure out everything he says is a joke #romneyryan2012,0
3407,Mitt the management consultant. 5 point plan on economy. Also aimed at answering the no specifics charge. #debates,19.042994,mitt the management consultant point plan on economy also aimed at answering the no specifics charge #debates,2
735,#Obama what are you talking about? You are rambling and sound ignorant. What is your plan? What are you saying???? #debate,19.032277,#obama what are you talking about you are rambling and sound ignorant what is your plan what are you saying #debate,0
1946,#debates someone should tell Joe Biden to change the channel off Sesame Street and turn on the debates,19.031705,#debates someone should tell joe biden to change the channel off sesame street and turn on the debates,0
978,Mitt Romney Says the Same Dumb ass Shit.. Don't Forget Mitt Romney @ 1Point owned Burger King  --  Staples  --  He a Billionaire.. #FuckRomney,19.027012,mitt romney says the same dumb ass shit don't forget mitt romney 1point owned burger king staples he a billionaire #fuckromney,0
529,@DavidLimbaugh: A different path =- hammer him on class warfare -- yes -- offense offense go Mitt #DenverDebate #RomneyRyan2012,19.012061000000003,a different path hammer him on class warfare yes offense offense go mitt #denverdebate #romneyryan2012,0
1726,The question here tonight is not where we've been --  but where we're going.   -PBO.  #Debates,19.007199,the question here tonight is not where we've been but where we're going pbo #debates,0
4382,@attell -Fuck these debates for #POTUS  -- I want to hear some dick & fart jokes from king of stand up --  #DaveAttell #Attell #Debate#DNC #GOP,19.002760000000002,fuck these debates for #potus i want to hear some dick fart jokes from king of stand up #daveattell #attell #debate#dnc #gop,0
1369,So funny! You'd get so drunk so fast! RT @djtpalmer : Rules for #debates. Enjoy! #yyj http://t.co/1mm6HYQR,18.995365,so funny you'd get so drunk so fast rt rules for #debates enjoy #yyj,0
1209,Thank goodness I have some smart friends and care about our country. @_vivalasteph --  I appreciate that you're watching the #debates!!,18.983611,thank goodness i have some smart friends and care about our country i appreciate that you're watching the #debates,0
1552,If you noticed --  hardly none of the black community was interested in politics until Obama became president,18.98143,if you noticed hardly none of the black community was interested in politics until obama became president,2
