Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore,ActualTweet
stiffer version ,0.905521,15,5,5.25,
skinnier version ,0.905521,15,5,5.25,
#forwardnotback ,0.904805,5,2,2.5,
douchebag ,0.902949,5,4,1.25,
wonder ,0.896657,14,13,1.076923,
house ,0.895151,15,7,2.142857,
likes ,0.894477,36,11,3.272727,
kennedy ,0.89432,6,2,3.0,
floor ,0.893775,5,3,1.666667,
important matters ,0.892927,20,11,3.8,
important ,0.892927,18,10,1.8,
extreamly important ,0.892927,20,11,3.8,
rubbing alcohol ,0.892862,8,4,4.0,
alcohol poisoning ,0.892862,8,4,4.0,
consume alcohol ,0.892862,8,4,4.0,
track ,0.892426,13,5,2.6,
reading ,0.89139,14,6,2.333333,
unfollow ,0.890748,5,5,1.0,
cheat ,0.889622,26,16,1.625,
definitely ,0.8896,8,4,2.0,
dead ,0.889122,8,5,1.6,
obamas campaiqn sloqan ,0.886522,48,18,8.625,
obamas ,0.886522,42,16,2.625,
obamas prolapsed anus ,0.886522,48,18,8.625,
liking ,0.885771,5,3,1.666667,
trickledown ,0.884778,10,4,2.5,
spelling errors ,0.883487,8,4,4.0,
attacked ,0.882976,5,2,2.5,
pretzels ,0.881774,1,1,1.0,
called ,0.881541,19,7,2.714286,
called syrian rebels ,0.881541,25,9,8.714286,
nicki ,0.881499,8,4,2.0,
bacon crisis ,0.880732,11,4,5.0,
grey ,0.878747,15,6,2.5,
slap ,0.878498,10,6,1.666667,
hotel room ,0.87791,16,7,4.333333,
conference room ,0.87791,16,7,4.333333,
room ,0.87791,14,6,2.333333,
lmfao ,0.877445,14,10,1.4,
missed ,0.87692,10,4,2.5,
feed ,0.87663,21,8,2.625,
moron ,0.875808,6,4,1.5,
portable catheter commercial ,0.874875,17,6,8.75,
viagara commercial ,0.874875,13,5,4.75,
jeezy ,0.871744,7,3,2.333333,
tuition ,0.870991,17,8,2.125,
tuition fees ,0.870991,19,9,4.125,
joe ,0.869767,9,5,1.8,
canada ,0.868719,10,7,1.428571,
according ,0.868569,4,4,1.0,
daddy ,0.866696,14,7,2.0,
mah daddy ,0.866696,16,8,4.0,
hit ,0.866104,18,10,1.8,
sweaty ,0.865283,4,2,2.0,
keeping ,0.865068,10,5,2.0,
federal lands ,0.864654,13,5,4.75,
heads ,0.864074,3,2,1.5,
worse ,0.863872,14,6,2.333333,
wayyy worse ,0.863872,16,7,4.333333,
came ,0.860953,29,12,2.416667,
tried ,0.857992,18,5,3.6,
opportunity ,0.857011,7,5,1.4,
liberal ,0.855495,8,4,2.0,
team ,0.855454,16,6,2.666667,
romneyryan team ,0.855454,18,7,4.666667,
mlb team ,0.855454,18,7,4.666667,
marriage ,0.854596,10,5,2.0,
mom ,0.852732,14,8,1.75,
mom yelling ,0.852732,16,9,3.75,
mom found ,0.852732,16,9,3.75,
mom warned ,0.852732,16,9,3.75,
become ,0.850981,28,10,2.8,
jump ,0.850503,4,2,2.0,
prez ,0.85035,7,5,1.4,
ball ,0.849206,6,4,1.5,
potus ,0.847086,18,9,2.0,
field ,0.846454,6,4,1.5,
slip ,0.846115,10,4,2.5,
breath ,0.845495,3,2,1.5,
offense ,0.845195,2,2,1.0,
cousin tripp ,0.844899,8,4,4.0,
cousin ,0.844899,6,3,2.0,
worked ,0.844183,9,6,1.5,
second ,0.844161,3,2,1.5,
alaska ,0.844093,6,3,2.0,
snake ,0.843343,9,3,3.0,
mccain ,0.843188,11,6,1.833333,
staples ,0.842941,3,3,1.0,
blaming ,0.842892,12,6,2.0,
pussy ,0.842486,14,6,2.333333,
excuse ,0.842104,11,8,1.375,
airplane ,0.842089,5,4,1.25,
employment ,0.839841,9,4,2.25,
registered ,0.839484,9,8,1.125,
al ,0.837362,12,4,3.0,
exchanged statements ,0.836481,9,4,4.333333,
mentions ,0.836432,9,3,3.0,
literally ,0.836001,18,7,2.571429,
fantastic ,0.835507,9,3,3.0,
read ,0.83474,11,7,1.571429,
#romney2012 ,0.83367,9,4,2.25,
tight ,0.83222,8,4,2.0,
mind ,0.831948,14,9,1.555556,
sign ,0.831032,17,7,2.428571,
o ,0.830912,17,9,1.888889,
pull ,0.82942,8,6,1.333333,
shyt ,0.826232,5,3,1.666667,
losing ,0.825202,9,5,1.8,
univision ,0.824924,4,2,2.0,
tea ,0.824008,6,3,2.0,
boss ,0.82378,8,3,2.666667,
grown ,0.822682,3,3,1.0,
brown ,0.822173,6,2,3.0,
happening ,0.821642,6,4,1.5,
bet ,0.82045,43,22,1.954545,
dinner ,0.819828,8,3,2.666667,
r ,0.819675,13,6,2.166667,
rehearsed ,0.818783,10,7,1.428571,
creepy ,0.817984,25,11,2.272727,
creepy weirdobuhl ,0.817984,27,12,4.272727,
creates ,0.817846,22,8,2.75,
sounded ,0.817611,15,5,3.0,
failed ,0.817518,8,4,2.0,
display ,0.815994,7,3,2.333333,
show ,0.813956,6,5,1.2,
clown ,0.813891,9,4,2.25,
shall ,0.813763,4,3,1.333333,
blunt ,0.812,1,1,1.0,
explain ,0.811592,10,6,1.666667,
fart ,0.811042,4,2,2.0,
calm ,0.810304,7,3,2.333333,
windows ,0.810115,7,4,1.75,
agenda ,0.809518,9,3,3.0,
history book ,0.80751,13,7,3.833333,
history ,0.80751,11,6,1.833333,
swag ,0.806818,14,6,2.333333,
professional ,0.806043,4,3,1.333333,
boring ,0.80527,4,4,1.0,
ugh ,0.804671,10,5,2.0,
lip smacks ,0.80441,13,5,4.75,
lip dubs ,0.80441,13,5,4.75,
nose ,0.803783,9,6,1.5,
sausage link nose ,0.803783,15,8,7.5,
na ,0.803517,8,5,1.6,
dummies na ,0.803517,10,6,3.6,
na wash ,0.803517,10,6,3.6,
creating ,0.801956,29,10,2.9,
block ,0.801513,4,3,1.333333,
drum roll ,0.80076,10,5,4.0,
laughing ,0.800739,17,11,1.545455,
newsroom laughing ,0.800739,19,12,3.545455,
chair ,0.800634,4,3,1.333333,
source ,0.799406,7,4,1.75,
amount ,0.798578,4,4,1.0,
walked ,0.796467,17,7,2.428571,
green goblin ,0.794361,17,7,4.5,
exactly ,0.791448,24,9,2.666667,
grinch ,0.791448,10,6,1.666667,
uncomfortable ,0.790476,11,4,2.75,
cookie ,0.789495,3,2,1.5,
cookie jar ,0.789495,5,3,3.5,
reelect ,0.788842,2,2,1.0,
taken ,0.788795,6,5,1.2,
taken weeks ,0.788795,8,6,3.2,
ding ,0.788416,5,4,1.25,
window ,0.788083,5,3,1.666667,
michael jackson ,0.787959,16,3,9.0,
punch ,0.787909,21,15,1.4,
promote ,0.787799,4,2,2.0,
excellent ,0.787312,10,4,2.5,
popcorn ,0.786163,10,3,3.333333,
union ,0.785994,3,2,1.5,
yay ,0.785774,4,3,1.333333,
staring ,0.785556,15,7,2.142857,
headlights staring ,0.785556,17,8,4.142857,
idk ,0.783198,15,9,1.666667,
gore ,0.782893,9,3,3.0,
families ,0.782635,10,4,2.5,
wasnt ,0.782019,6,3,2.0,
calling ,0.781337,7,5,1.4,
trust ,0.780815,23,13,1.769231,
handsome ,0.779202,15,8,1.875,
story ,0.77751,8,4,2.0,
handshake ,0.777144,6,5,1.2,
hating ,0.775708,13,6,2.166667,
yup ,0.773795,4,3,1.333333,
wanted ,0.772478,3,3,1.0,
believes ,0.772457,5,3,1.666667,
stiff ,0.772151,8,4,2.0,
spoke ,0.771799,9,5,1.8,
fat ,0.770697,9,4,2.25,
fat dildo ,0.770697,11,5,4.25,
proud ,0.770231,6,3,2.0,
needed ,0.769995,5,2,2.5,
forgot ,0.76955,3,3,1.0,
raising ,0.769536,6,4,1.5,
die ,0.769137,10,6,1.666667,
mass ,0.768363,4,2,2.0,
spent ,0.768001,14,5,2.8,
bikini bottom ,0.767629,8,6,3.2,
bottom ,0.767629,6,5,1.2,
whoville ,0.767472,5,5,1.0,
lazy motherfuckers ,0.766109,17,8,4.142857,
lazy ,0.766109,15,7,2.142857,
lazy hoes ,0.766109,17,8,4.142857,
able ,0.765861,11,9,1.222222,
respect ,0.764497,8,5,1.6,
industrial revolution ,0.764062,4,2,4.0,
hates conflict ,0.763454,15,5,5.25,
enjoys firing ,0.763231,6,3,4.0,
governor ,0.76309,14,6,2.333333,
cute ,0.761856,8,6,1.333333,
debating ,0.761801,17,6,2.833333,
former marine ,0.76168,10,4,4.666667,
shade ,0.761317,9,5,1.8,
gas ,0.761131,7,4,1.75,
denies ,0.760842,4,3,1.333333,
died ,0.759765,2,2,1.0,
df ,0.759554,2,2,1.0,
kid ,0.75932,8,5,1.6,
interesting ,0.759308,7,5,1.4,
interesting tactic ,0.759308,9,6,3.4,
study ,0.759127,5,3,1.666667,
rick ,0.758586,1,1,1.0,
weird ,0.758542,14,9,1.555556,
offshore havens ,0.758183,6,3,4.0,
heat ,0.757412,4,3,1.333333,
investing ,0.757017,11,6,1.833333,
denver ,0.756757,3,2,1.5,
denver omelettes ,0.756757,5,3,3.5,
haha ,0.755907,13,9,1.444444,
decade ,0.755624,4,3,1.333333,
basic ,0.752444,10,4,2.5,
decide ,0.751987,4,3,1.333333,
ironic ,0.751798,5,3,1.666667,
tweet ,0.7514,14,9,1.555556,
aware ,0.751296,2,2,1.0,
foreclosure ,0.751211,5,3,1.666667,
owns ,0.749526,10,5,2.0,
burst ,0.747842,4,3,1.333333,
largest burst ,0.747842,6,4,3.333333,
trial ,0.747298,2,2,1.0,
met ,0.74587,12,6,2.0,
lmaoo ,0.745527,4,3,1.333333,
thinking ,0.745443,23,13,1.769231,
retired ceo ,0.744765,11,5,4.25,
ceo ,0.744765,9,4,2.25,
ceo norman anderson ,0.744765,15,6,8.25,
seem ,0.744602,13,7,1.857143,
sarah ,0.744066,6,3,2.0,
facebook ,0.743198,3,2,1.5,
interest ,0.743104,7,5,1.4,
goodness ,0.742511,6,3,2.0,
moment ,0.742194,6,3,2.0,
fakest moment ,0.742194,8,4,4.0,
stick ,0.74219,9,5,1.8,
hi ,0.741281,4,2,2.0,
carter ,0.740592,4,2,2.0,
opposite ,0.740375,4,2,2.0,
beyonce ,0.74018,2,2,1.0,
irks ,0.740114,8,4,2.0,
fun ,0.739248,16,6,2.666667,
screwed ,0.739222,8,7,1.142857,
drone attacks ,0.738982,7,4,3.666667,
attacks ,0.738982,5,3,1.666667,
holding ,0.738906,6,4,1.5,
matter ,0.738223,9,9,1.0,
large ,0.73802,9,4,2.25,
stuck ,0.737925,7,5,1.4,
disney film ,0.735718,7,3,4.5,
everybody ,0.733861,12,5,2.4,
place ,0.733748,10,7,1.428571,
skin ,0.733138,5,3,1.666667,
opening ,0.731542,19,7,2.714286,
pimp ,0.729453,9,6,1.5,
swear ,0.728078,9,7,1.285714,
add ,0.728074,7,5,1.4,
abt ,0.727837,10,4,2.5,
difference ,0.727674,9,8,1.125,
ss whoopin ,0.727424,6,3,4.0,
countries ,0.727225,6,4,1.5,
niggas ,0.726252,22,7,3.142857,
company ,0.725681,1,1,1.0,
others ,0.725654,5,3,1.666667,
others mama ,0.725654,7,4,3.666667,
mute ,0.725588,10,5,2.0,
mention ,0.724809,9,5,1.8,
advice ,0.724616,6,4,1.5,
hide ,0.72375,3,2,1.5,
marry ,0.723051,5,5,1.0,
event ,0.721466,8,2,4.0,
private ,0.720475,10,4,2.5,
devil ,0.719683,7,4,1.75,
boutta rip ,0.719057,5,3,3.5,
rip ,0.719057,3,2,1.5,
particular ,0.718549,3,2,1.5,
double ,0.718521,12,6,2.0,
piece ,0.717023,6,4,1.5,
shady ,0.717,7,3,2.333333,
mess ,0.71677,5,4,1.25,
#vote ,0.715395,3,2,1.5,
experience ,0.715304,5,3,1.666667,
idiots ,0.715259,8,4,2.0,
sideburns ,0.713707,5,2,2.5,
loud ,0.712802,7,5,1.4,
intelligent ,0.712465,12,5,2.4,
concept ,0.712374,5,3,1.666667,
biden ,0.712214,6,3,2.0,
plans ,0.711269,11,7,1.571429,
cheats ,0.71022,5,3,1.666667,
water shoes ,0.708209,10,5,4.0,
debt ,0.707078,7,5,1.4,
war funds ,0.70642,13,8,3.571429,
war ,0.70642,11,7,1.571429,
war ended ,0.70642,13,8,3.571429,
war winding ,0.70642,13,8,3.571429,
car ,0.706369,15,7,2.142857,
car keys ,0.706369,17,8,4.142857,
fair ,0.705635,17,7,2.428571,
corps fair ,0.705635,19,8,4.428571,
winning ,0.705277,8,5,1.6,
hype ,0.704353,8,3,2.666667,
owes ,0.703739,7,3,2.333333,
ways ,0.703395,9,5,1.8,
expect ,0.702992,22,9,2.444444,
expect witty criticisms ,0.702992,28,11,8.444444,
remarcant les ,0.702182,16,5,5.5,
flip flopper ,0.70132,10,6,3.6,
flip ,0.70132,8,5,1.6,
flip flops ,0.70132,10,6,3.6,
barrack lust ,0.701279,10,6,3.6,
barrack ,0.701279,8,5,1.6,
channel ,0.700333,10,7,1.428571,
miss ,0.700057,13,4,3.25,
sucks ,0.699367,3,2,1.5,
pbs hosting ,0.69907,8,5,3.5,
pbs ,0.69907,6,4,1.5,
bronzer ,0.698948,2,2,1.0,
cnn ,0.698659,7,5,1.4,
chance ,0.698195,11,7,1.571429,
halloween ,0.697079,1,1,1.0,
outsource ,0.696562,6,4,1.5,
q ,0.696506,13,4,3.25,
raised ,0.696008,7,5,1.4,
ted williams ,0.695259,9,3,5.5,
soul ,0.694258,5,3,1.666667,
nixon ,0.693898,6,3,2.0,
audience ,0.693714,5,3,1.666667,
concise ,0.692634,4,3,1.333333,
tvs ,0.690946,3,2,1.5,
meant ,0.690184,6,3,2.0,
listing ,0.690156,6,4,1.5,
golf cart ,0.688405,18,4,7.333333,
poverty ,0.687501,6,3,2.0,
steal candy ,0.687099,7,5,3.25,
steal ,0.687099,5,4,1.25,
family ,0.686818,15,6,2.5,
camera ,0.686794,6,5,1.2,
spirit ,0.686402,7,2,3.5,
accent ,0.685248,11,6,1.833333,
suit ,0.684943,14,5,2.8,
polyester suit ,0.684943,16,6,4.8,
beady ,0.684288,4,2,2.0,
timeline ,0.683498,4,4,1.0,
nun ,0.682968,8,3,2.666667,
follower ,0.681914,7,2,3.5,
appreciate ,0.681808,8,5,1.6,
equality ,0.681605,3,2,1.5,
pressing buttons ,0.680988,6,3,4.0,
botox injections ,0.680895,12,6,4.0,
botox ,0.680895,10,5,2.0,
agreements ,0.679693,3,2,1.5,
hoe ,0.678994,23,4,5.75,
focus ,0.678458,12,9,1.333333,
google ,0.677172,4,4,1.0,
quick refresher ,0.676995,14,5,5.0,
headed ,0.675833,1,1,1.0,
jay pharaoh ,0.675773,6,3,4.0,
huh ,0.675133,10,4,2.5,
presidency ,0.674892,4,3,1.333333,
power ,0.674784,13,4,3.25,
whenever ,0.673459,10,5,2.0,
approach ,0.672901,13,5,2.6,
sentimental approach ,0.672901,15,6,4.6,
order ,0.672016,1,1,1.0,
hilarious ,0.671836,7,3,2.333333,
successful ,0.670569,5,2,2.5,
middleclass ,0.670443,6,3,2.0,
verge ,0.670199,2,2,1.0,
trickling ,0.670139,7,4,1.75,
gold trickling ,0.670139,9,5,3.75,
dumbass ,0.669984,5,3,1.666667,
kidding ,0.668692,6,5,1.2,
blowing ,0.668646,4,3,1.333333,
z ,0.668576,3,2,1.5,
tongue ,0.668177,1,1,1.0,
excited ,0.666686,5,5,1.0,
confident ,0.666589,10,5,2.0,
claims ,0.665588,9,4,2.25,
brother ,0.665145,5,3,1.666667,
mother ,0.664717,9,4,2.25,
starts ,0.662994,10,5,2.0,
liver cancer ,0.662372,5,3,3.5,
liver ,0.662372,3,2,1.5,
force ,0.662356,6,3,2.0,
motherfucker ,0.662339,6,3,2.0,
smug ,0.66231,13,6,2.166667,
charge ,0.661839,6,5,1.2,
smell ,0.661644,3,3,1.0,
awful ,0.660992,4,3,1.333333,
bankruptcy ,0.659605,2,2,1.0,
court ,0.658351,4,2,2.0,
lame ,0.658091,13,4,3.25,
fresh ,0.65692,4,3,1.333333,
fresh dinosaur ,0.65692,6,4,3.333333,
figure ,0.656919,9,4,2.25,
fine ,0.655047,12,5,2.4,
trail ,0.654777,4,3,1.333333,
rise ,0.654608,11,8,1.375,
age ,0.653883,10,4,2.5,
oops ,0.653021,1,1,1.0,
rogaine commercials ,0.652344,15,5,5.25,
commercials ,0.652344,13,4,3.25,
wipe ,0.652199,5,2,2.5,
president's ,0.652167,5,3,1.666667,
round ,0.651139,11,4,2.75,
magic underwear ,0.651097,12,5,4.833333,
worried ,0.651039,7,4,1.75,
worry ,0.650955,3,3,1.0,
produce ,0.650425,2,2,1.0,
selfish ,0.649882,1,1,1.0,
jfk ,0.649519,3,3,1.0,
loans ,0.649396,7,2,3.5,
wasting ,0.647449,6,3,2.0,
abortion ,0.647334,1,1,1.0,
nbc ,0.647235,7,4,1.75,
d ,0.64709,5,3,1.666667,
gives ,0.646954,16,6,2.666667,
growing ,0.646833,15,5,3.0,
mexico ,0.646777,1,1,1.0,
ann ,0.64648,24,9,2.666667,
doubt ,0.64628,4,3,1.333333,
problem ,0.645569,8,5,1.6,
gestures ,0.645445,6,4,1.5,
topic ,0.644518,12,4,3.0,
bed ,0.644489,3,2,1.5,
values ,0.643548,6,3,2.0,
learn ,0.643472,3,3,1.0,
support ,0.642529,17,6,2.833333,
supporters ,0.642209,5,3,1.666667,
decided ,0.642018,8,5,1.6,
offers ,0.641815,7,3,2.333333,
responds ,0.641753,1,1,1.0,
carbon copy ,0.640869,12,4,5.333333,
softball pitch respond ,0.640568,12,6,7.5,
respond ,0.640568,6,4,1.5,
succeed ,0.640441,13,6,2.166667,
leaving ,0.639839,3,2,1.5,
cash ,0.639685,4,2,2.0,
honest ,0.639455,4,4,1.0,
days b4 ,0.637671,9,4,4.333333,
days ,0.637671,7,3,2.333333,
#china ,0.636203,8,5,1.6,
#fireobama ,0.63587,1,1,1.0,
connection ,0.635571,4,3,1.333333,
exact ,0.635117,7,4,1.75,
goin ,0.634725,9,4,2.25,
youre ,0.634663,3,2,1.5,
sec ,0.634421,11,4,2.75,
phrase ,0.634133,3,2,1.5,
everytime ,0.633485,10,4,2.5,
attractive ,0.632739,5,2,2.5,
bus ,0.632385,4,3,1.333333,
mf ,0.631567,9,3,3.0,
veryy educated ,0.631387,15,6,4.6,
involved ,0.6309,9,3,3.0,
opened ,0.629725,14,5,2.8,
bruh ,0.629692,10,3,3.333333,
broken ,0.628775,3,2,1.5,
usa ,0.628476,3,3,1.0,
expensive ,0.628063,3,2,1.5,
sexy ,0.627177,12,7,1.714286,
pale appearance ,0.626662,6,3,4.0,
sling ,0.624803,3,2,1.5,
drinks ,0.624354,5,4,1.25,
puking ,0.622503,2,2,1.0,
whos ville ,0.622022,5,3,3.5,
whos ,0.622022,3,2,1.5,
interested ,0.621198,9,8,1.125,
looked ,0.620293,21,6,3.5,
united fruit co ,0.619713,15,6,8.25,
mark ,0.619532,3,3,1.0,
appeal ,0.618906,4,3,1.333333,
personality ,0.618015,2,2,1.0,
inside ,0.617983,4,3,1.333333,
popularity votes ,0.617912,17,10,3.666667,
votes ,0.617912,15,9,1.666667,
jimmy softballs ,0.617744,7,3,4.5,
#thestruggle ,0.617622,1,1,1.0,
g ,0.6172,2,2,1.0,
sister ,0.61641,7,4,1.75,
cat ,0.616334,9,5,1.8,
cat farms ,0.616334,11,6,3.8,
thoughts ,0.616138,14,4,3.5,
romneys visual cues ,0.615724,17,5,9.666667,
friend ,0.614925,7,6,1.166667,
cutting table ,0.614035,17,7,4.5,
confused ,0.61384,7,4,1.75,
obnoxious ,0.613631,4,2,2.0,
hdtv ,0.612901,2,2,1.0,
wanting ,0.612051,5,5,1.0,
threw ,0.610915,15,6,2.5,
puked ,0.610662,2,2,1.0,
degree ,0.609789,5,2,2.5,
baby ,0.609536,3,2,1.5,
spoken ,0.60883,6,3,2.0,
blacks ,0.608444,3,2,1.5,
gangham style ,0.607729,6,3,4.0,
death ,0.607492,8,5,1.6,
death squads ,0.607492,10,6,3.6,
priceless ,0.607143,5,4,1.25,
avoid ,0.60634,10,6,1.666667,
avoid letting ,0.60634,12,7,3.666667,
signed ,0.605716,4,3,1.333333,
fast ,0.605657,8,5,1.6,
peoples ,0.60442,1,1,1.0,
waste ,0.60434,10,4,2.5,
condescending ,0.604259,8,3,2.666667,
natural glow ,0.603891,10,5,4.0,
legalize weed ,0.603519,6,3,4.0,
dnt knoo whaa ,0.603296,26,9,8.857143,
walmart ,0.603243,5,2,2.5,
douche ,0.602397,7,3,2.333333,
deal ,0.601778,15,6,2.5,
burn ,0.600886,2,2,1.0,
tired ,0.6001,2,2,1.0,
topics ,0.599302,3,2,1.5,
gm ,0.599189,9,6,1.5,
resecitated gm ,0.599189,11,7,3.5,
houses ,0.599049,3,3,1.0,
billions ,0.598561,4,3,1.333333,
given ,0.598498,5,3,1.666667,
bar ,0.598361,4,2,2.0,
usual ,0.597619,6,4,1.5,
struggle ,0.59492,7,4,1.75,
ongoing struggle ,0.59492,9,5,3.75,
lolol ,0.594668,1,1,1.0,
wars ,0.594446,3,2,1.5,
#sad wars ,0.594446,5,3,3.5,
contest ,0.594243,3,3,1.0,
pushing ,0.593984,5,3,1.666667,
ok ,0.593953,10,10,1.0,
jets rebuild ,0.592733,14,7,4.0,
rebuild ,0.592733,12,6,2.0,
easy ,0.592279,4,3,1.333333,
bio ,0.591915,5,2,2.5,
villain ,0.591293,5,3,1.666667,
ps ,0.591207,3,2,1.5,
reminds ,0.590783,28,10,2.8,
tlkn ,0.590714,3,2,1.5,
throat ,0.59065,2,2,1.0,
scared ,0.590141,9,5,1.8,
charges ,0.588367,1,1,1.0,
#nationalbfday staying ,0.588354,11,5,4.25,
staying ,0.588354,9,4,2.25,
muslim ,0.587806,6,3,2.0,
pins ,0.587226,1,1,1.0,
lay ,0.586892,2,2,1.0,
moderating ,0.586887,4,4,1.0,
leave ,0.586256,7,3,2.333333,
picture ,0.584781,2,2,1.0,
fighting ,0.584701,7,3,2.333333,
lighting ,0.584207,2,2,1.0,
laughter ,0.583803,2,2,1.0,
grin ,0.583704,1,1,1.0,
jacking ,0.582985,4,2,2.0,
popular ,0.582821,5,3,1.666667,
screaming ,0.58241,6,4,1.5,
seeing ,0.582324,11,6,1.833333,
eyeballs ,0.581426,3,2,1.5,
boom ,0.58043,2,2,1.0,
spends ,0.580082,5,2,2.5,
girl ,0.579487,8,4,2.0,
complex ,0.577925,1,1,1.0,
tape ,0.577669,4,2,2.0,
xbox ,0.577635,1,1,1.0,
congratulate ,0.57755,3,2,1.5,
household ,0.577365,3,2,1.5,
position ,0.577053,4,4,1.0,
tune ,0.576776,15,13,1.153846,
conservative ,0.57612,6,3,2.0,
toilet ,0.575848,6,3,2.0,
train ,0.571869,1,1,1.0,
justin ,0.57161,3,2,1.5,
yooo papo told ,0.571596,31,10,9.125,
crisp ,0.571303,2,2,1.0,
left ,0.571042,4,2,2.0,
giants ,0.57102,9,2,4.5,
killing ,0.570701,4,3,1.333333,
topdown ,0.570523,7,5,1.4,
references #ohio ,0.570499,5,3,3.5,
references ,0.570499,3,2,1.5,
fired ,0.570373,13,3,4.333333,
micheal scott ,0.570013,9,3,5.5,
amen ,0.569857,2,2,1.0,
dubya ,0.569525,3,2,1.5,
billionaire ,0.569388,4,2,2.0,
finish ,0.568982,2,2,1.0,
direct ,0.568803,3,2,1.5,
#economy ,0.568177,9,4,2.25,
miles south ,0.567335,8,3,5.0,
worth ,0.567047,10,5,2.0,
helped ,0.567017,6,4,1.5,
homes ,0.56693,4,4,1.0,
hour ,0.56692,9,5,1.8,
shots freak ,0.566871,15,5,5.25,
exposed ,0.566693,4,2,2.0,
sick ,0.566507,8,4,2.0,
presence ,0.56612,6,3,2.0,
areas ,0.565564,2,2,1.0,
brink ,0.565244,2,2,1.0,
rambling ,0.565239,4,3,1.333333,
dark ,0.564944,4,3,1.333333,
dark knight ,0.564944,6,4,3.333333,
explaining ,0.564606,4,4,1.0,
obvious ,0.563067,6,2,3.0,
deliver ,0.563038,3,2,1.5,
including ,0.561092,7,4,1.75,
including cracking ,0.561092,10,6,3.25,
h ,0.560568,11,6,1.833333,
eminem ,0.560276,2,2,1.0,
providing incentives ,0.559518,6,3,4.0,
thank ,0.559083,5,4,1.25,
ton ,0.55902,6,4,1.5,
awkward sights ,0.55867,9,5,3.75,
awkward ,0.55867,7,4,1.75,
#politics ,0.558627,1,1,1.0,
p ,0.557088,4,3,1.333333,
yah ,0.556744,7,3,2.333333,
cartoon character ,0.556397,11,5,4.25,
character gems ,0.556397,11,5,4.25,
character ,0.556397,9,4,2.25,
gettin ,0.555168,3,2,1.5,
relaxed ,0.554601,4,4,1.0,
prepared ,0.553851,6,2,3.0,
husband ,0.553829,3,2,1.5,
offensive ,0.553218,3,2,1.5,
gloves ,0.553122,3,3,1.0,
enter ,0.552672,2,2,1.0,
batman ,0.552116,4,3,1.333333,
adorable ,0.552067,2,2,1.0,
odd ,0.551879,3,2,1.5,
failing ,0.551633,3,2,1.5,
fb ,0.551605,8,5,1.6,
smiles ,0.550735,6,3,2.0,
expected ,0.55072,5,2,2.5,
aggressive ,0.550399,5,2,2.5,
sending ,0.549777,7,4,1.75,
ears checked ,0.54954,5,3,3.5,
checked ,0.54954,3,2,1.5,
bothering ,0.548775,7,3,2.333333,
slice ,0.548604,2,2,1.0,
politicians ,0.547834,3,2,1.5,
bedtime kiddos ,0.547682,5,3,3.5,
kiddos ,0.547682,3,2,1.5,
pick ,0.547259,7,5,1.4,
nation pick ,0.547259,9,6,3.4,
fck ,0.547023,2,2,1.0,
obamacare ,0.545725,7,3,2.333333,
grow ,0.545665,10,5,2.0,
yacht ,0.545013,1,1,1.0,
apologize ,0.544689,7,5,1.4,
saved ,0.543207,4,2,2.0,
disagrees ,0.542767,4,2,2.0,
charisma ,0.542292,3,2,1.5,
drilling ramps ,0.541772,6,4,3.333333,
drilling ,0.541772,4,3,1.333333,
barack's forehead ,0.541467,6,3,4.0,
feeling ,0.540548,15,7,2.142857,
motherfucking ,0.540299,3,2,1.5,
belong ,0.539574,2,2,1.0,
shower ,0.538819,4,3,1.333333,
defensive ,0.53877,3,2,1.5,
movies ,0.538397,2,2,1.0,
classy ,0.537654,3,2,1.5,
cracked ,0.537486,4,2,2.0,
pages ,0.537205,5,3,1.666667,
remarks ,0.536983,11,4,2.75,
um ,0.536344,8,7,1.142857,
fam ,0.536104,3,2,1.5,
reply ,0.53608,6,3,2.0,
#maddow peeps ,0.535994,9,3,5.5,
bak ,0.535201,4,2,2.0,
admit ,0.535059,12,5,2.4,
#secdef ll admit ,0.535059,18,7,8.4,
uptight ,0.534809,3,2,1.5,
sad ,0.531862,11,7,1.571429,
compare ,0.531648,4,2,2.0,
red ,0.531161,4,2,2.0,
opposed ,0.530559,1,1,1.0,
#republicans ,0.529265,3,2,1.5,
knock ,0.528324,2,2,1.0,
hurt ,0.528082,7,4,1.75,
closed ,0.527382,4,2,2.0,
bobby valentine ,0.525797,11,6,3.8,
bobby ,0.525797,9,5,1.8,
percent ,0.525501,3,2,1.5,
podium ,0.524882,2,2,1.0,
elevator ,0.52478,3,2,1.5,
leader ,0.524682,3,3,1.0,
flipping ,0.524592,3,2,1.5,
interview ,0.524357,3,2,1.5,
discuss ,0.524333,9,3,3.0,
booth ,0.523632,4,2,2.0,
sayin ,0.523595,3,2,1.5,
fixed ,0.52347,5,4,1.25,
y ,0.522893,4,2,2.0,
wake ,0.522378,2,2,1.0,
saw ,0.521961,5,4,1.25,
america's smugness ,0.521761,6,3,4.0,
wilson croft ,0.521318,6,3,4.0,
wine ,0.520809,3,3,1.0,
#denverdeb ,0.520759,2,2,1.0,
note ,0.520678,2,2,1.0,
contempt ,0.519594,3,2,1.5,
sympathetic contempt ,0.519594,5,3,3.5,
anecdote ,0.519513,3,2,1.5,
allowed ,0.519466,4,4,1.0,
