Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore
gop ,1.465484,20.000000,9.000000,2.222222
distancing ,0.000000,1.000000,1.000000,1.000000
trickledown ,1.894802,58.000000,23.000000,2.521739
pertains ,0.000000,1.000000,1.000000,1.000000
taxation ,0.000000,1.000000,1.000000,1.000000
ok ,1.546702,30.000000,19.000000,1.578947
going ,3.045736,145.000000,121.000000,1.198347
lie ,1.628060,16.000000,8.000000,2.000000
wishing ,2.383204,65.000000,36.000000,1.805556
live tv ,6.654759,228.000000,83.000000,5.001413
#gopwatchparty ,0.706316,2.000000,2.000000,1.000000
slc ,0.579302,2.000000,2.000000,1.000000
great group ,3.845799,91.000000,40.000000,4.909910
folks ,0.939961,21.000000,10.000000,2.100000
excited ,0.794598,16.000000,14.000000,1.142857
opportunity ,0.000000,1.000000,1.000000,1.000000
tonight ,3.173926,162.000000,77.000000,2.103896
political science major ,6.047387,110.000000,44.000000,7.519842
fascinated already ,3.205308,83.000000,35.000000,4.382353
wow ,1.798850,30.000000,20.000000,1.500000
took ,1.143127,40.000000,17.000000,2.352941
one question ,10.604082,365.000000,221.000000,3.334577
start dodging ,2.877884,93.000000,45.000000,4.071429
first presidential debate ,12.810057,1441.000000,601.000000,7.415401
obama ,11.059035,2148.000000,840.000000,2.557143
romney ,11.400489,1913.000000,673.000000,2.842496
way ,1.964620,85.000000,50.000000,1.700000
denver ,1.600457,29.000000,17.000000,1.705882
#jobs question ,5.267160,195.000000,128.000000,2.928455
#romney answered ,7.388888,261.000000,104.000000,4.960233
giving specific examples ,4.178383,83.000000,39.000000,6.572161
views ate different ,3.907617,56.000000,25.000000,7.126051
many television shows ,4.664520,90.000000,38.000000,7.154762
right now ,8.182463,315.000000,156.000000,4.016279
guess ,1.055259,15.000000,12.000000,1.250000
watching ,3.002834,200.000000,128.000000,1.562500
question ,4.370950,188.000000,123.000000,1.528455
tonight ,3.173926,162.000000,77.000000,2.103896
going ,3.045736,145.000000,121.000000,1.198347
mr always looks like somebody ,11.363426,625.000000,257.000000,14.601622
slicing ,0.000000,1.000000,1.000000,1.000000
onion ,0.000000,1.000000,1.000000,1.000000
point ,2.277345,68.000000,36.000000,1.888889
audience ,2.366948,24.000000,14.000000,1.714286
#debates ,6.416638,435.000000,201.000000,2.164179
allow ,1.082402,18.000000,6.000000,3.000000
laugh ,1.317505,28.000000,14.000000,2.000000
cheer ,0.538853,2.000000,2.000000,1.000000
boo ,0.974120,15.000000,7.000000,2.142857
hold ,0.660891,5.000000,5.000000,1.000000
tv studio ,2.789407,48.000000,25.000000,3.916667
#romney ,6.520958,239.000000,95.000000,2.515789
boat ,0.000000,1.000000,1.000000,1.000000
good joke ,7.005342,268.000000,126.000000,4.177778
personal ,2.328991,42.000000,19.000000,2.210526
story ,1.017008,41.000000,17.000000,2.411765
good move ,6.301405,221.000000,104.000000,3.963492
just ,3.698072,535.000000,200.000000,2.675000
romney excited ,12.195087,1929.000000,687.000000,3.985353
spend anniversary night ,9.973109,702.000000,311.000000,5.678461
obama #debates ,17.475673,2583.000000,1041.000000,4.721322
fails ,0.480373,4.000000,2.000000,2.000000
vomit ,0.000000,1.000000,1.000000,1.000000
self ,0.849171,5.000000,3.000000,1.666667
worrying ,0.000000,1.000000,1.000000,1.000000
really ,2.879952,135.000000,60.000000,2.250000
corporate tax rate ,8.159441,211.000000,66.000000,9.490448
high ,1.279612,34.000000,17.000000,2.000000
single mothers pay ,2.131120,29.000000,10.000000,8.857143
taxes ,0.926993,15.000000,7.000000,2.142857
#obama2012 ,3.497898,31.000000,21.000000,1.476190
said hell yeah ,5.921045,229.000000,91.000000,6.848485
hell yeah ,2.490036,52.000000,25.000000,4.166667
right ,3.347605,133.000000,70.000000,1.900000
woman ,3.146241,94.000000,45.000000,2.088889
ask ,1.165006,19.000000,9.000000,2.111111
help ,2.693932,72.000000,55.000000,1.309091
romney ,11.400489,1913.000000,673.000000,2.842496
help ,2.693932,72.000000,55.000000,1.309091
boy ,0.000000,1.000000,1.000000,1.000000
wish ,0.849954,40.000000,27.000000,1.481481
fly ,0.475597,5.000000,4.000000,1.250000
wall ,0.000000,1.000000,1.000000,1.000000
go america ,5.460881,215.000000,116.000000,3.625647
time ,2.114761,160.000000,73.000000,2.191781
reassure y'all ,0.355315,11.000000,5.000000,4.250000
romney ,11.400489,1913.000000,673.000000,2.842496
best ,2.023320,101.000000,64.000000,1.578125
time ,2.114761,160.000000,73.000000,2.191781
#debates ,6.416638,435.000000,201.000000,2.164179
think ,2.013263,116.000000,72.000000,1.611111
give ,2.104049,49.000000,26.000000,1.884615
yankees ,0.571496,2.000000,2.000000,1.000000
break ,1.015012,8.000000,6.000000,1.333333
runner ,0.000000,1.000000,1.000000,1.000000
starts talking ,4.577041,159.000000,74.000000,4.428352
legalizing marijuana ,0.446787,8.000000,4.000000,4.000000
start getting ,5.007014,124.000000,63.000000,3.833334
obama ,11.059035,2148.000000,840.000000,2.557143
evaded answering ,1.148373,35.000000,17.000000,4.062500
question ,4.370950,188.000000,123.000000,1.528455
turn mitt ,11.675579,1640.000000,522.000000,4.593294
necessary ,0.223477,3.000000,2.000000,1.500000
shout ,1.975979,46.000000,27.000000,1.703704
#flotus ,0.333072,3.000000,2.000000,1.500000
anniversary ,5.715913,618.000000,260.000000,2.376923
got mins ,4.421154,95.000000,57.000000,3.092308
answer ,2.676322,123.000000,75.000000,1.640000
#jobs ,0.896210,7.000000,5.000000,1.400000
think ,2.013263,116.000000,72.000000,1.611111
sweet though ,3.526491,40.000000,24.000000,3.356644
people making ,5.808029,274.000000,118.000000,4.325758
big deal ,2.201729,49.000000,22.000000,3.701754
obama wishing michelle ,17.201349,2413.000000,957.000000,6.831835
happy anniversary ,9.951408,952.000000,383.000000,5.092370
ok ,1.546702,30.000000,19.000000,1.578947
already bothered ,3.205308,83.000000,35.000000,4.382353
#obama say use energy ,8.510698,536.000000,236.000000,9.207724
home ,1.277999,36.000000,19.000000,1.894737
fought keystone pipeline ,1.451413,30.000000,12.000000,7.933333
drilling ,0.000000,1.000000,1.000000,1.000000
home ,1.277999,36.000000,19.000000,1.894737
fracking ,0.000000,1.000000,1.000000,1.000000
gopandgirlythings alt5dsign perfect ,0.511106,17.000000,7.000000,8.200000
beginning ,0.784064,7.000000,6.000000,1.166667
debates ,3.214327,72.000000,40.000000,1.800000
just stating facts ,4.517163,560.000000,213.000000,7.508333
#obama ,1.565463,327.000000,142.000000,2.302817
#g ,0.000000,1.000000,1.000000,1.000000
#denverdebate obama recycled answer ,17.105858,2393.000000,964.000000,10.655476
nothing ,0.751927,12.000000,8.000000,1.500000
diff now ,5.272639,188.000000,90.000000,3.616279
nothing ,0.751927,12.000000,8.000000,1.500000
course ,1.694985,19.000000,11.000000,1.727273
reminded people ,4.707716,239.000000,100.000000,4.166667
philadelphia school student says ,5.012122,158.000000,64.000000,11.510638
thrown ,0.253056,3.000000,2.000000,1.500000
class ,2.887356,120.000000,51.000000,2.352941
wearing ,1.695457,41.000000,22.000000,1.863636
#mittromney shirt ,2.288757,31.000000,13.000000,4.454545
school ,1.432783,24.000000,12.000000,2.000000
story ,1.017008,41.000000,17.000000,2.411765
o ,2.807273,33.000000,14.000000,2.357143
president obama ,16.837242,3163.000000,1279.000000,4.869216
gentlemen ,0.701884,4.000000,3.000000,1.333333
letting ,0.457826,5.000000,3.000000,1.666667
debate ,5.205648,624.000000,288.000000,2.166667
anniversary ,5.715913,618.000000,260.000000,2.376923
great man ,5.528699,187.000000,89.000000,4.243243
making policy points thru questionable anecdotes ,9.802818,228.000000,98.000000,18.870473
least favorite part ,2.926195,72.000000,30.000000,8.241259
debates ,3.214327,72.000000,40.000000,1.800000
going ,3.045736,145.000000,121.000000,1.198347
first network ,3.350685,492.000000,193.000000,4.060209
say mitt ,11.133300,1758.000000,571.000000,5.365169
patriotic ,0.173499,2.000000,2.000000,1.000000
bigger flag pin ,6.116249,262.000000,79.000000,9.392857
romney's response ,5.054441,360.000000,105.000000,5.562500
alright though ,3.048359,28.000000,15.000000,3.818182
obama's joke ,7.906972,326.000000,131.000000,4.673684
anniversary falls flat ,7.361528,632.000000,266.000000,7.126923
hard ,0.783095,6.000000,5.000000,1.200000
sitting president ,6.683542,1026.000000,443.000000,5.062073
open ,1.317826,32.000000,15.000000,2.133333
debate ,5.205648,624.000000,288.000000,2.166667
policy slogans ,2.821092,74.000000,25.000000,5.000000
things ,0.991904,27.000000,14.000000,1.928571
first term ,3.702903,507.000000,197.000000,5.560209
tie ,4.345639,185.000000,73.000000,2.534247
match ,1.092692,5.000000,4.000000,1.250000
backdrop mitt romney ,20.254350,3538.000000,1184.000000,7.535790
disapprove ,0.000000,1.000000,1.000000,1.000000
romney already sounds fake ,17.528501,2040.000000,726.000000,9.891516
mitt ,8.299391,1619.000000,507.000000,3.193294
woman came ,3.983134,121.000000,57.000000,4.338889
baby ,1.434815,23.000000,9.000000,2.555556
asked ,1.530682,45.000000,24.000000,1.875000
help ,2.693932,72.000000,55.000000,1.309091
stop ,1.533015,29.000000,13.000000,2.230769
nonsense ,0.000000,1.000000,1.000000,1.000000
said ,3.431009,177.000000,66.000000,2.681818
years ,2.982254,74.000000,51.000000,1.450980
made ,2.119452,56.000000,23.000000,2.434783
happiest man ,2.416732,106.000000,53.000000,4.000000
earth ,0.000000,1.000000,1.000000,1.000000
happy anniversary sweetie ,11.012596,979.000000,395.000000,7.342370
obama ,11.059035,2148.000000,840.000000,2.557143
romney ,11.400489,1913.000000,673.000000,2.842496
meeting ,0.592469,12.000000,5.000000,2.400000
first debate ,8.285490,1113.000000,479.000000,4.726876
focused ,0.332175,5.000000,3.000000,1.666667
economy ,2.778846,60.000000,36.000000,1.666667
domestic issues ,2.689618,63.000000,22.000000,5.905982
watch live ,7.973243,369.000000,141.000000,5.365234
student loan debt ,2.548826,32.000000,13.000000,8.000000
jobs ,5.665187,256.000000,122.000000,2.098361
health insurancert watching ,4.061776,224.000000,135.000000,8.062500
debate ,5.205648,624.000000,288.000000,2.166667
issues ,1.522527,32.000000,13.000000,2.461538
interested ,0.750360,4.000000,3.000000,1.333333
hearing ,1.474279,23.000000,13.000000,1.769231
watching ,3.002834,200.000000,128.000000,1.562500
presidential debate wit ,10.520697,960.000000,412.000000,8.855192
boys jesse ,0.798360,5.000000,3.000000,3.500000
liam ,0.000000,1.000000,1.000000,1.000000
luke ,1.000000,2.000000,2.000000,1.000000
luke ,1.000000,2.000000,2.000000,1.000000
pizza ,0.000000,1.000000,1.000000,1.000000
saying specifics ,3.893930,104.000000,51.000000,3.965251
mitt romney just ,23.397952,4067.000000,1380.000000,8.710790
like america ,7.503398,397.000000,191.000000,3.811583
good ,4.092399,196.000000,90.000000,2.177778
jobs ,5.665187,256.000000,122.000000,2.098361
yes thank ,3.636935,81.000000,48.000000,3.322223
trickle ,2.392092,64.000000,49.000000,1.306122
government ,3.296603,111.000000,59.000000,1.881356
phrase lol ,3.731389,101.000000,41.000000,5.232639
way ,1.964620,85.000000,50.000000,1.700000
attempt ,0.000000,1.000000,1.000000,1.000000
reframe ,0.000000,1.000000,1.000000,1.000000
survive watching ,3.002834,202.000000,129.000000,3.562500
debate like ,9.933212,945.000000,430.000000,4.427230
survived ,0.000000,1.000000,1.000000,1.000000
gym ,0.000000,1.000000,1.000000,1.000000
#obama's dreams ,0.248602,8.000000,4.000000,4.000000
accomplish ,0.368929,2.000000,2.000000,1.000000
washington ,1.055369,3.000000,3.000000,1.000000
admission ,0.000000,1.000000,1.000000,1.000000
bs factor ,2.401413,24.000000,10.000000,4.916667
b ,0.534765,8.000000,3.000000,2.666667
charts ,0.000000,1.000000,1.000000,1.000000
barack obama ,15.709021,2466.000000,934.000000,5.940122
want ,2.953716,101.000000,70.000000,1.442857
make sure ,8.661148,206.000000,118.000000,3.507648
keep tuition low ,9.114644,482.000000,159.000000,9.146138
young people ,4.593135,258.000000,107.000000,4.780303
ready ,3.410135,33.000000,24.000000,1.375000
watch romney kick ,16.472108,2119.000000,764.000000,7.234095
ass tonight ,6.250306,217.000000,98.000000,4.722944
debate ,5.205648,624.000000,288.000000,2.166667
obama ,11.059035,2148.000000,840.000000,2.557143
good husband ,4.672922,217.000000,101.000000,4.086869
made sure ,6.241116,159.000000,86.000000,4.069704
told ,1.240653,26.000000,15.000000,1.733333
wife happy anniversary ,14.806070,1083.000000,474.000000,6.531930
said anything ,5.355712,231.000000,90.000000,4.931818
haha obama making ,13.626711,2197.000000,867.000000,5.866234
promises ,0.696404,5.000000,4.000000,1.250000
think ,2.013263,116.000000,72.000000,1.611111
going ,3.045736,145.000000,121.000000,1.198347
president obama even began ,20.362647,3247.000000,1315.000000,11.431716
speech ,3.562311,34.000000,18.000000,1.888889
wish ,0.849954,40.000000,27.000000,1.481481
wife ,4.854662,131.000000,91.000000,1.439560
first question obama ,18.509827,2825.000000,1154.000000,6.645807
already said ,6.636317,258.000000,100.000000,5.064171
issue ,0.413772,12.000000,5.000000,2.400000
move ,2.209006,25.000000,14.000000,1.785714
thing mitt romney ,21.738500,3600.000000,1209.000000,8.380618
good ,4.092399,196.000000,90.000000,2.177778
applying ,0.000000,1.000000,1.000000,1.000000
just ,3.698072,535.000000,200.000000,2.675000
men touch ,3.139918,67.000000,32.000000,4.150793
grey hair coloring product ,2.474186,66.000000,24.000000,12.583333
love president obama's demeanor ,13.014849,1423.000000,629.000000,10.581502
love ,2.242613,150.000000,94.000000,1.595745
way ,1.964620,85.000000,50.000000,1.700000
carries ,0.602713,3.000000,2.000000,1.500000
love ,2.242613,150.000000,94.000000,1.595745
sophistication ,1.000000,2.000000,2.000000,1.000000
love ,2.242613,150.000000,94.000000,1.595745
respect ,0.326777,4.000000,3.000000,1.333333
obama talk ,13.193820,2212.000000,878.000000,4.241354
camera ,0.842548,13.000000,7.000000,1.857143
just talking ,6.880500,621.000000,245.000000,4.586111
jim lehere ,1.897877,24.000000,10.000000,4.444444
#presidentialdebate remember us ,7.624192,318.000000,152.000000,5.569580
mr president ,7.171845,1112.000000,492.000000,4.142262
romney used ,13.167917,1946.000000,687.000000,5.199639
say ,2.833909,139.000000,64.000000,2.171875
plan ,3.713489,105.000000,52.000000,2.019231
crate ,0.000000,1.000000,1.000000,1.000000
jobs ,5.665187,256.000000,122.000000,2.098361
now ,4.834858,182.000000,86.000000,2.116279
4m jobs ,5.665187,258.000000,123.000000,4.098361
mitt ,8.299391,1619.000000,507.000000,3.193294
wish obama ,11.908989,2188.000000,867.000000,4.038624
knocc ,0.000000,1.000000,1.000000,1.000000
stand ,0.446501,12.000000,8.000000,1.500000
smacc romney ,11.400489,1915.000000,674.000000,4.842496
start crip walkin screamin ,2.434887,99.000000,45.000000,14.071429
question ,4.370950,188.000000,123.000000,1.528455
president obama ,16.837242,3163.000000,1279.000000,4.869216
elected ,0.540038,5.000000,4.000000,1.250000
clear mandate ,1.692515,15.000000,8.000000,3.500000
now ,4.834858,182.000000,86.000000,2.116279
country ,1.854149,18.000000,14.000000,1.285714
gone black ,2.312156,59.000000,29.000000,4.833333
#liblies #debates obama's first lie health ,17.436549,1222.000000,503.000000,16.398072
us economy rated 16th ,8.722990,276.000000,118.000000,12.248945
world economies ,1.294140,18.000000,12.000000,3.454545
hate mitt romney ,20.977222,3554.000000,1191.000000,8.035790
wish someone ,3.056120,89.000000,47.000000,3.931481
go ,2.685047,139.000000,67.000000,2.074627
bite ,0.509034,5.000000,2.000000,2.500000
nipples ,0.000000,1.000000,1.000000,1.000000
looks like ,7.811988,471.000000,188.000000,5.521433
next president ,7.880646,1074.000000,465.000000,4.581304
united states ,1.640784,60.000000,29.000000,4.146465
agree ,1.038914,38.000000,26.000000,1.461538
see ,3.819550,119.000000,61.000000,1.950820
#obama ,1.565463,327.000000,142.000000,2.302817
simple gave examples ,3.305486,69.000000,27.000000,7.122222
talk ,2.134785,64.000000,38.000000,1.684211
talk ,2.134785,64.000000,38.000000,1.684211
cant walk ,1.654352,9.000000,5.000000,3.750000
happy 20th anniversary ,12.340092,1097.000000,430.000000,8.177476
president barack obama ,21.487228,3481.000000,1373.000000,8.252195
first lady michelle obama ,19.219674,2917.000000,1142.000000,10.253155
red tie ,7.503866,287.000000,116.000000,4.906340
romney ,11.400489,1913.000000,673.000000,2.842496
blue tie ,7.272339,279.000000,110.000000,5.074788
president obama ,16.837242,3163.000000,1279.000000,4.869216
#presidential debates now ,8.259772,257.000000,127.000000,6.916279
bloomberg radio ,0.000000,4.000000,2.000000,4.000000
excited ,0.794598,16.000000,14.000000,1.142857
obama romney debate ,27.665172,4685.000000,1801.000000,7.566306
actually going ,6.719500,224.000000,155.000000,3.521876
vote ,2.278511,75.000000,50.000000,1.500000
year ,2.154088,49.000000,26.000000,1.884615
#obama ,1.565463,327.000000,142.000000,2.302817
get ,6.435659,188.000000,96.000000,1.958333
tonight shout ,5.149905,208.000000,104.000000,3.807600
wife ,4.854662,131.000000,91.000000,1.439560
front ,2.212923,14.000000,14.000000,1.000000
millions ,0.420868,2.000000,2.000000,1.000000
knows ,0.819976,11.000000,6.000000,1.833333
#liblies ,0.259038,7.000000,2.000000,3.500000
jobs obama ,16.724222,2404.000000,962.000000,4.655504
claiming ,0.462791,2.000000,2.000000,1.000000
created ,1.431604,48.000000,18.000000,2.666667
hallucinating ,0.000000,1.000000,1.000000,1.000000
romney ,11.400489,1913.000000,673.000000,2.842496
sure ,4.121664,103.000000,63.000000,1.634921
romantic place ,4.944081,149.000000,73.000000,4.081203
imagine ,0.364647,20.000000,18.000000,1.111111
#denverdebate ,3.370501,118.000000,48.000000,2.458333
last canadian elxn debate candidates got ,15.706609,891.000000,416.000000,17.182418
trouble ,0.567556,4.000000,4.000000,1.000000
looking ,1.780103,27.000000,17.000000,1.588235
camera took much #obama mixing ,5.241969,433.000000,193.000000,13.359055
#debates reaganesque ,6.416638,437.000000,202.000000,4.164179
good recitation ,4.092399,198.000000,91.000000,4.177778
program ,2.034363,34.000000,9.000000,3.777778
specifics ,1.775480,26.000000,14.000000,1.857143
shows heart ,1.643589,23.000000,9.000000,5.071429
good opening ,6.680085,280.000000,121.000000,4.887455
romney ,11.400489,1913.000000,673.000000,2.842496
obama ,11.059035,2148.000000,840.000000,2.557143
heard ,0.720200,20.000000,10.000000,2.000000
enjoying seeing ,2.507414,20.000000,12.000000,3.200000
opinions ,1.377896,10.000000,6.000000,1.666667
undecided voters ,4.956671,109.000000,39.000000,5.703209
cnn ,1.568912,18.000000,7.000000,2.571429
debate goes ,6.095878,660.000000,303.000000,4.566667
obama just got ,18.378206,2771.000000,1092.000000,6.924451
lot ,1.561697,20.000000,19.000000,1.052632
brownie points ,3.176368,81.000000,43.000000,3.878049
women wish ,2.510368,63.000000,39.000000,3.398148
wife ,4.854662,131.000000,91.000000,1.439560
potus looks presidential ,9.407039,519.000000,183.000000,8.682728
challenger looks nervous ,4.605093,201.000000,68.000000,8.427537
like ,4.727564,321.000000,142.000000,2.260563
stank ,0.000000,1.000000,1.000000,1.000000
president obama ,16.837242,3163.000000,1279.000000,4.869216
debate ,5.205648,624.000000,288.000000,2.166667
year wedding anniversary ,9.228707,752.000000,314.000000,7.297252
point romney ,13.677834,1981.000000,709.000000,4.731385
one ,6.233132,177.000000,98.000000,1.806122
candidates ,4.018247,92.000000,43.000000,2.139535
woman ,3.146241,94.000000,45.000000,2.088889
now know exactly ,9.583132,324.000000,171.000000,5.742946
bought ,0.303642,3.000000,3.000000,1.000000
clothes ,0.000000,1.000000,1.000000,1.000000
much ,1.690831,48.000000,26.000000,1.846154
cost ,0.481957,13.000000,4.000000,3.250000
begins ,0.803770,18.000000,8.000000,2.250000
wishing ,2.383204,65.000000,36.000000,1.805556
sweetie ,1.061188,27.000000,12.000000,2.250000
mrs ,1.935429,23.000000,16.000000,1.437500
obama ,11.059035,2148.000000,840.000000,2.557143
happy 20th anniversary ,12.340092,1097.000000,430.000000,8.177476
opening remarks ,3.146090,94.000000,36.000000,4.709677
btw ,0.000000,3.000000,3.000000,1.000000
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
dishonest ,0.000000,3.000000,3.000000,1.000000
obama's jobs plans ,13.592502,567.000000,242.000000,7.052045
obama ,11.059035,2148.000000,840.000000,2.557143
going ,3.045736,145.000000,121.000000,1.198347
improve ,2.016369,26.000000,20.000000,1.300000
entire economy ,3.560505,70.000000,40.000000,4.166667
hiring teachers ,4.326296,106.000000,44.000000,4.614035
#presidentialdebate #ummmmwhat ,1.617510,102.000000,64.000000,3.587302
#obama2012 ,3.497898,31.000000,21.000000,1.476190
need money ,3.608788,73.000000,58.000000,2.560526
schools ,1.037866,24.000000,13.000000,1.846154
just race ,6.856195,594.000000,232.000000,4.518750
top states ,2.771603,94.000000,58.000000,3.480556
president obama ,16.837242,3163.000000,1279.000000,4.869216
last months ,4.241206,106.000000,48.000000,4.254083
weve seen million jobs ,11.257328,488.000000,196.000000,11.555733
private sector created ,4.414785,129.000000,46.000000,8.452381
rumors ,0.000000,1.000000,1.000000,1.000000
romney ,11.400489,1913.000000,673.000000,2.842496
appear tonight ,4.071117,173.000000,83.000000,3.937229
blackface appear ,0.897191,13.000000,7.000000,3.833333
first presidential debate tid bit ,13.865833,1473.000000,614.000000,14.665401
#obama giving ,3.193259,354.000000,155.000000,4.379740
head nod ,1.663150,34.000000,13.000000,4.472222
beginning ,0.784064,7.000000,6.000000,1.166667
boss ,0.212398,2.000000,2.000000,1.000000
needs #romney ,9.318915,267.000000,109.000000,4.515789
ge ,0.794128,2.000000,2.000000,1.000000
approval ,0.659054,7.000000,3.000000,2.333333
great job romney ,18.423366,2079.000000,752.000000,7.061929
first question ,7.450792,677.000000,314.000000,4.088664
sticked ,0.000000,1.000000,1.000000,1.000000
plan ,3.713489,105.000000,52.000000,2.019231
#romney ,6.520958,239.000000,95.000000,2.515789
obama ,11.059035,2148.000000,840.000000,2.557143
romney shake hands ,14.651836,1998.000000,701.000000,8.913925
begin first ,4.177236,517.000000,205.000000,4.560209
presidential #debates watch live ,18.914448,1132.000000,464.000000,10.217938
tell ,0.920237,41.000000,28.000000,1.464286
mitt romney's eyebrow color ,14.749964,1989.000000,614.000000,11.811350
match ,1.092692,5.000000,4.000000,1.250000
bet anne romney ,12.194055,1932.000000,686.000000,7.175829
even wanna ,4.135445,105.000000,45.000000,5.062500
mitt ,8.299391,1619.000000,507.000000,3.193294
room ,0.734557,10.000000,6.000000,1.666667
debate ,5.205648,624.000000,288.000000,2.166667
#presidentialdebate ,1.617510,100.000000,63.000000,1.587302
begun ,1.152482,13.000000,11.000000,1.181818
whose corner ,1.732276,21.000000,8.000000,5.250000
#nowplaying ,0.000000,1.000000,1.000000,1.000000
wrong ,1.831250,20.000000,14.000000,1.428571
picturing ,0.594499,4.000000,2.000000,2.000000
snl #debates skit ,6.960317,444.000000,204.000000,8.164179
debate ,5.205648,624.000000,288.000000,2.166667
many times ,3.775634,74.000000,32.000000,4.533333
tell ,0.920237,41.000000,28.000000,1.464286
teacher ,1.253140,7.000000,5.000000,1.400000
fuckin republican ,2.620390,58.000000,22.000000,4.736842
bring ,2.178470,39.000000,24.000000,1.625000
mitt romney shit ,22.213572,3602.000000,1210.000000,8.369123
nice move ,4.286957,71.000000,41.000000,3.489418
#mittromney ,1.304816,27.000000,11.000000,2.454545
use personal stories ,6.564266,118.000000,52.000000,6.828173
connect ,0.418432,2.000000,2.000000,1.000000
answer ,2.676322,123.000000,75.000000,1.640000
waiting ,0.441572,11.000000,9.000000,1.222222
way ,1.964620,85.000000,50.000000,1.700000
answer ,2.676322,123.000000,75.000000,1.640000
heart tug story ,1.439625,49.000000,20.000000,7.911765
vague sound bite ideas ,6.435478,81.000000,34.000000,9.535714
substance ,0.591108,2.000000,2.000000,1.000000
mittens ,1.573917,29.000000,12.000000,2.416667
mittens ,1.573917,29.000000,12.000000,2.416667
think obama ,13.072298,2264.000000,912.000000,4.168254
one ,6.233132,177.000000,98.000000,1.806122
now takes ,5.109943,190.000000,89.000000,4.782946
turn ,3.376188,21.000000,15.000000,1.400000
economy ,2.778846,60.000000,36.000000,1.666667
anecdotes ,0.687414,11.000000,4.000000,2.750000
people ,3.718071,232.000000,96.000000,2.416667
work ,2.381894,48.000000,34.000000,1.411765
take ,3.354226,70.000000,43.000000,1.627907
different path ,4.365388,74.000000,31.000000,4.768908
romney says ,14.170002,2031.000000,720.000000,5.353134
big ups ,1.570560,47.000000,20.000000,4.368421
president obama ,16.837242,3163.000000,1279.000000,4.869216
starting ,1.122182,12.000000,11.000000,1.090909
debate ,5.205648,624.000000,288.000000,2.166667
wishing ,2.383204,65.000000,36.000000,1.805556
wife ,4.854662,131.000000,91.000000,1.439560
happy university ,5.525651,352.000000,133.000000,4.515447
classy move ,2.568078,29.000000,16.000000,3.785714
luv ,0.000000,1.000000,1.000000,1.000000
obama 2k12 ,11.059035,2150.000000,841.000000,4.557143
alright fellas slap ,1.447277,15.000000,7.000000,7.000000
dicks ,0.000000,1.000000,1.000000,1.000000
podium lets vote ,3.989506,162.000000,79.000000,6.233333
obama ftw ,11.059035,2150.000000,841.000000,4.557143
handed shit ,2.871695,75.000000,33.000000,4.000000
ran ,0.251402,8.000000,4.000000,2.000000
president ,5.778207,1015.000000,439.000000,2.312073
much ,1.690831,48.000000,26.000000,1.846154
fucking superhero ,0.935921,13.000000,6.000000,4.200000
obama's new form ,9.137215,401.000000,144.000000,7.255502
patriotism ,3.106842,71.000000,22.000000,3.227273
pay taxes ,2.293767,35.000000,14.000000,5.000000
spend ,1.539402,38.000000,26.000000,1.461538
#debates ,6.416638,435.000000,201.000000,2.164179
looking ,1.780103,27.000000,17.000000,1.588235
seeing ,2.197860,17.000000,10.000000,1.700000
president obama ,16.837242,3163.000000,1279.000000,4.869216
first section ,3.363817,494.000000,193.000000,5.060209
debate ,5.205648,624.000000,288.000000,2.166667
economy ,2.778846,60.000000,36.000000,1.666667
president obama ,16.837242,3163.000000,1279.000000,4.869216
need ,1.540008,46.000000,38.000000,1.210526
invest ,0.992912,14.000000,11.000000,1.272727
sounds like obama ,17.133475,2501.000000,994.000000,7.484373
running ,1.447530,18.000000,11.000000,1.636364
pres ,2.538982,60.000000,24.000000,2.500000
last years ,5.591626,147.000000,80.000000,3.968221
obama loves ,12.167076,2161.000000,846.000000,4.723810
dance ,0.355534,1.000000,1.000000,1.000000
question ,4.370950,188.000000,123.000000,1.528455
romney ,11.400489,1913.000000,673.000000,2.842496
mitt romney writing ,20.618000,3548.000000,1189.000000,7.813568
shit obama say ,16.406636,2357.000000,934.000000,7.062351
use ,2.245393,36.000000,17.000000,2.117647
#debates ,6.416638,435.000000,201.000000,2.164179
mention ed ,2.890423,40.000000,16.000000,5.384615
relation ,0.000000,1.000000,1.000000,1.000000
jobs ,5.665187,256.000000,122.000000,2.098361
see recent hamilton project blog education ,8.743790,305.000000,138.000000,27.744248
key ,0.394174,12.000000,7.000000,1.714286
better jobs ,7.693325,333.000000,158.000000,4.237250
eeuu decide incrementar ,1.445567,11.000000,5.000000,7.666667
love ,2.242613,150.000000,94.000000,1.595745
good debate ,9.298047,820.000000,378.000000,4.344445
president ,5.778207,1015.000000,439.000000,2.312073
good sense ,5.430282,208.000000,97.000000,3.892064
give props ,2.664256,57.000000,30.000000,3.884615
wife ,4.854662,131.000000,91.000000,1.439560
president obama went seconds ,18.474902,3198.000000,1293.000000,9.994216
opening statement ,4.065681,121.000000,46.000000,5.176344
impeach ,0.000000,1.000000,1.000000,1.000000
barack obama ,15.709021,2466.000000,934.000000,5.940122
think ,2.013263,116.000000,72.000000,1.611111
got ,3.621099,88.000000,52.000000,1.692308
invest ,0.992912,14.000000,11.000000,1.272727
education ,4.737736,151.000000,71.000000,2.126761
