DocId,ProcessedTweet,OriginalTweet
2451,breaking fox news declares mitt romney winner of tonight's debate bahahahahah,@ichadlowe: BREAKING: FOX News declares Mitt Romney winner of tonight's debate. bahahahahah
2455,obama just used the first seconds of his minutes like a pimpbut let's go #mittromney,Obama just used the first 30 seconds of his 2 minutes like a pimp..but let's go #MittRomney
2456,peaks in twitter mmm i luv my president logs back off back to work #obama2012,*peaks in twitter* mmm I luv my President ..... *logs back off & back to work* #Obama2012
2457,debates drinking game take a shot every time you hear uh #debates,DEBATES DRINKING GAME: Take a shot every time you hear uh.. #debates
2460,mitt romney looks sneaky and he sounds like a computerized bitch,Mitt Romney looks sneaky and he sounds like a computerized BITCH.
2461,i wish obama would answer the damn question and stop beating around the bush #debates,I wish Obama would answer the damn question and stop beating around the bush! #Debates
2464,#romney to #obama i don't have a tax cut of the scale you're talking about #debate,#Romney to #Obama I don't have a tax cut of the scale you're talking about.  #debate
2465,to those who say needs his teleprompters yeah that theory was just busted #denverdebate,To those who say @BarackObama needs his teleprompters... Yeah. That theory was just busted. #DenverDebate
2468,debate drinking game take a shot every time you laugh at something mitt romney says is already at,@_Burnetts: Debate Drinking Game: take a shot every time you laugh at something Mitt Romney says @Emmalemma_ is already at 1
2471,taxes cuts towards the wealthy when has gov romney proposed that #denverdebate #romney #debate2012,Taxes cuts towards the wealthy???? When has Gov Romney proposed that?? #DenverDebate #romney #debate2012
2474,everytime i see michelle obama she looks stunning gorgeous and intelligent the president is a lucky man #uselection2012,Everytime I see Michelle Obama she looks stunning. Gorgeous and Intelligent the president is a lucky man. #USElection2012
2476,#debates potus may have just won the debate with yrs of lewinsky free marriage i teared up and i'm fully aware he signed ndaa #slyfox,#Debates POTUS may have just won the debate with 20 yrs of Lewinsky free marriage. I teared up and I'm fully aware he signed NDAA. #SlyFox
2477,mitt romney looking like this shit is a joke fuck you #teamobama,mitt romney looking like this shit is a joke  --  FUCK YOU ! #TeamOBAMA
2478,burn in hell fucking mitt romney with your fucking dumbshit body language within the first minute you piece of shit,BURN IN HELL FUCKING MITT ROMNEY WITH YOUR FUCKING DUMBSHIT BODY LANGUAGE WITHIN THE FIRST MINUTE YOU PIECE OF SHIT
2480,cut taxes for the richthat's not what i'm going to do mitt romney on opposite day,Cut taxes for the rich...that's not what I'm going to do. - Mitt Romney on Opposite Day
2481,yeah the gas is higher than its been in years because you wouldn't drill in alaska you moron #nobama,Yeah the gas is higher than its been in years because you wouldn't drill in Alaska you moron. #NOBAMA
2482,twitter is bout to be crazy one the debate really gets going #teamobama,Twitter Is Bout To Be Crazy One the debate really gets going!!! #TeamObama
2483,i killed osama bin laden and saved the auto industry why am i debating again president barack obama,I killed Osama Bin Laden and saved the Auto industry --  why am I debating again- President Barack Obama
2484,mitt romney has definetly gotten drunk and slipped the n word with a hard r many a time,Mitt Romney has definetly gotten drunk and slipped the N word with a hard r many a time
2485,how is romney going to pay for his tax cuts and reduce the deficit #debates,How is Romney going to pay for his tax cuts and reduce the deficit? #debates
2489,watching this election mitt romney bitch ass need to just stfu,Watching This Election.! Mitt Romney Bitch Ass Need To Just STFU.!
2490,minutes uh's by president obama uhhhh what am i suppose to say to that #uhhh,2 minutes=10+ uh's by President Obama..... Uhhhh --  what am I suppose to say to that? #uhhh
2493,lets see if romney can make me like him imma give him a chance #debate #teamobama,lets see if romney can make me like him... imma give him a chance.... #debate #teamobama
2495,#presidentialdebate whhyyyy romney whyyyyyyy u no like anyone but mormons and rich people,#PresidentialDebate whhyyyy Romney? Whyyyyyyy u no like anyone but Mormons and rich people?
2496,hells no #eff romney he just a nice cleaned cut man #nohater lol #teamobama,@i_ChaseDreams90 Hells no #eff Romney he juSt a nice cleaned cut man #nohater lol #teamobama
2500,the only thing mitt romney has going for him is an awesome voice like seriously dude give up the whole president thing and be an announcer,The only thing Mitt Romney has going for him is an awesome voice. Like seriously dude give up the whole president thing and be an announcer.
2501,mitt romney just looks like the devil standing up there that's because he is ty keep up,@kingparks2297: Mitt Romney just looks like the devil standing up there that's because he is Ty --  keep up!
2502,mitt romney is just gonna stand up there and lie all night,mitt Romney is just gonna stand up there and lie all night
2503,#presidentobama sounded very weak in his first speaking moment then #mittromney spoke and he sounded quite confident yay for mitt romney,#Presidentobama sounded very weak in his first speaking moment. Then #Mittromney spoke and he sounded quite confident. Yay for Mitt Romney!
2505,ain't gonna lie mitt romney's opening is kinda good pres obama get the nerves out #denverdebates,Ain't gonna lie --  Mitt Romney's opening is kinda good. Pres. Obama get the nerves out. #denverdebates
2506,lol i heard it was #debates at least that's what i saw on my tv screen,@DougBenson lol.  i heard it was #debates --  at least that's what i saw on my tv screen
2507,oh yeah u'r gonna help the man who lost his joboh wait he's in the oops #debates #debate2012 #debate,Oh yeah u'r gonna help the man who lost his job...oh wait --  he's in the 47% oops #debates #debate2012 #debate
2508,my plan has parts car elevators jobs to china car elevators deregulate koch industries insult england #debates #p2,My plan has 5 parts 1) Car elevators 2) Jobs to China 3) car elevators 4) de-regulate Koch Industries 5) Insult England #debates #p2
2512,who's mitt romney everybody's talkn bout please just tell me you kidding,@Cherieee_nicole: Who's Mitt Romney everybody's talkn bout?? Please just tell me you kidding
2513,i'm glad romney and the president are both polite towards each other #debates,I'm glad Romney and the President are both polite towards each other. #debates
2516,this sounds so rehearsed does this man ever have a nonscripted thought #presidentialdebate,This sounds so rehearsed. Does this man ever have a non-scripted thought #PresidentialDebate
2517,what does it take to get small business up and running #romney i thought you only knew how to close them #debates,What does it take to get small business up and running #romney?  I thought you only knew how to close them. #debates
2519,solyndra was your idea of boosting american energy production million tax payers dollars went poof #debates,Solyndra was your idea of boosting American energy production.  500 million tax payers dollars went poof.  #Debates
2520,it's small business that creates the jobs in this country mitt romney #denverdebate #tcot,It's small business that creates the jobs in this country. Mitt Romney #DenverDebate #tcot
2521,mitt romney stop trying to sound like you're a great person obama looks unamused,mitt romney stop trying to sound like you're a great person. obama looks unamused
2522,i can't get over the fact that #romney said to borrow money from our parents for school d same parents n foreclosure,I can't get over the fact that #Romney said to borrow money from our parents for school -- d same parents n foreclosure?? http://t.co/CpmEiqUB
2523,everyone should be watching the #debates regardless of your class in a small business college student etc,Everyone should be watching the #debates regardless of your class --  in a small business --  college student --  etc.
2524,straight up if i see mitt romney snooping around venice beach ill drop kick his ass to hell nah mean #suburbs,Straight up if I see Mitt Romney snooping around Venice beach ill drop kick his ass to hell. Nah mean. #suburbs
2529,#denverdebate just answer the question you have no concept of job creation missed the mark completely,#DenverDebate just answer the question @Obama - you have no concept of job creation - missed the mark COMPLETELY...
2530,that fake smile mitt romney be havin be pissin me off lol,That fake smile Mitt Romney be havin be pissin me off lol
2531,#debates interested to see what the president and romney have to saywonder who will sway the public,#debates interested to see what the President and Romney have to say...wonder who will sway the public...
2536,president o fought for the right to put you in a military prison anytime he wants to without charge or trail #denverdebate #ndaaruling,President O fought for the right to put you in a military prison anytime he wants to --  without charge or trail. #denverdebate #NDAARuling
2538,every time mitt romney talks i want to mute him his voice irritates melol,Every time Mitt Romney talks --  I want to mute him ~______~ His voice irritates me..lol
2540,y'all young ones get involved listen to the #debates tonight get educated,Y'all young ones get involved listen to the #debates tonight get educated !
2542,lmao hun u shud see romney's facial expression while president obama looks cool n collected,@_darkchild lmao hun u shud see romney's facial expression while President Obama looks cool n collected
2543,fuck a mitt fuck a romney fuck yall if you doubt me lol,Fuck a MITT --  Fuck a ROMNEY --  FUCK YALL IF YOU DOUBT ME lol
2547,#debate2012 mitt romney looking at his hands a lot that's where sarah palin drew his crib notes,#debate2012 Mitt Romney looking at his hands a lot. That's where Sarah Palin drew his crib notes
2548,#obama jus turned his mic off and said fuck u pussy nigga,#Obama jus turned his mic off and said fuck u pussy nigga!
2549,this is so dumb i don't even like romney rt if you down with mitt romney you really shouldn't exist,This is so dumb & I don't even like Romney RT@DREAVELI: If you down with Mitt Romney --  you really shouldn't exist.
2554,i don't think mitt romney knows how to get votes he says the dumbest shit,I don't think Mitt Romney KNOWS how to get votes. He says the dumbest shit.
2556,we gone watch this pussy romney trickle down on his kneesand suck a dick #obama,We gone watch this pussy Romney trickle down on his knees...and suck a Dick!  #Obama
2558,just got home smh atleast i came in time for the debate #teamobama,Just got home smh --  atleast i came in time for the debate #TeamObama
2559,da fuq is romney even saying and btw you aren't funny #obama2012,Da fuq is Romney even saying and btw you aren't funny #obama2012
2561,watching the presidential #debates and drinking booze let's see how i can play a drinking game with this #trickledown,Watching the Presidential #debates. And drinking booze. Let's see how I can play a drinking game with this... #trickledown
2563,if anybody is doing this presidental debate drinking gamethere would have been like 10sips already lol #teamobama #obama #elections #,If anybody is doing this presidental debate drinking game..there would have been like 10sips already lol. #teamobama #obama #elections #2012
2564,romney is such a sarcastic dick but that's why i love him #stillbetterthanobama #romneyryan2012,Romney is such a sarcastic dick But that's why I love him. #stillbetterthanobama #RomneyRyan2012
2565,is it just me who thinks this or is romney creepy #denverdebate,Is it just me who thinks this or is Romney creepy? #denverdebate
2566,#debates obama needs to stop saying uh do much but what's this talk about #energy,#debates Obama needs to stop saying uh do much! But what's this talk about #energy
2567,jason sudeikis makes a better mitt romney than mitt romney does my middle school sister you go girl,Jason Sudeikis makes a better Mitt Romney than Mitt Romney does -My middle school sister. You go girl.
2568,mitt romney shorter strange women keep bothering me and my family,Mitt Romney --  shorter: Strange women keep bothering me and my family.
2569,ill probably be burned at the stake by republican for saying this but i don't believe anything mitt romney says he looks so fake on tv,Ill probably be burned at the stake by republican for saying this but I don't believe anything mitt Romney says. He looks so fake on tv.
2572,tax breaks for companies hiring here in the us education prices kept low wind and solar power #obama #debate2012,Tax breaks for companies hiring here in the US. Education prices kept low. Wind and solar power. #obama #debate2012
2573,why niggas trying to make it seem like they been interested in politics before obama was president nigga please,RT @Xclusive_Loner: Why niggas trying to make it seem like they been interested in politics before Obama was president. NIGGA PLEASE !.
2574,romney looks like he doesn't know what's going on keep up mitt,Romney looks like he doesn't know what's going on --  keep up Mitt!
2576,i think obama is being a little too nice to romney #presidentialdebate,I think Obama is being a little too nice to Romney #PresidentialDebate
2579,mitt romney's taste level ain't at my waist level barack obama #debate,Mitt Romney's taste level ain't at my waist level - Barack Obama #Debate
2581,you know rommney gonna slip up and say some dumb shit #debates,You know Rommney gonna slip up and say some dumb shit #debates
2582,mitt romney already looks bored if u think you're too good to work b my president u can fuck yourself #debate2012 #cnndebate #obama2012,Mitt Romney already looks bored if u think you're too good to work 2 b my president U can fuck yourself #Debate2012 #CNNDebate #Obama2012
2584,jim legree basically told everyone to sitdown shut up and he's in charge #aintnojoke #presidentialdebate,Jim Legree basically told everyone to sit.down --  shut up --  and he's in charge. #aintnojoke #presidentialdebate
2588,its hard to believe its been yrs since he was sworn in #obama,Its hard to believe its been 4 yrs since he was sworn in #obama
2589,somewhere tonight jimmy carter is looking at #nobama and thinking even i can't believe the shit you're saying #debate,somewhere tonight Jimmy Carter is looking at #Nobama and thinking.... even i can't believe the shit you're saying.... #debate
2592,when we #talkpoverty during the debate #snap is a vital way for families to afford to feed their children #debates,When we #talkpoverty during the debate --  #SNAP is a vital way for families to afford to feed their children. #debates
2597,a phrase i never thought i'd utter i'd rather listen to george w bush speak than mitt romney #debate,A phrase I never thought I'd utter: I'd rather listen to George W. Bush speak (than Mitt Romney).  #debate
2599,snap romney going after obama's crappy record and weak ideas for job creation yay #romney #gop #debate,Snap - Romney going after Obama's crappy record and weak ideas for job creation.  Yay!  #Romney #gop #debate
2601,obama sounds like he's using romney's campaign speeches romney makes obama look weak #romneyryan2012 #fireobama obama cant answer question,Obama sounds like he's using Romney's campaign speeches. Romney makes Obama look weak! #RomneyRyan2012 #fireObama Obama cant answer question
2602,auto industry and alternative energy those worked great for the last years #denverdebate,Auto industry and alternative energy? Those worked great for the last 4 years #denverdebate
2603,its so much fun choosing our future masters who will head our monopoly of force and coercion for the next four years #debates,Its so much fun choosing our future masters!!! Who will head our monopoly of force and coercion for the next four years!? #debates
2604,excuse me while i vomit all over at whatever mitt romney says,Excuse me while I vomit all over at whatever Mitt Romney says.
2605,when mitt romney smiles he looks like a muppet old jim henson ass,When Mitt Romney smiles he looks like a muppet. Old Jim Henson ass
2606,i'm waiting for drake to throw a bottle at this nigga mitt romney,I'm waiting for Drake to throw a bottle at this nigga Mitt Romney
2607,president obama ive got a different view i think weve got to invest in education and training,President Obama: Ive got a different view. I think weve got to invest in education and training.
2610,#debates didn't joe biden recently say that during the last years the middle class has been buried,#debates Didn't Joe Biden recently say that during the last 4 years the middle class has been buried?
2612,this is going to be a very polite debate unless romney zings him and gets him irritated #denverdebate,This is going to be a very polite debate unless Romney zings him and gets him irritated. #DenverDebate
2613,the auto industry has come roaring back is that why gm is on the verge of bankruptcy again #denverdebate,The auto industry has come roaring back? Is that why GM is on the verge of bankruptcy again. #DenverDebate
2614,i think roar is a strong word for what's happening with the auto industry #presidentialdebate,I think roar is a strong word for what's happening with the auto industry. #presidentialdebate
2615,worst kerning ever i cannot concentrate with the hideous blue type background #debates,Worst. Kerning. Ever. @theSarahO: I cannot concentrate with the hideous blue type background. #debates
2616,i'm disgusted to say that i would rather have obama as president because he won't screw us up anymore because he doesn't do shit anyways,I'm disgusted to say that I would rather have Obama as president because he won't screw us up anymore because he doesn't do shit anyways
2620,omg someone smeared a huge piece of shit across my tv screen oh wait never mind that's just #obama,OMG someone smeared a huge piece of shit across my TV screen. Oh wait never mind --  that's just #OBAMA
2621,is everyone watching this hilarious new fox sitcom i gather its about the devil his black friend #denverdebate #presidentialdebate,is everyone watching this hilarious new fox sitcom? I gather its about the devil & his black friend #DenverDebate #PresidentialDebate
2625,i'm gonna apologize in advanced because i'm going to tweet excessively for the next hour #debates,I'm gonna apologize in advanced because I'm going to tweet excessively for the next hour #debates
2627,trickledown government is what happens when republicans piss all over the country #debates,Trickle-down government is what happens when Republicans piss all over the country #debates
2628,president obama ive got a different view i think weve got to invest in education and training,President Obama: Ive got a different view. I think weve got to invest in education and training. >>>>>
2629,i like how mitt romney tryna act like he cares about ya'll poor asses all of a sudden,I like how Mitt Romney tryna act like he cares about ya'll poor asses all of a sudden.
2630,i love him but the president couldn't explain a ham sandwich in minutes #denverdebate,I love him --  but the president couldn't explain a ham sandwich in 2 minutes #denverdebate
2632,don't be all #teamobamaand can't listen to the man speak and get registered if you of age,Don't be all #TeamObamaand can't listen to the man speak and get registered if you of age
2633,romney kno he is about to get beat up by obama he looks all tense #presidentialdebate,Romney kno he is about to get beat up by Obama. He looks all tense #PresidentialDebate
2635,why do i feel like mitt romney is trying to sell me a new corvette,Why do I feel like Mitt Romney is trying to sell me a new Corvette..?
2637,i wish i could have make me something excellent during the #debates,I wish I could have @We_Sushi make me something excellent during the #debates .
2638,romney i will restore the vitality that will get america going again #debates,Romney: I will restore the vitality that will get America going again #debates
2643,if i'm gonna watch the #debates i might as well get fucked up,if i'm gonna watch the #debates i might as well get fucked up
2644,word that man rich as hell talking bout small time jobs and he gonna get ppl hired mitt romney don't pay no tax foh,Word that man rich as hell --  talking bout small time jobs and he gonna get ppl hired @TheRealTheoo: Mitt Romney don't pay no tax FOH !
2645,all them girls who like get food stamps better vote for obama cause mitt romney dont cause about yalls,all them girls who like get food stamps better vote for obama  cause mitt romney dont cause about yalls
2647,fuck u #romney shut the hell up dude u ain't shit stop lying,Fuck u #Romney shut the hell up dude u ain't shit stop lying!!!!
2648,nathan is booing mitt romney my smart little brother vote obama,Nathan is booing Mitt Romney!!! My smart little brother!!! Vote OBAMA!!! http://t.co/fflgFKrU
2649,why are they shaking hands this is a debate this war lol my roommate is funny #presidentialdebate,Why are they shaking hands? This is a debate- this WAR! Lol my roommate is funny. #PresidentialDebate
2651,i'm voting for regina george because she got hit by a bus #debates #debate2012 #presidentialdebate,I'm voting for Regina George because she got hit by a bus. #debates #debate2012 #PresidentialDebate
2652,mitt romney has the type of swag that's usually reserved for those who arezzzzzzzzzzzzz,Mitt Romney has the type of swag that's usually reserved for those who are.....zzzzzzzzzzzzz
2653,president obama says uh and umm almost as often as mr watson difference is im genuinely interested in what he has to say lol,President obama says uh and umm ALMOST as often as Mr. Watson. Difference is im genuinely interested in what he has to say. lol
2654,time to stop watching #gameofthrones and get to a different kind of political intrigue #debates,Time to stop watching #gameofthrones and get to a different kind of political intrigue. #debates
2656,watching the #debates with justin boring but i guess ill pay attention,Watching the #debates with Justin. Boring but I guess ill pay attention.
2658,loling at my mom yelling at obama talking on the tv #romneyryan2012,Loling at my mom yelling at Obama talking on the tv.. #RomneyRyan2012
2659,if i was mitt romney i wouldd have given up a long time ago now the poor man is up there embarrassing himself,If I was mitt Romney --  I wouldd have given up a long time ago. Now the poor man is up there embarrassing himself.
2660,mitt romney opened with a lie he is probigbusiness and not prosmallbusiness #denverdebate #debate,Mitt Romney opened with a lie --  he is pro-Big-business and not pro-small-business!  #DenverDebate #Debate
2663,i kind of just dont want either of them to win #presidentialdebate,i kind of just dont want either of them to win #PresidentialDebate
2664,lying rt mitt romney looks like a conman he need to goto sleep always lieing,Lying* RT @ItzJReal: Mitt Romney looks like a con-man. He need to goto sleep! Always lieing!!!
2669,mmm small business but you def take money from large corporations mr romney #alrightnow #denverdebate,Mmm small business? But you def take money from large corporations Mr. Romney. #AlrightNow #DenverDebate
2670,if mitt romney isn't the next president i will be highly upset,If Mitt Romney isn't the next president --  I will be highly upset.
2672,if small business is good why do corporate companies have personhood acts #debate2012 #debates,If small business is good --  why do corporate companies have personhood acts? #Debate2012 #debates
2674,oh pres obama you're not going to stick to that minutes are you #debates,Oh Pres. Obama you're not going to stick to that 2 minutes --  are you? #debates
2675,every american who is old enough to vote should be watching the presidential debate #debates,Every American who is old enough to vote should be watching the presidential debate #Debates @EricMunoz91 @DjBj03
2677,i know what it takes to get small businesses running romney #decision2012,I know what it takes to get small businesses running. -- Romney #decision2012
2679,#mittromney lien his ass off bro aint nobody asked u all dat bullshit be real lmfaoo,@just_tion: #MittRomney lien his ass off bro aint nobody asked u all dat bullshit be real LmfaoO
2682,im sorry jim i can't respond directly some idiot was talking and i wasn't listening #debates,Im sorry --  Jim --  I can't respond directly. Some idiot was talking and I wasn't listening. #debates
2686,mitt romney is staring into my soul #stopit lmao he's a creep i can't,@StunningLiar: Mitt Romney is staring into my soul #StopIt lmao he's a creep I can't
2687,if your african american or hispanic and planning on voting for mitt romney #smh,If your African American or Hispanic and planning on voting for Mitt Romney. #smh
2691,mitt romney just makes me wanna smash my head into a wall sorry had to get that out there,mitt romney just makes me wanna smash my head into a wall sorry had to get that out there
2692,these guys sound as though they overdid it on #debates preparation too smooth,RT @ErikWemple: These guys sound as though they overdid it on #debates preparation. Too smooth
2695,i'm not feeling president obama right now he better get it together this shit is important and millions are watching #presidentialdebate,I'm not feeling President Obama right now --  he better get it together. This shit is important and millions are watching. #PresidentialDebate
2696,mitt romney is just saying what america wanna hear stfu nigga,Mitt Romney is just saying what America wanna hear. STFU NIGGA
2697,i feel like i have failed a little as a proud conservative bc i'm watching the debate on cnn #romneyryan2012,I feel like I have failed a little as a proud conservative bc I'm watching the debate on CNN. @MicahTNDC @ggartman #RomneyRyan2012
2700,jim lehrer looks like he drank a six pack of hour energy #denverdebate,Jim Lehrer looks like he drank a six pack of 5 hour energy.  #denverdebate
2702,fact president obama cut taxes by over four years for typical middleclass families #debates,RT @GGPolitics: FACT:  President Obama cut taxes by $3 -- 600 over four years for typical middle-class families. #Debates
2704,i can't concentrate when obama is staring straight into the camera like this my body is ready #debates,I can't concentrate when obama is staring straight into the camera like this. MY BODY IS READY. #debates
2705,no mitt romney they meant you're rich give them some money and help them,No --  Mitt Romney. They meant you're rich. Give them some money and help them.
2709,i think i would get kicked out of the debate for screaming that's right obeezy i said my president is black obama obama obama,I think i would get kicked out of the debate for screaming THAT'S RIGHT OBEEZY! I SAID MY PRESIDENT IS BLACK --  OBAMA OBAMA OBAMA!
2710,mitt mins need to go by fast i don't wanna hear nothing his ass have to say #presidentialdebate,Mitt 2 mins need to go by fast . I don't wanna hear nothing his ass have to say . #PresidentialDebate
2711,d rt i feel like mitt romney is the kind of guy who resends text if u dont reply,:'-D RT @DopeOrFunny: i feel like mitt romney is the kind of guy who resends text if u dont reply
2712,is it just me or did mitt romney take some style tips from ron paul #debate2012,Is it just me or did Mitt Romney take some style tips from Ron Paul? #debate2012
2715,i hate mitt romney if he win i'm moving to canada,I hate Mitt Romney.. If he win I'm moving to Canada.
2716,mitt romney makes me laugh all the bullst coming out his mouth,Mitt Romney makes me laugh  --  all the bulls**t coming out his mouth !
2719,i'm excited to hear what moronic things mitt romney has to say tonight #nbcpolitics #obama2012,I'm excited to hear what moronic things Mitt Romney has to say tonight. #nbcpolitics #Obama2012
2720,you know mitt romney looks like this nigga from the grinch who stole christmas,you know Mitt Romney looks like this nigga from The Grinch Who Stole Christmas. http://t.co/OBung9GR
2721,mitt romney is the champion of saying a lot and saying not a damn thing at the same damn time,Mitt Romney is the champion of saying a lot and saying not a damn thing at the same damn time.
2723,my friend who refused to vote called me mitt romney convinced him to vote for obama via,RT @JesseLaGreca: My friend who refused to vote called me --  Mitt Romney convinced him to vote for Obama http://t.co/MDDQdxYN via @dailyko ...
2726,i hope mitt romney can handle finally being in a room full of people who haven't paid to see him #denverdeb,RT @BachmannsBrain: I hope Mitt Romney can handle finally being in a room full of people who haven't paid $50 -- 000 to see him. #DenverDeb ...
2727,is romney reading his notes president obama hasn't looked down at all,Is Romney reading his notes?? President Obama hasn't looked down at all...
2728,i apologize for all the tweets i'm about to send about the #presidentialdebate i'm just warning you guys #sorrynotsorry,RT @RachLovesCats: I apologize for all the tweets I'm about to send about the #presidentialdebate. I'm just warning you guys. #SorryNotSorry
2730,its go time rt if youve got the presidents back in tonights debate im with,RT @imfabyouarent: @BarackObama: Its go time. RT if youve got the Presidents back in tonights debate: http://t.co/TVY6r6QE im with ...
2732,i apologize for the language but #obama is a serious dumb ass,I apologize for the language.. But #Obama is a serious dumb ass.
2735,we all know obamas going to win again the only people that are voting for mitt romney is his mom 3rd cousin,We all know obamas going to win again the only people that are voting for mitt romney is his mom & 3rd cousin.
2736,i guess they aren't gonna talk about how china is still holding it's hand out#obama,I guess they aren't gonna talk about how china is still holding it's hand out...#obama
2737,ready for this on #jobs #presidentialdebate we have no economy without them 2moro on and i have more analysis,Ready for this on #jobs #presidentialdebate we have no economy without them. 2moro on @foxandfriends and @FoxBusiness i have more analysis
2738,fuck you mitt romney nobody gives a fuck about what you gotta say,Fuck you MITT ROMNEY  --  NOBODY gives a fuck about what you gotta say ...
2739,#youtubepolitics i'm all about me some obama but mitt romney has a sexy voice,#youtubepolitics I'm all about me some Obama but Mitt Romney has a sexy voice
2740,i am watching the #presidentialdebate even though nothing anyone says will change my vote,I am watching the #PresidentialDebate even though nothing anyone says will change my vote
2742,i love the part where they put their car keys in a bowl and see what happens when they leave #debates,I love the part where they put their car keys in a bowl and see what happens when they leave.  #debates
2743,amil what will you remember about this debate oh easy mitt romney's creepy smile #debates,Amil --  what will you remember about this debate? Oh easy --  Mitt Romney's CREEPY smile. #debates
2745,i'm gonna get off twitter cause ill probably start arguing with someone about the debate lol #obama2012,RT @Klefevs: I'm gonna get off twitter cause ill probably start arguing with someone about the debate lol #Obama2012
2746,the night president obama won the election every black household was cooking thanksgiving dinner lol we shall do it again,the night president obama won the election every black household was cooking thanksgiving dinner LOL WE SHALL DO IT AGAIN
2749,rejected suggestions from the internet ron paul gangham style bacon crisis denver omelettes and #debates,Rejected suggestions from The Internet: Ron Paul --  Gangham Style --  bacon crisis --  Denver omelettes --  and @thejoelstein #debates
2750,educate yourself with facts majority of bush tax cuts were for the middle class #p2 #tcot,educate yourself with facts: MAJORITY OF BUSH tax cuts were for the middle class #p2 #tcot
2751,feeling confident that lehrer will not ask romney and obama whether bobby valentine should be fired #denverdebate,Feeling confident that Lehrer will not ask Romney and Obama whether Bobby Valentine should be fired. #DenverDebate
2752,i can't take mitt romney serious because he may have had more face lifts then a real housewives,I can't take Mitt Romney serious because he may have had more face lifts then a real housewives..
2753,obama is trying to be funny be serious your the president bro,Obama is trying to be funny be serious your the president bro.
2754,every single one of mitt romney's facial expressions makes me want to punch him in the face,Every single one of Mitt Romney's facial expressions makes me want to punch him in the face
2756,if mitt romney wins i swear im leaving the country i dont want to be a slave,If Mitt Romney wins i swear im leaving the country --  i dont want to be a slave.
2757,alright someone gaffe already mitt i'm looking at you maybe you can call someone a rtard see how that goes over #debates #2012debate,Alright --  someone gaffe already.  Mitt --  i'm looking at you --  maybe you can call someone a r*tard --  see how that goes over #debates #2012debate
2758,obamas already slippin up all i hearf was uh uh uh lookin ass #romney,obamas already slippin up! All I hearf was Uh... Uh... Uh... lookin ass! #Romney
2761,mitt romney seriously u aint gonna do shit for this economy #obama will,Mitt romney seriously u aint gonna do shit for this economy #obama will!
2763,whenever i hear mitt romney speak all i think about is,Whenever I hear Mitt Romney speak --  all I think about is @jimmyfallon http://t.co/Mn4s5Z7e
2764,msnbc officially declares mitt romney as the firelord satan so far in the #denverdebate,MSNBC officially declares Mitt Romney as the Firelord Satan so far in the #DenverDebate
2772,i know what it takes to make small business work again buying the company then firing everyone #bain #mittromney #presidentialdebate,I know what it takes to make small business work again <-- buying the company then firing everyone? #Bain #MittRomney #PresidentialDebate
2774,#romney looks the the mayor of whoville off of the grinch lol,#Romney looks the the mayor of Whoville off of the Grinch lol
2776,please excuse my pale appearance my spray tanning booth is broken mitt romney,Please excuse my pale appearance. My spray tanning booth is broken. - Mitt Romney
2779,president obama has a cool pimp walk gov romney looks constipated thiss,@Lfouroux: President Obama has a cool pimp walk! Gov. Romney looks constipated thiss !!!
2780,mitt romney jus look like a descendant of george bush sr lol,Mitt Romney jus look like a descendant of George Bush Sr. Lol
2787,what it's that easy let me try that dear mitti have a lot of student loanscan you help a sister out crickets #debates,What it's that easy?  Let me try that.  Dear Mitt-I have a lot of student loans-can you help a sister out? *crickets* #Debates
2788,lets get ready to whooooop mitt romney ding #presidentialdebate rt the debate is on,RT @KissTheM0del: Lets get ready to whooooop Mitt Romney!!!! DING #PresidentialDebate RT @eden1437: The debate is on!
2789,while i rarely agree with him #romney has a hell of a head of hair,While I rarely agree with him - #romney has a hell of a head of hair.
2792,mitt romney channeling al gore pulling examples of voters he and his wife have recently met,Mitt Romney channeling Al Gore --  pulling examples of voters he and his wife have recently met
2795,sure we're in debt because of obama but romney will make sure we don't have food stamps #teamobama,Sure --  we're in debt because of Obama. But Romney will make sure we don't have food stamps. #TeamObama
2799,mitt romney get that stupid fucking smirk off your fucking face,Mitt Romney get that stupid fucking smirk off your fucking face
2800,lmao mitt romney look so damn foolish smirking n shit this is not funny sir,Lmao Mitt Romney look so damn foolish smirking n shit --  this is not funny sir
2801,mitt romney looks like the president of whoville without the nose,Mitt Romney looks like the president of whoville without the nose .
2802,this my first year able to vote so ima take advantage of my opportunity #teamobama,This My First Year Able To Vote So Ima Take Advantage Of My Opportunity. #TeamObama
2803,this white guy at my school said he was voting for mitt romney because obama is lying about everything,This white guy at my school said he was voting for mitt Romney because Obama is lying about everything
2806,ready to see president obama go ham on this pussy like a pig on a cat,Ready to see President Obama go ham on this pussy like a pig on a cat.
2807,oh man if anyone needs to reference the constitution it's right there they can factcheck it themselves #fancy #debates,Oh man --  if anyone needs to reference the Constitution --  it's RIGHT THERE. They can fact-check it THEMSELVES. #fancy #debates
2808,obama did not even answer this shit none of this is about jobs #mitt2012,Obama did not even answer this shit --  none of this is about jobs #MITT2012
2810,if you black you votin for mitt romney you dumb asf he ain't tryna do shit for black people,RT @Chica_Bonita_: If You Black & You votin For Mitt Romney --  You Dumb Asf. He Ain't Tryna Do Shit For Black People !
