text,retweetCount,tweet_id,MONTH,DAY,HOUR,MINUTE,isRetweeted,enteredAsRetweet,retweet_id,created_at
 "We need to improve our education system." - President Obama ,2,253663294810898432,10,04,10,10,0,1,0,2012-10-04 10:10:16
 Mitt Romney is a lier. ,0,253663272761442304,10,04,10,10,0,0,0,2012-10-04 10:10:11
 Nw 2012 Presidental Debate #TeamObama #VoteObama ,6,253663284799107074,10,04,10,10,0,1,0,2012-10-04 10:10:14
 Barack Obama >> . #Salute #TeamObama ,0,253663322828861441,10,04,10,10,0,0,0,2012-10-04 10:10:23
 Mitt Romney looks like the mayor of whoville... ,0,253662243244359680,10,04,10,06,0,1,0,2012-10-04 10:06:06
 Obama's answer to our economic crisis is to hire more math and science teachers? #YouHaveGotToBeKiddingMe #DenverDebate ,1,253663313123229697,10,04,10,10,0,1,0,2012-10-04 10:10:21
 And of course Obama has a blue tie and Romney a red one. Romney has stripes --  Obama's tie is solid. #crosscuttingcleavages  #debates ,0,253662248944431104,10,04,10,06,0,0,0,2012-10-04 10:06:07
 President Obama & Governor Romney look so exhausted. ,0,253663336321933313,10,04,10,10,0,0,0,2012-10-04 10:10:26
 Anyone else hearing the alien sign clicks during the #presidentialdebate? #mypeople #itsasign ,0,253663192830599168,10,04,10,09,0,0,0,2012-10-04 10:09:52
 Mitt romney....you know you fucked up Right? ,0,253663130146721792,10,04,10,09,0,0,0,2012-10-04 10:09:37
 Mitt Romney Looks so young ! class act ,0,253663025259749377,10,04,10,09,0,0,0,2012-10-04 10:09:12
 Obama just answers what he wants to answer.  #DenverDebate ,2,253663200862687233,10,04,10,09,0,1,0,2012-10-04 10:09:54
 Obama: we have to improve our education system to create jobs. How will that help the person who needs a job NOW? #presidentialdebate ,0,253663338335203328,10,04,10,10,0,0,0,2012-10-04 10:10:27
 #TeamOBAMA ,2,253663608309948416,10,04,10,11,1,0,253662149296152576,2012-10-04 10:11:31
 Trickle-down government. #cleverturnofphrase #presidentialdebate ,0,253662970167562240,10,04,10,08,0,0,0,2012-10-04 10:08:59
 Obamas education plan >>> #Obama2012 ,0,253663218042556416,10,04,10,09,0,0,0,2012-10-04 10:09:58
 Mitt Romney looks like a bitch ,0,253662908330934273,10,04,10,08,0,0,0,2012-10-04 10:08:44
 Obama goes first as U.S. presidential debate opens with Obama saying happy anniversary to wife. Full coverage. #debates http://t.co/zahpO8NU ,1,253662450279391232,10,04,10,06,1,0,253662029393588227,2012-10-04 10:06:55
 Im going to lose sooooooo many followers... #Obama2012 ,1,253662998474928128,10,04,10,09,0,1,0,2012-10-04 10:09:06
 I don't think Mitt Romney KNOWS how to get votes. He says the dumbest shit. ,1,253663190800556032,10,04,10,09,0,1,0,2012-10-04 10:09:52
 #TeamObama ,0,253662232930566145,10,04,10,06,0,0,0,2012-10-04 10:06:03
 @barackobama just shouted his wife --  @MichelleObama out for their Anniversary FIRST before he started ANYTHING...you gotta LOVE THAT #Debates ,5,253663100077760512,10,04,10,09,1,0,253662197421588480,2012-10-04 10:09:30
 We gone watch this pussy Romney trickle down on his knees...and suck a Dick!  #Obama ,1,253663260417613824,10,04,10,10,0,1,0,2012-10-04 10:10:08
 #Romney #2012Debate ,1,253662264685637633,10,04,10,06,1,0,253662162487230465,2012-10-04 10:06:11
 Supposed #zinger RT @FixAaron Romney calls Obama's policies "trickle-down government." #debates ,0,253663184882397185,10,04,10,09,0,0,0,2012-10-04 10:09:50
 Debate time ,0,253662248977977344,10,04,10,06,0,0,0,2012-10-04 10:06:07
 Moderator asked Obama and Romney how they're different. They are literally repeating the same thing. #Debates ,1,253662935723950082,10,04,10,08,0,1,0,2012-10-04 10:08:51
 Housing has began to rise? Have you been to #tampa? #presidentialdebate ,1,253662277096570881,10,04,10,06,0,1,0,2012-10-04 10:06:14
 Here is obama speach " lies lies lies lies lies lies lies lies lies lies lies" sounds about right #Romney ,0,253662924902653952,10,04,10,08,0,0,0,2012-10-04 10:08:48
 Shorter Obama: "Ummm...can we talk about schools? Is that OK?" #denverdebate ,0,253663092947435520,10,04,10,09,0,0,0,2012-10-04 10:09:28
 #OBAMA2012 ,2,253663267589869570,10,04,10,10,1,0,253662045642301440,2012-10-04 10:10:10
 #Debates time ,1,253663051721629696,10,04,10,09,0,1,0,2012-10-04 10:09:19
 Just got home smh --  atleast i came in time for the debate #TeamObama ,0,253662887380410369,10,04,10,08,0,0,0,2012-10-04 10:08:39
 #Obama Just Cursed Romney out Lowkey ,1,253662634291888129,10,04,10,07,1,0,253661761583083520,2012-10-04 10:07:39
 "BOOOOO!!!! Math and science!!! BOOO!!" -America --  probably.  #debates ,1,253663270106431488,10,04,10,10,0,1,0,2012-10-04 10:10:11
 Let's go #Romney ,0,253662924546129921,10,04,10,08,0,0,0,2012-10-04 10:08:48
 Da fuq is Romney even saying and btw you aren't funny #obama2012 ,0,253662987804631040,10,04,10,09,0,0,0,2012-10-04 10:09:03
 college tuition has increased by 25% under the Obama administration #DenverDebate #failingagenda ,5,253663210685730816,10,04,10,09,0,1,0,2012-10-04 10:09:56
 Watching the #presidentialdebate at pacific union with Claire Hartley and @ninapaige  http://t.co/WQ1CquHZ ,0,253663020474060800,10,04,10,09,0,0,0,2012-10-04 10:09:11
 "Corran hacia la Cima" #Obama ,1,253663108604760064,10,04,10,09,0,1,0,2012-10-04 10:09:32
 Mitt Romney is a fuck boy ,2,253662850973847552,10,04,10,08,0,1,0,2012-10-04 10:08:31
 "Gov. Romney and I both agree that the corporate tax rate is too high." Fucking socialist. #denverdebate ,4,253663270832054273,10,04,10,10,0,1,0,2012-10-04 10:10:11
 “@jordyarrington: Debate time!!! ,0,253663062865891328,10,04,10,09,0,0,0,2012-10-04 10:09:21
 Time for the debate! #teamobama ,1,253662777586094081,10,04,10,08,1,0,253661944626700288,2012-10-04 10:08:13
 Watching the Presidential #debates. And drinking booze. Let's see how I can play a drinking game with this... #trickledown ,0,253663008755175424,10,04,10,09,0,0,0,2012-10-04 10:09:08
 ABSOLUTELY GREAT by @MittRomney laying out 5 simple points! Made Obama look bad! #debate #tcot ,3,253662871349784577,10,04,10,08,0,1,0,2012-10-04 10:08:36
 If anybody is doing this presidental debate drinking game..there would have been like 10sips already lol. #teamobama #obama #elections #2012 ,0,253663117718986752,10,04,10,09,0,0,0,2012-10-04 10:09:34
 Thts 1 smooth --  intelligent NIGGA....# NevaIgnorantGetnGoalsAccomplished #OBAMA ,0,253662244733321216,10,04,10,06,0,0,0,2012-10-04 10:06:06
 RT @brina_tporter: #obama tryna get laid tonight ! ,3,253662609587453952,10,04,10,07,1,0,253662178262003712,2012-10-04 10:07:33
 Love that president#obama focuses on education. So important. #debates#abc#live ,0,253663159687196672,10,04,10,09,0,0,0,2012-10-04 10:09:44
 Invest in education and training #Obama ,0,253662249028288512,10,04,10,06,0,0,0,2012-10-04 10:06:07
 #i #hate #obama ,4,253662860104855554,10,04,10,08,0,1,0,2012-10-04 10:08:33
 Awww happy anniversary Michelle Obama and President Barack Obama ! ,2,253662268456316929,10,04,10,06,0,1,0,2012-10-04 10:06:12
 Romney is such a sarcastic dick But that's why I love him. #stillbetterthanobama #RomneyRyan2012 ,0,253663013033361408,10,04,10,09,0,0,0,2012-10-04 10:09:09
 “@hotToddy_17: Presidential Debate #Obama2012 ,0,253662958364811265,10,04,10,08,0,0,0,2012-10-04 10:08:56
 #RomneyRyan2012 ,0,253663036718600192,10,04,10,09,1,0,253662214685331456,2012-10-04 10:09:15
 Is it just me who thinks this or is Romney creepy? #denverdebate ,1,253663245603307520,10,04,10,10,0,1,0,2012-10-04 10:10:05
 #TeamObama. ,3,253662217948504065,10,04,10,06,0,1,0,2012-10-04 10:06:00
 Mitt Romney is scary as fuck #Illuminati ,1,253663038819946496,10,04,10,09,0,1,0,2012-10-04 10:09:15
 Starting now: The presidential #debates! Follow along w/ @HuffPostPol's liveblog http://t.co/5sUSd893 & @HuffPostLive http://t.co/dYXGfDSf ,6,253662340627693569,10,04,10,06,1,0,253661778238652416,2012-10-04 10:06:29
 Romney voice is like a cry #denverdebate ,0,253662857839923201,10,04,10,08,0,0,0,2012-10-04 10:08:32
 Coin toss invalidated because Mitt Romney is magnetic! ,30,253662898709225473,10,04,10,08,1,0,253661862397374464,2012-10-04 10:08:42
 #debates Obama needs to stop saying "uh" do much! But what's this talk about #energy ,0,253663306747875329,10,04,10,10,0,0,0,2012-10-04 10:10:19
 "trickle-down government" = @MittRomney first zinger. #2012election #PresidentialDebate ,0,253663058537377795,10,04,10,09,0,0,0,2012-10-04 10:09:20
 Bring on the zingers!!!! #Debate #Obama2012 ,0,253662354011721729,10,04,10,06,0,0,0,2012-10-04 10:06:32
 #PresidentialDebate ,0,253662312060293120,10,04,10,06,0,0,0,2012-10-04 10:06:22
 This,0,253662748184039425,10,04,10,08,0,0,0,2012-10-04 10:08:06
 "Jason Sudeikis makes a better Mitt Romney than Mitt Romney does" -My middle school sister. You go girl. ,0,253663503381045248,10,04,10,11,0,0,0,2012-10-04 10:11:06
 @SteveDeaceShow what the hell is Obama saying? He totally rambling. #debates ,0,253663478118752256,10,04,10,11,0,0,0,2012-10-04 10:11:00
 Wish I was able to watch the #presidentialdebate ,0,253662765380681728,10,04,10,08,0,0,0,2012-10-04 10:08:10
 Mitt Romney --  shorter: "Strange women keep bothering me and my family." ,3,253662642248499200,10,04,10,07,0,1,0,2012-10-04 10:07:41
 Mitt Romney --  your tie is ugly. ,0,253663721833000961,10,04,10,11,0,0,0,2012-10-04 10:11:58
 Is it just me --  or is #Romney looking a bit nervous? #debate #ncgovdebate ,0,253662442616389632,10,04,10,06,0,0,0,2012-10-04 10:06:53
 RT @FullTimeLesbian: #obama2012 ,13,253662672879493120,10,04,10,07,1,0,253659012090953728,2012-10-04 10:07:48
 Watching the Presidential Debate. #debates ,0,253662362584875008,10,04,10,06,0,0,0,2012-10-04 10:06:34
 America is best when the middle class is best. Yes. #obama ,0,253662543447470082,10,04,10,07,0,0,0,2012-10-04 10:07:17
 Ill probably be burned at the stake by republican for saying this but I don't believe anything mitt Romney says. He looks so fake on tv. ,0,253662694329180160,10,04,10,07,0,0,0,2012-10-04 10:07:53
 Fuck up Romney #debates ,0,253662459355860992,10,04,10,06,0,0,0,2012-10-04 10:06:57
 RT @HempNews: Are you watching the #debates?  Democracy in action ,3,253662328376131584,10,04,10,06,1,0,253661611913539584,2012-10-04 10:06:26
 I will begin by saying @BarackObama opening was so sweet! Happy anniversary @MichelleObama & Mr. President! #DenverDebate ,0,253662685214953474,10,04,10,07,0,0,0,2012-10-04 10:07:51
 #Romney's American flag pin is bigger than prez. Is that really necessary? #GOBAMA ,0,253662669217882116,10,04,10,07,0,0,0,2012-10-04 10:07:47
 Tax breaks for companies hiring here in the US. Education prices kept low. Wind and solar power. #obama #debate2012 ,0,253663511954206721,10,04,10,11,0,0,0,2012-10-04 10:11:08
 #RomneyRyan2012 ,0,253662572073607168,10,04,10,07,0,0,0,2012-10-04 10:07:24
 #TeamObama ,0,253662681494605824,10,04,10,07,0,0,0,2012-10-04 10:07:50
 #debates answer the questions!! ,0,253662446470959105,10,04,10,06,0,0,0,2012-10-04 10:06:54
 #Obama is my nigga. That ain't hatin'. ,1,253662760511094785,10,04,10,08,0,1,0,2012-10-04 10:08:09
 Watching the presidential debate... Mitt Romney all the way... ,0,253662563823407106,10,04,10,07,0,0,0,2012-10-04 10:07:22
 Shaky start Obama --  shaky start. #PresidentialDebate ,0,253662295589257216,10,04,10,06,0,0,0,2012-10-04 10:06:18
 Mitt Romney a pretty boy with hair plugs lol ,0,253662714705100800,10,04,10,07,0,0,0,2012-10-04 10:07:58
 RT @Xclusive_Loner: Why niggas trying to make it seem like they been interested in politics before Obama was president. NIGGA PLEASE !. ,3,253662474988027907,10,04,10,07,1,0,253661683128627200,2012-10-04 10:07:01
 Romney looks like he doesn't know what's going on --  keep up Mitt! ,0,253663516232384512,10,04,10,11,0,0,0,2012-10-04 10:11:09
 This is like politics for dummies. Watching the #Debates. ,0,253663541528240128,10,04,10,11,0,0,0,2012-10-04 10:11:15
 Romney is like --  "Wind down my ass." #War #Debates ,0,253662363042062336,10,04,10,06,0,0,0,2012-10-04 10:06:34
 RT @smclaughlin9: Mitt Romney always looks like he has a cold. ,0,253662471716478977,10,04,10,07,0,0,0,2012-10-04 10:07:00
 “Economic patriotism” is such horseshit. #debates ,0,253662538695315456,10,04,10,07,0,0,0,2012-10-04 10:07:16
 presidential debate  #Obama2012 ,0,253662685739245568,10,04,10,07,0,0,0,2012-10-04 10:07:51
 #teamObama !! ,1,253662445187497986,10,04,10,06,0,1,0,2012-10-04 10:06:54
 We're watching the #presidentialdebate with the sound on. Anyone have a good drinking game to go with? Cheers! #debate2012 #Navyyard ,0,253662574678265856,10,04,10,07,0,0,0,2012-10-04 10:07:25
 C'mon Romney SQUASH the lies about taxing the middle class!!! #RomneyRyan2012 ,0,253663679508267008,10,04,10,11,0,0,0,2012-10-04 10:11:48
 Invest in education --  reduce the deficit Obama has my vote 100% #debates #abcnews ,0,253662429765050368,10,04,10,06,0,0,0,2012-10-04 10:06:50
 #nw First #PresidentialDebate on @CNN & following @EssenceMag & @Rolandsmartin for their live chat #EssenceDebate http://t.co/DmfRdxun ,0,253662735622098944,10,04,10,08,0,0,0,2012-10-04 10:08:03
 I think Obama is being a little too nice to Romney #PresidentialDebate ,0,253663444518187009,10,04,10,10,0,0,0,2012-10-04 10:10:52
 Do you take the blue tie or the red tie? #debates ,0,253662517644103682,10,04,10,07,0,0,0,2012-10-04 10:07:11
 What is new economic patriotism? President Obama ,0,253662484584607747,10,04,10,07,0,0,0,2012-10-04 10:07:03
 #PresidentialDebate #TeamObama ,0,253662669184319488,10,04,10,07,0,0,0,2012-10-04 10:07:47
 Never thought I could get this giddy about the presidential debates! #Forward2012 #PresidentialDebate ,0,253662437847478272,10,04,10,06,0,0,0,2012-10-04 10:06:52
 He's into specifics right away.  Good job @MittRomney #debates #denverdebates ,3,253662769033904128,10,04,10,08,0,1,0,2012-10-04 10:08:11
 Really #Mitt the smile looks crazy. ,0,253663603872395264,10,04,10,11,0,0,0,2012-10-04 10:11:30
 Lets go Obama! #fuckromney #obama2012 ,0,253662366829531137,10,04,10,06,0,0,0,2012-10-04 10:06:35
 Wait did Mitt Romney just say Dayton Ohio ,1,253662612133384194,10,04,10,07,0,1,0,2012-10-04 10:07:34
 @reshmasaujani I love political tie messages. Blue is honesty and red is strength #debates ,0,253662496760684544,10,04,10,07,0,0,0,2012-10-04 10:07:06
 RT @unsupervised: Mitt Romney’s favorite character on “The Wire” is The System. ,260,253663447856865280,10,04,10,10,1,0,253648039770734592,2012-10-04 10:10:53
 Mitt Romney always has the creepiest spaciest smile hahaha ,0,253662429781839872,10,04,10,06,0,0,0,2012-10-04 10:06:50
 "Mitt Romney's taste level ain't at my waist level" - Barack Obama #Debate ,0,253662384009400321,10,04,10,06,0,0,0,2012-10-04 10:06:39
 This #presidentialdebate  moderator needs a manual buzzer to enforce the timing rules. @jimrome  ,0,253663411207032832,10,04,10,10,0,0,0,2012-10-04 10:10:44
 You know Rommney gonna slip up and say some dumb shit #debates ,1,253662878048075776,10,04,10,08,1,0,253661721749753856,2012-10-04 10:08:37
 Mitt Romney already looks bored if u think you're too good to work 2 b my president U can fuck yourself #Debate2012 #CNNDebate #Obama2012 ,0,253662329307287552,10,04,10,06,0,0,0,2012-10-04 10:06:26
 #TeamObama ,0,253662350190723072,10,04,10,06,0,0,0,2012-10-04 10:06:31
 Mitt Romney makes me want to throw up. ,0,253662597776285697,10,04,10,07,0,0,0,2012-10-04 10:07:30
 I'm undecided. Good thing I can't vote yet ✌ #debates ,0,253663481956560898,10,04,10,11,0,0,0,2012-10-04 10:11:01
 @steeleheel #Obama for the Middle class? Don't tell that to #markymark ,0,253662639220203520,10,04,10,07,0,0,0,2012-10-04 10:07:40
 #presidentialdebate ,0,253662807264985089,10,04,10,08,0,0,0,2012-10-04 10:08:20
 I get to vote this year ,0,253663399202942976,10,04,10,10,0,1,0,2012-10-04 10:10:41
 mitt romney just made me laugh. what?! #debate ,0,253662534282928128,10,04,10,07,0,0,0,2012-10-04 10:07:15
 Dismissed my Lit of Diversity seminar tonight for the #debates. I hope Junot doesn't mind. ,0,253662412635533312,10,04,10,06,0,0,0,2012-10-04 10:06:46
 2 minutes is a lot longer that I thought. #debates ,0,253663721392582656,10,04,10,11,0,0,0,2012-10-04 10:11:58
 Jim Legree basically told everyone to sit.down --  shut up --  and he's in charge. #aintnojoke #presidentialdebate ,0,253663419222347777,10,04,10,10,0,0,0,2012-10-04 10:10:46
 #obama!! ,0,253662555300564993,10,04,10,07,0,0,0,2012-10-04 10:07:20
 “Domestic Issues”: #NDAARuling #PATRIOTact #Trapwire #DronemurderofAmericancitizens #Bribery #DenverDebate #NDAARuling ,0,253662707197284352,10,04,10,07,0,0,0,2012-10-04 10:07:56
 Obama please just get off the stage! #RomneyRyan2012 ,0,253662333061197825,10,04,10,06,0,0,0,2012-10-04 10:06:27
 #Obama: "Double down on top down economics..." ,0,253662459271995392,10,04,10,06,0,0,0,2012-10-04 10:06:57
 Mitt Romney Slick Joking... ,0,253662497402417152,10,04,10,07,0,0,0,2012-10-04 10:07:06
 Watching the #presidentialdebate ,17,253663497123160066,10,04,10,11,0,1,0,2012-10-04 10:11:05
 Yeah Obama --  please tell us how to close the deficit that you added 10 trillion to? #debates ,0,253663637691060224,10,04,10,11,0,0,0,2012-10-04 10:11:38
 Illinois' unemployment rate is 9.1% http://t.co/uEuXAPig #debates #jobs #twill ,3,253662601106554880,10,04,10,07,0,1,0,2012-10-04 10:07:31
 El hashtag del debate sale debajo a la derecha --  primera vez en la historia. Es #debates ,0,253662790542303232,10,04,10,08,0,0,0,2012-10-04 10:08:16
 Mitt Romney looks like a sneaky little bugger ,0,253663705194172417,10,04,10,11,0,0,0,2012-10-04 10:11:54
 watching the debate --  #Obama2012. ,1,253663605868883968,10,04,10,11,0,1,0,2012-10-04 10:11:31
 Here we go #Debate2012 #TeamObama ,0,253662626859585537,10,04,10,07,0,0,0,2012-10-04 10:07:37
 Creating new jobs. #Obama  invest in education and training. No top down! America does best when the middle class does best. ,0,253662401155723264,10,04,10,06,0,0,0,2012-10-04 10:06:43
 USA USA USA #PresidentialDebate ,0,253662580613189632,10,04,10,07,0,0,0,2012-10-04 10:07:26
 #TeamObama ! ,1,253662800688320512,10,04,10,08,0,1,0,2012-10-04 10:08:19
 @fakedansavage #PresidentialDebate ,0,253662635449520128,10,04,10,07,0,0,0,2012-10-04 10:07:39
 #OBAMA. ,0,253663390579445760,10,04,10,10,0,0,0,2012-10-04 10:10:39
 Does anyone really think someone grabbed Mitt's arm? #debates ,0,253662643481608192,10,04,10,07,0,0,0,2012-10-04 10:07:41
 aw Romney's doing the whole charm thing #kindanice #nowhereitcomes #debates ,0,253662517711228929,10,04,10,07,0,0,0,2012-10-04 10:07:11
 “@Luv_TinkerBell: It's time #debates” ,0,253662740558778368,10,04,10,08,0,0,0,2012-10-04 10:08:04
 Mitt Romney 2012 let GOOOO ,0,253663591595659265,10,04,10,11,0,0,0,2012-10-04 10:11:27
 Its hard to believe its been 4 yrs since he was sworn in #obama ,0,253663020838957056,10,04,10,09,0,0,0,2012-10-04 10:09:11
 @Melo_mizzie #romneyryan2012 ,1,253662924067971072,10,04,10,08,0,1,0,2012-10-04 10:08:48
 somewhere tonight Jimmy Carter is looking at #Nobama and thinking.... even i can't believe the shit you're saying.... #debate ,0,253663291489021952,10,04,10,10,0,0,0,2012-10-04 10:10:16
 #denverdebate Obama->Economy->Fail ,0,253662916203646976,10,04,10,08,0,0,0,2012-10-04 10:08:46
 Watching the debate ! Vote for question 4 #Maryland #Obama ,0,253662891448864768,10,04,10,08,0,0,0,2012-10-04 10:08:40
 Mitt Romney even looks like a douchebag ,2,253662747861073920,10,04,10,08,1,0,253661736534675456,2012-10-04 10:08:06
 Romney putting Obama in his place #republican ,1,253663045069447168,10,04,10,09,0,1,0,2012-10-04 10:09:17
 Both of them better say something different from the bull they've said for the past weeks this is the game changer right here #Decision2012 ,0,253662219903062017,10,04,10,06,0,0,0,2012-10-04 10:06:00
 Good job by Romney to point out the differences between him and Obama. #debates ,0,253662916186865664,10,04,10,08,0,0,0,2012-10-04 10:08:46
 Romney Claim: New business startups down 30 percent #debates ,0,253663038018826240,10,04,10,09,0,0,0,2012-10-04 10:09:15
 Presidential Debate. #debates ,0,253663092314087424,10,04,10,09,0,0,0,2012-10-04 10:09:28
 #RomneyRyan2012 ,0,253663272602058753,10,04,10,10,0,0,0,2012-10-04 10:10:11
 When we #talkpoverty during the debate --  #SNAP is a vital way for families to afford to feed their children. #debates ,0,253663360548237312,10,04,10,10,0,0,0,2012-10-04 10:10:32
 RT @Callme_Jurich: 30 MORE MINUTES UNTIL OBAMA GETS HIS SHIT ROCKED ON NATIONAL TELEVISION! #ROMNEYRYAN2012 ,2,253663423093678080,10,04,10,10,1,0,253654105950654464,2012-10-04 10:10:47
 #Obama All Day !!! ,0,253662237066158080,10,04,10,06,0,0,0,2012-10-04 10:06:04
 RT @LizGoodie2Shoes: Presidential Debate team #Obama #2012 #vote ,0,253662886663168000,10,04,10,08,0,0,0,2012-10-04 10:08:39
 Obama blue tie --  Romney red. Way to be predictable --  guys. #denverdebate ,0,253662474342117376,10,04,10,07,1,0,253661767882899456,2012-10-04 10:07:01
 Watching the debate #Obama ,0,253663230835187712,10,04,10,10,0,0,0,2012-10-04 10:10:01
 #Romney starting strong.  5 point plan directly addressed the question. ,0,253663289781927937,10,04,10,10,0,0,0,2012-10-04 10:10:15
 Wow!! He is not good without a teleprompter!! #Obama ,0,253663289781927936,10,04,10,10,0,0,0,2012-10-04 10:10:15
 THIS IS MY PRESIDENT !!! #Debates #Obama #Obama2012 http://t.co/4sH9gCDM ,0,253663352465813506,10,04,10,10,0,0,0,2012-10-04 10:10:30
 Obama is debating Romney on his 20th anniversary #debates ,0,253662258016710656,10,04,10,06,0,0,0,2012-10-04 10:06:09
 ❤,0,253663108852236288,10,04,10,09,0,0,0,2012-10-04 10:09:32
 Now tuned in to the #presidentialdebate ,0,253663360565010433,10,04,10,10,0,0,0,2012-10-04 10:10:32
 RT @dannirogers: The 1st presidential debate starts in 1 min! Get to ur tv or computer! #TeamObama ,2,253662324756447233,10,04,10,06,1,0,253660815478108160,2012-10-04 10:06:25
 #TeamObama ,3,253663275814903808,10,04,10,10,0,1,0,2012-10-04 10:10:12
 not being critical but obama has poor speaking skills #fasttalkingandpauses #debates ,0,253663297797251073,10,04,10,10,0,0,0,2012-10-04 10:10:17
 #RomneyRyan2012 ,0,253662989792710656,10,04,10,09,0,1,0,2012-10-04 10:09:04
 RT @SapioBee: RT @BarackObama: Watch live: President Obama discusses his specific plans to keep us moving forward ... http://t.co/DV8fnfyC ,0,253662836138582016,10,04,10,08,0,0,0,2012-10-04 10:08:27
 The CO undecided voter approval tracker on CNN is an interesting touch can we get a shot of the focus group? #Debate #Election2012 ,0,253663034113933313,10,04,10,09,0,0,0,2012-10-04 10:09:14
 A phrase I never thought I'd utter: I'd rather listen to George W. Bush speak (than Mitt Romney).  #debate ,0,253663272719495168,10,04,10,10,0,0,0,2012-10-04 10:10:11
 invest in new sources of energy @obama #debates ,0,253662928413290496,10,04,10,08,0,0,0,2012-10-04 10:08:49
 "Trickle Down Government" is a genius buzzword for the conservatives. #Debates ,1,253663005198401537,10,04,10,09,0,1,0,2012-10-04 10:09:07
 #debates @mittromney --  you are so romantic. ,0,253662908104458241,10,04,10,08,0,0,0,2012-10-04 10:08:44
 #debates uhhh uhhh ,0,253663302058639360,10,04,10,10,0,0,0,2012-10-04 10:10:18
 Good on Lehrer. FORCE them to engage one another directly. #debates ,2,253663064178704384,10,04,10,09,0,1,0,2012-10-04 10:09:21
 ROMNEYS RIGHT 52% OF US WORKERS ARE EMPLOYED BY SMALL BIZ. #DENVERDEBATE ,0,253662999737421824,10,04,10,09,0,0,0,2012-10-04 10:09:06
 Mitt Romney's political reasoning makes me sick -.- ,0,253662970838663168,10,04,10,08,0,0,0,2012-10-04 10:08:59
 Mitt Romney is a smart ass nigga!!! ,0,253662836239253504,10,04,10,08,0,0,0,2012-10-04 10:08:27
 Romney says he will restore America's vitality. #denverdebate ,0,253663063297900544,10,04,10,09,0,0,0,2012-10-04 10:09:21
 Fact: U.S. unemployment rate stands at 8.1% as of August.  Approximately 12.5 million people are out of work. http://t.co/ggsf06ln #debates ,4,253662362085777408,10,04,10,06,1,0,253661865400492032,2012-10-04 10:06:34
 I should have added "vitality" to the drinking game list! #jjp #debates ,0,253663000295268352,10,04,10,09,0,0,0,2012-10-04 10:09:06
 Snap - Romney going after Obama's crappy record and weak ideas for job creation.  Yay!  #Romney #gop #debate ,0,253663235063029763,10,04,10,10,0,0,0,2012-10-04 10:10:02
 #Romney --  Baskan #Obama'ya takildi; Evlilik yildönümünüzde hayal edebileceginiz en romantik yerdesiniz :)... burada Benimle... #debate2012 ,0,253663275731005440,10,04,10,10,0,1,0,2012-10-04 10:10:12
 Obama sounds like he's using Romney's campaign speeches. Romney makes Obama look weak! #RomneyRyan2012 #fireObama Obama cant answer question ,0,253663251768934400,10,04,10,10,0,0,0,2012-10-04 10:10:06
 Hey --  @BarackObama --  you didn’t debate that!  #Boom! #MittsZingers #debates ,0,253662941348511744,10,04,10,08,0,0,0,2012-10-04 10:08:52
 Presidential debate #Romney #merica ,0,253662266539520000,10,04,10,06,0,0,0,2012-10-04 10:06:11
 Mitt Romney is Patrick Bateman ,0,253663029835755521,10,04,10,09,0,0,0,2012-10-04 10:09:13
 Double down on trickle down. #denverdebate ,2,253663131493085184,10,04,10,09,0,1,0,2012-10-04 10:09:38
 Auto industry and alternative energy? Those worked great for the last 4 years #denverdebate ,0,253662870057934849,10,04,10,08,0,0,0,2012-10-04 10:08:35
 “@RobKardashian: Drunk Kimmie! @kimkardashian  haha http://t.co/GReWq0p4” #Debates ,0,253663092213432320,10,04,10,09,0,0,0,2012-10-04 10:09:28
 Its so much fun choosing our future masters!!! Who will head our monopoly of force and coercion for the next four years!? #debates ,0,253662689652527108,10,04,10,07,0,0,0,2012-10-04 10:07:52
 Excuse me while I vomit all over at whatever Mitt Romney says. ,0,253662689652527105,10,04,10,07,0,0,0,2012-10-04 10:07:52
 Mitt Romney is an ignorant fucker ,2,253662476850298880,10,04,10,07,0,1,0,2012-10-04 10:07:01
 #Romney ,2,253663715449262081,10,04,10,11,0,1,0,2012-10-04 10:11:57
 When Mitt Romney smiles he looks like a muppet. Old Jim Henson ass ,1,253663433029976064,10,04,10,10,0,1,0,2012-10-04 10:10:49
 Happy 20th anniversary my President & First Lady --  Barack & Michelle Obama. 10/3/1992 http://t.co/dD9iVxKI ,57,253662668332871680,10,04,10,07,1,0,253661187785498625,2012-10-04 10:07:47
 RT @Neidermier: #TeamObama romney is an idiot ,0,253663012320325633,10,04,10,09,1,0,253661298137628673,2012-10-04 10:09:09
 Presidential Debate #TeamObama ,0,253662552163229698,10,04,10,07,0,1,0,2012-10-04 10:07:19
 I'm waiting for Drake to throw a bottle at this nigga Mitt Romney ,7,253662299317997570,10,04,10,06,0,1,0,2012-10-04 10:06:19
 All these tweets are distracting from what's being said #debates #irony ,0,253663390097084416,10,04,10,10,0,0,0,2012-10-04 10:10:39
 Oh hey Mitt Romney I dont like you. ,1,253662549407567872,10,04,10,07,0,1,0,2012-10-04 10:07:19
 RT @T_Mayzin: Presidential debate #romney ,4,253663225604886528,10,04,10,10,1,0,253659028645879808,2012-10-04 10:10:00
 President Obama: "I’ve got a different view. I think we’ve got to invest in education and training." ,2,253662750646091776,10,04,10,08,0,1,0,2012-10-04 10:08:07
