text,retweetCount,tweet_id,MONTH,DAY,HOUR,MINUTE,isRetweeted,enteredAsRetweet,retweet_id,created_at
 Someone get Barack a Red Bull #Debate2012 #denverdebate ,0,253679878283595776,10,04,11,16,0,0,0,2012-10-04 11:16:10
 RT @heyLauraFreed: Obama says we should "cut out things" that aren't making us grow. Awesome! Lets start with the current president! #de ... ,41,253679428452904961,10,04,11,14,1,0,253670147112464385,2012-10-04 11:14:23
 Why the heck would anyone vote for Obama? #TeamRomney #RomneyRyan2012 #DenverDebate ,0,253680108697681920,10,04,11,17,0,0,0,2012-10-04 11:17:05
 Wish it was tomorrow night and I was watching the premiere of Jersey Shore instead of the #debates. ,1,253679128421732353,10,04,11,13,0,1,0,2012-10-04 11:13:12
 I'm not a democratic nor a republican! I vote for whoever will make this country of ours a better place so in that case #OBAMA! ,0,253680100988559361,10,04,11,17,0,1,0,2012-10-04 11:17:03
 "Jim --  just shut the fuck up and let me speak" - Mitt Romney #mockthevote ,0,253678850498785281,10,04,11,12,0,0,0,2012-10-04 11:12:05
 mitt romney dont have black friends ,0,253680255640944640,10,04,11,17,0,0,0,2012-10-04 11:17:40
 @Plaganis It's especially annoying when people who have no idea what theyre talking about bring it up. -_- I just gotta stay off FB. #OBAMA ,0,253679076882124800,10,04,11,12,0,1,0,2012-10-04 11:12:59
 #PresidentialDebate2012 Sounds a lot like we have to pass it before we know what's in it! #RomneyRyan2012 ,1,253679978116440064,10,04,11,16,1,0,253678773680103426,2012-10-04 11:16:34
 Mitt romney needs to chill before his senior citizen ass has a heart attack. ,0,253679952963182593,10,04,11,16,0,0,0,2012-10-04 11:16:28
 RT @Kappaveli: Romney is talking directly to the president. Obama is talking directly to the people. ,213,253678958569222145,10,04,11,12,1,0,253670390453374977,2012-10-04 11:12:31
 Mitt Romney knows how it is. ,0,253680133951590400,10,04,11,17,0,0,0,2012-10-04 11:17:11
 Listen --  if Romny becomes president we're fucked. If Obama stays...we still fucked. ,2,253679046884478976,10,04,11,12,0,1,0,2012-10-04 11:12:52
 Retweet for #obama ,0,253679068342525953,10,04,11,12,0,0,0,2012-10-04 11:12:57
 Is it me or does #Romney's eyebrows look like Oscar the Grouch --  #ijs ,0,253679123162079233,10,04,11,13,0,0,0,2012-10-04 11:13:10
 I would not like you anywhere. I would not like you --  willard mitt romney. I do not like you --  willard mitt. #debate2012 ,0,253679001313370112,10,04,11,12,0,0,0,2012-10-04 11:12:41
 Lehrer is totally letting Romney get the last word….every…single….time… #debates ,0,253678837580320768,10,04,11,12,0,0,0,2012-10-04 11:12:02
 :((( RT @BlGBlRD: If Romney wins --  this could be me... :( http://t.co/RrXwC7ZI #SupportBigBird #Debates ,1,253680197793107968,10,04,11,17,0,1,0,2012-10-04 11:17:26
 Uncle ruckus prolly lovin him some Mitt Romney.lmfao ,0,253679307338162176,10,04,11,13,0,0,0,2012-10-04 11:13:54
 LET'S TAKE ALL OF MITT ROMNEY'S POLICIES... AND PUSH THEM SOMEWHERE ELSE ,1,253680004469227521,10,04,11,16,0,1,0,2012-10-04 11:16:40
 OOMF FACEBOOK STATUS  --  Man Somebody Drop Mitt Romney Ass Off On Romney St... lmao ,0,253679261125316608,10,04,11,13,0,0,0,2012-10-04 11:13:43
 Jim Lehrer has lost all control #debates ,0,253678980480262144,10,04,11,12,0,0,0,2012-10-04 11:12:36
 Hey @BarackObama - do you stand with BigBird? Do you have BigBird's back? #IStandWithBigBird #debates ,0,253679315928096768,10,04,11,13,0,0,0,2012-10-04 11:13:56
 The new @SouthPark already has jokes about killing Big Bird. Those guys are amazing! #debates ,1,253679215621316608,10,04,11,13,0,1,0,2012-10-04 11:13:32
 It has nothing at all to do with his ethnicity --  so don't pull a 'racist' card. Obama's a terrible president whether he's black or white. ,2,253679284357574656,10,04,11,13,0,1,0,2012-10-04 11:13:49
 But Mitt Romney...... what is your plan?????? ,0,253679014215053313,10,04,11,12,0,0,0,2012-10-04 11:12:44
 100s of thousands of teachers have been laid off in the last 4 years ~obama #debates ,0,253679932604022785,10,04,11,16,0,0,0,2012-10-04 11:16:23
 #Romney has all the time in the world to prepare for the #debates while #Obama has a country to run in addition to the preps. ,0,253679152178266112,10,04,11,13,0,0,0,2012-10-04 11:13:17
 Idgaf Who Unfollows me. #obama2012 #OBAMANATION ,3,253680151580262400,10,04,11,17,0,1,0,2012-10-04 11:17:15
 If you honestly believe #Obama hasn't made strides --  you need to do a LOT more research. #debate ,0,253678895495249920,10,04,11,12,0,0,0,2012-10-04 11:12:16
 Fuck bein president Mitt romney jus wanna beat Obama ,0,253680310045249536,10,04,11,17,0,0,0,2012-10-04 11:17:53
 But pursuit of happiness cant mean marriage for homosexuals? Free individuals? Oh ok. #mitt'sanidiot ,0,253680259386445824,10,04,11,17,0,0,0,2012-10-04 11:17:41
 News flash: Romney also likes great schools. Wonder what his policy on wasabi is. #debates ,0,253680020483108865,10,04,11,16,0,0,0,2012-10-04 11:16:44
 Romney extols regulation --  Obama touts the free enterprise system. Who'd a thunk it? #debates ,0,253680033368010753,10,04,11,16,0,0,0,2012-10-04 11:16:47
 "@Lisaxoxox: Im strangely attracted to Obama.... #obama2012" not strange whatsoever! he is a Fine gentleman ,0,253679298865680385,10,04,11,13,0,0,0,2012-10-04 11:13:52
 why does mitt romney need to be president when hes already the mayor of whoville? http://t.co/0RrIZ2X ,3,253679926694273024,10,04,11,16,0,1,0,2012-10-04 11:16:23
 MITT ROMNEY PROLLY AIN'T NEVER ATE NOODLES ,12,253679030178557952,10,04,11,12,0,1,0,2012-10-04 11:12:48
 Yeah Mittens --  that's right --  'Bama did his homework! #debates ,0,253679127033442306,10,04,11,13,0,0,0,2012-10-04 11:13:11
 #NOBAMA ,0,253678992824074240,10,04,11,12,0,0,0,2012-10-04 11:12:39
 mitt romney definitely is a sushi blogger ,0,253678955201171457,10,04,11,12,0,0,0,2012-10-04 11:12:30
 In the end Mitt Romney is pro life and anti gay and I just can't deal wit that ,0,253680305767055360,10,04,11,17,0,0,0,2012-10-04 11:17:52
 Here he go with this "But First" smh #Romney ,1,253679998475587584,10,04,11,16,0,1,0,2012-10-04 11:16:39
 Which one of you will get me back on health insurance? #itsbeen2years #youngpeople #DenverDebate ,0,253678896510271491,10,04,11,12,0,0,0,2012-10-04 11:12:16
 #Romney just watched the movie Dodgeball. Dodge dip duck dive and dodge those questions big guy! #changingsubject ,0,253679981794840577,10,04,11,16,0,0,0,2012-10-04 11:16:35
 Mitt you are running for president not Marketing manager for Massachusetts!  What about the rest of us. #obama2012 ,0,253680117254086656,10,04,11,17,0,0,0,2012-10-04 11:17:07
 Mitt romney got a fresh ass perm... ,0,253678984724885505,10,04,11,12,0,0,0,2012-10-04 11:12:37
 Oooh the role of government. Lets talk about how we don't want the government intruding in our lives then tell women what to do! #debates ,1,253679241848320000,10,04,11,13,0,1,0,2012-10-04 11:13:39
 @BarackObama keep those hands up --  your about to get hit by @MittRomney  #DenverDebate ,0,253680029039480832,10,04,11,16,0,0,0,2012-10-04 11:16:46
 Obama is getting owned in this debate! #Mitt is the shit! ,0,253679206981070848,10,04,11,13,0,0,0,2012-10-04 11:13:30
 #Romney = new G. W. bush. ,0,253680332052770816,10,04,11,17,0,1,0,2012-10-04 11:17:58
 Mitt Romney Mlp. #TeamObama ,0,253680096244813824,10,04,11,17,0,0,0,2012-10-04 11:17:02
 RT @scrowder: Mitt Romney the first to bring up the Constitution... SURPRIIIIIISE. #CantAfford4More #Debate2012 ,0,253680154793082880,10,04,11,17,0,0,0,2012-10-04 11:17:16
 This nigga Mitt Romney basically said he's gonna replace Obamacare with.... Obamacare. ,1,253678941267701761,10,04,11,12,0,1,0,2012-10-04 11:12:27
 Young --  in college --  black... Also voting for Mitt Romney #debates ,1,253678979905626113,10,04,11,12,0,1,0,2012-10-04 11:12:36
 “@Tay_TwoTimess: - Obama Got Teenagers Watching An Actual Presidential Debate .. Hes The First President To Ever Do That !” ,0,253679269648158723,10,04,11,13,0,0,0,2012-10-04 11:13:45
 #debates #mockthevote Mitt: I also think each state should have its own space program. ,5,253679142522998784,10,04,11,13,0,1,0,2012-10-04 11:13:15
 Romney says he'll issue an executive order for vouchers to states for #Obamacare-talk about bowling through #cnbc #debate2012 ,0,253679114505052160,10,04,11,13,0,0,0,2012-10-04 11:13:08
 Why does Mitt Romney look so much like the governor of Whoville? http://t.co/Rq64NYqX ,6,253679286828027904,10,04,11,13,0,1,0,2012-10-04 11:13:50
 You can like Mitt Romney all you want --  but tell me you don't like bacon and this friendship is over! ,0,253679264778571776,10,04,11,13,0,0,0,2012-10-04 11:13:44
 #debates Romney: I love great schools. ,0,253679970176614400,10,04,11,16,0,0,0,2012-10-04 11:16:32
 SOMEONE has to pay for healthcare #debates ,0,253679878166175745,10,04,11,16,0,0,0,2012-10-04 11:16:10
 .@MichelleObama is finally proud that #ObamaVotingforromney #tcot #SGP ,1,253679256188637184,10,04,11,13,0,1,0,2012-10-04 11:13:42
 #Debate2012  what's that symbol on #MittRomney pen flag? ,0,253678976134950913,10,04,11,12,0,0,0,2012-10-04 11:12:35
 ,0,253680318018629632,10,04,11,17,0,0,0,2012-10-04 11:17:55
 Romney is Addressing Obama... Obama is Addressing the Nation!!!!! #TeamObama ,9,253679285284528128,10,04,11,13,1,0,253678751148285952,2012-10-04 11:13:49
 President Obama just went to WORK!!! ,1,253679130862837760,10,04,11,13,1,0,253678412810567680,2012-10-04 11:13:12
 "@BarackObama: President Obama: "Over the last 30 months --  we’ve seen 5 million jobs in the private sector created."" ,0,253679332315238400,10,04,11,14,0,0,0,2012-10-04 11:14:00
 *While Romney is speaking* Obama: *tweets 'chillin at this debate listening to this bitch talk #Obama2012'* ,1,253679423625232384,10,04,11,14,0,1,0,2012-10-04 11:14:22
 Of course Obama couldn't change anything --  he spent four years trying to fix Bush's mistakes. Give him the next 4 to prove himself #TeamObama ,0,253679731315200000,10,04,11,15,0,0,0,2012-10-04 11:15:35
 Well everyone get used to working forever cause if Obama stays president. We're gunna work till we pass away --  no retirement or SS. ,1,253679435482554368,10,04,11,14,1,0,253678261572366342,2012-10-04 11:14:25
 The govt can "give gateways to opportunity...it doesn't restrict people's freedoms --  it enhances them." Yes. Thank you @barakobama #Debates ,0,253679752039260161,10,04,11,15,0,0,0,2012-10-04 11:15:40
 I can't even look @ any social network right now without getting mad --  don't bash Obama! #Obama2012 ,4,253678974205562880,10,04,11,12,1,0,253678430581841920,2012-10-04 11:12:35
 Watched the #election2012 #denverdebate tonight? Have something to say? Share it with us: http://t.co/BnHY6kG8 ,0,253679669885423616,10,04,11,15,0,1,0,2012-10-04 11:15:21
 Does Romney have to follow any of Lehrer's instructions?? He keeps telling him no --  acting all entitled and shit! #Debates ,0,253679483754774528,10,04,11,14,0,0,0,2012-10-04 11:14:36
 Now watching the debate. Goooooo Obama! Lol #TeamObama ,0,253679793973915649,10,04,11,15,0,0,0,2012-10-04 11:15:50
 #OBAMA #LatinosforObama ,0,253679731264872449,10,04,11,15,0,0,0,2012-10-04 11:15:35
 It's funny that Obama won't even glance at our future president. #rude ,3,253679711354511360,10,04,11,15,0,1,0,2012-10-04 11:15:30
 RT @abbie_snyder: @ineedmywalker #RomneyRyan2012 suck a wiener mya,1,253679373650120707,10,04,11,14,1,0,253662849270956032,2012-10-04 11:14:10
 Do these two look similar? Maybe it's just me. #PresidentialDebate http://t.co/0ShGWljU ,0,253679846528540672,10,04,11,16,0,0,0,2012-10-04 11:16:03
 We have reformed schools that aren't working. #debate #obama ,0,253679685135896576,10,04,11,15,0,0,0,2012-10-04 11:15:24
 #fullrepeal RT @KristinaRibali: So Obama just admitted this is a boon for insurance companies.  Note that too America #debates #denverdebate ,13,253678895801458688,10,04,11,12,1,0,253678590611312640,2012-10-04 11:12:16
 My attempt at drawing President Obama & Governor-will-always-be-a-governor Romney for my extra credit . http://t.co/9NOXQpKX ,0,253679464993681411,10,04,11,14,0,0,0,2012-10-04 11:14:32
 I think I had 5 seconds left before he interrupted me" #TeamObama♥ ,0,253679856901042178,10,04,11,16,0,0,0,2012-10-04 11:16:05
 AMERICAH. #debates i like how Obama says America ,0,253679492311179264,10,04,11,14,0,0,0,2012-10-04 11:14:38
 I know I can't vote --  but excuse me for caring about my future. #RomneyRyan2012 ,4,253679693025394688,10,04,11,15,1,0,253678256245575680,2012-10-04 11:15:26
 Obama: "Is the reason that Romney is keeping his plans (details) secret is because they are too good?" ZING! #Debates ,5,253679017515970560,10,04,11,12,1,0,253678714032902144,2012-10-04 11:12:45
 Every time #MittRomney talks he sound soo* stupid! #ew. #takemanyseats #irrelevant ,1,253679319375822849,10,04,11,13,1,0,253678230475771905,2012-10-04 11:13:57
 Romney --  stop smirking every time president Obama opens his mouth. I want to curb stomp you. ,0,253679513236566016,10,04,11,14,0,0,0,2012-10-04 11:14:43
 Obama just says stuff. Romney actually answers the freaking questions. Byeeee Obama. You can go shave your back now! ,1,253679379660566528,10,04,11,14,0,1,0,2012-10-04 11:14:11
 what Obama is trying to say to Romney is that he IS the President and he knows what he is talking about because he is LIVING it... #theend ,0,253679647361990656,10,04,11,15,0,0,0,2012-10-04 11:15:15
 *Long pause.* - President Obama ,17,253679618912030720,10,04,11,15,0,1,0,2012-10-04 11:15:08
 #Obama comparing himself to Lincoln if I were the press I would be crapping my pants right now! Check your history! #debates ,0,253679810520428545,10,04,11,15,0,0,0,2012-10-04 11:15:54
 Mitt Romney is the new Kanye West ,0,253679248840208384,10,04,11,13,0,0,0,2012-10-04 11:13:40
 Obama wants to King not President  --  can anyone say socialism !!! ,1,253680279321993220,10,04,11,17,0,1,0,2012-10-04 11:17:46
 "everyone will get healthcare --  I will protect Medicare and everyone will get a unicorn!" --Mitt Romney --  as honest as he gets  #Debates2012 ,8,253680053127352322,10,04,11,16,1,0,253678826243125250,2012-10-04 11:16:52
 Romney clearly bullshittin you but damn sure not me!! #TeamObama http://t.co/H4rS6Gyj ,0,253679894456832001,10,04,11,16,0,0,0,2012-10-04 11:16:14
 #youtubepolitics #denverdebate the gov is their to protect the consistency of a system --  increase inefficiency of all sectors --  protect people ,0,253679974312189953,10,04,11,16,0,0,0,2012-10-04 11:16:33
 it feels that way RT @baratunde: is romney making up his policies on the fly? #debates #freestylewonk ,7,253679242246754305,10,04,11,13,0,1,0,2012-10-04 11:13:39
 Well...if I was undecided before tonight....Romney definitely swayed me to the right.....#debates ,0,253679219756892160,10,04,11,13,0,0,0,2012-10-04 11:13:33
 That "Just For Men: Touch of Grey" is working for you --  Mitt. #PresidentialDebate ,0,253679035022987265,10,04,11,12,0,0,0,2012-10-04 11:12:49
 "Gov. Romney... do you believe we could sell a line of cat or kitten type gloves entitled --  'Mitt's Mitts?'"- Jim Lerner #debate ,0,253680062493241348,10,04,11,16,0,0,0,2012-10-04 11:16:54
 Anyone notice that Mitt Romney is wearing white after labor day? Barack Obama isn't. ,0,253680167086612481,10,04,11,17,0,0,0,2012-10-04 11:17:19
 Romney citing the Lord. I see you Mitt --  tryna get them swing states. ,1,253680179971514369,10,04,11,17,0,1,0,2012-10-04 11:17:22
 #Obama is trending Romney is NOT ! RT RT ,0,253679932478205953,10,04,11,16,0,0,0,2012-10-04 11:16:23
 America does not need Mitt Romney or President Barack Obama! America needs Jesus. ,4,253679233640038400,10,04,11,13,0,1,0,2012-10-04 11:13:37
 My twitter being a Mitt Romney .  .  . I meant a dick ,1,253679305182294016,10,04,11,13,0,1,0,2012-10-04 11:13:54
 "No --  I'm sorry. I have to respond. By talking about something completely different." ~Mitt Romney ,0,253678984632623105,10,04,11,12,0,0,0,2012-10-04 11:12:37
 Mitt Romney plan is just to deny everything obama is saying ,0,253679873514680323,10,04,11,16,0,0,0,2012-10-04 11:16:09
 #RomneyRyan2012 ,0,253679915898122240,10,04,11,16,0,0,0,2012-10-04 11:16:19
 REAGAN! Drink! #BuzzwordBingo #debates http://t.co/EiHl7pox #GetGlue #First2012PresidentialDebate ,0,253678925635534848,10,04,11,12,0,0,0,2012-10-04 11:12:23
 President Obama wants to slap the fuck outta Romney! Lol ,0,253679952803790848,10,04,11,16,0,0,0,2012-10-04 11:16:28
 Obama: "The genius of America is the free market enterprise system" wait...wat. #debates ,1,253679898101678080,10,04,11,16,0,1,0,2012-10-04 11:16:15
 Obama is like:"I own this mofucker." #Obama2012 ,0,253680263857598464,10,04,11,17,0,0,0,2012-10-04 11:17:42
 #Romney we are talking about schools in America not the schools in Massachusetts #PresidentalDebate2012 ,0,253680146094108672,10,04,11,17,0,0,0,2012-10-04 11:17:14
 I never have been all into politics but I gotta vote this year...#Obama ,1,253679185447497729,10,04,11,13,0,1,0,2012-10-04 11:13:25
 Obama is killing him with kindness not breaking a sweat !!! strong black president !!! ,14,253678858228862980,10,04,11,12,1,0,253678083322810368,2012-10-04 11:12:07
 Lol I feel bad for the moderator #debates ,0,253678967960264704,10,04,11,12,0,0,0,2012-10-04 11:12:33
 RT @chrisrockoz: Mitt Romney look like the guy who used to remind the teacher about the homework that was due. #debate ,337,253678828851965952,10,04,11,12,1,0,253676891679105024,2012-10-04 11:12:00
 #BEEFING #PresidentialDebate ,14,253678995470700544,10,04,11,12,0,1,0,2012-10-04 11:12:40
 I want the moderator to ask a one word question: how? #PresidentialDebate ,0,253679046469238785,10,04,11,12,0,1,0,2012-10-04 11:12:52
 mitt romney uglasS might ass well gve up BITCH aint nobdy voting for u ,0,253680071032832001,10,04,11,16,0,0,0,2012-10-04 11:16:56
 @kgervan and Honey Boo Boo is pretty funny! #ROMNEY ,0,253678883751198720,10,04,11,12,0,0,0,2012-10-04 11:12:13
 If you want to know what NJ urban youth are thinking about the #DenverDebate --  check out @MsC_Eng4CP class twitter conversation! #Eng4CP ,3,253680227149029376,10,04,11,17,0,1,0,2012-10-04 11:17:33
 Obama is the Master Debater!!! #debates ,0,253679265462251520,10,04,11,13,0,0,0,2012-10-04 11:13:44
 Romney Obama The President . You Tryna Be In His Shoes So Take Notes ! ,0,253678875735883777,10,04,11,12,0,0,0,2012-10-04 11:12:11
 Did Mitt just go "Tenther" ?  #Debates ,1,253679101729193986,10,04,11,13,0,1,0,2012-10-04 11:13:05
 Obama the first president too have teenagers actually watch the debate . ,20,253680063541829633,10,04,11,16,0,1,0,2012-10-04 11:16:54
 Dude --  my president is black. My lambo is blue. And I'll be damn if my rims ain't too.  #Obama2012 ,1,253679936156622848,10,04,11,16,0,1,0,2012-10-04 11:16:24
 Get this nigga off the stage Mitt cant even follow the rules yo time is up its been up #debates ,0,253678858539241472,10,04,11,12,0,0,0,2012-10-04 11:12:07
 I like how Romney is shaking his head at Obama. I got yo back Romney. I love you. <3 #Romney #Debate2012 #romney2012 ,0,253679900798640128,10,04,11,16,0,0,0,2012-10-04 11:16:16
 Mitt Romney is so full of SHIT ,5,253679073371504640,10,04,11,12,0,1,0,2012-10-04 11:12:58
 Ate u serious. "I have to respond to that" punking the moderator wow #debates ,0,253678854718234624,10,04,11,12,0,0,0,2012-10-04 11:12:06
 #TEAMOBAMA #TEAMFINANCIALAID #TEAMFOODSTAMPS !z ,0,253678867129176065,10,04,11,12,0,0,0,2012-10-04 11:12:09
 Romney: Yeah --  that Cleveland clinic. Just like Mayo. Just in a swing state. #debates ,0,253678904802410497,10,04,11,12,0,0,0,2012-10-04 11:12:18
 RT if you #TeamObama and only TEAMOBAMA!! ,2,253679258919124992,10,04,11,13,0,1,0,2012-10-04 11:13:43
 #OBAMA2012 ,0,253679064206950402,10,04,11,12,0,0,0,2012-10-04 11:12:56
 Live Tweeting this debate is the only thing getting me through the actual watching part #DenverDebate ,0,253679064206950400,10,04,11,12,0,0,0,2012-10-04 11:12:56
 It's not that Prez isn't winning. It's just Mitt isn't losing. Which kinda means he's winning. #WhySportsIsBetter #NoMoralVictories #debates ,14,253680221390249987,10,04,11,17,0,1,0,2012-10-04 11:17:32
 I kind of hope Romney wins this election because Nathan said we are moving to Italy. I think I'd like Italy. #debates ,0,253679315852615681,10,04,11,13,0,0,0,2012-10-04 11:13:56
 Total # of "Bain" mentions: 0. #debates ,7,253679189658591232,10,04,11,13,0,1,0,2012-10-04 11:13:26
 Mitt Romney looks like a guy that's guiltlessly staring at a woman's boobs. ,0,253679298672746496,10,04,11,13,0,1,0,2012-10-04 11:13:52
 "@BigBirdRomney: Mitt Romney will end Burt and Ernie's right to a civil union. #Debates #PresidentialDebate2012 #BigBird" ,0,253679114647658496,10,04,11,13,0,0,0,2012-10-04 11:13:08
 So thats what that writing is ! #debates ,0,253679995321466881,10,04,11,16,0,0,0,2012-10-04 11:16:38
 “@danabrams: New drinking game. . . every time Jim Lehrer is ignored. . . DRINK. #debates”  #FPTF ,0,253680158945447937,10,04,11,17,0,0,0,2012-10-04 11:17:17
 Next topic... #Romney and #Obama are pretty much sayin the same thing every time --  just different wording. ,0,253679085090398208,10,04,11,13,0,0,0,2012-10-04 11:13:01
 I like the name Mitt Romney though --  it's strong ,0,253679038944641024,10,04,11,12,0,0,0,2012-10-04 11:12:50
 thought he was on pluto tho. . . RT @FlyNash_JetLife: If #Romney win I'm going to #Jupiter with #Future!! Lmaoo ,0,253679022238740480,10,04,11,12,0,0,0,2012-10-04 11:12:46
 Obama has planted the see that Romney doesn't have a plan that fits all people --  and that's why it isn't laid out yet.. #debates #CNBC2012 ,1,253679230561439745,10,04,11,13,0,1,0,2012-10-04 11:13:36
 #Debates Somebody wake up Jim Lehrer. Tell him the debate has begun. ,16,253679030346321920,10,04,11,12,1,0,253677877571227648,2012-10-04 11:12:48
 “@NelleRox: Obama got us teens watching an actual presidential debate..first president to ever do that..way to go” or u just started caring. ,0,253680213383327744,10,04,11,17,0,0,0,2012-10-04 11:17:30
 #TeamObama ,0,253678984582279169,10,04,11,12,0,0,0,2012-10-04 11:12:37
 I feel bad for the old man in the middle. Is he lost? The medicare part is over and Romney already told u to leave #presidentialdebate ,0,253679202560274434,10,04,11,13,0,0,0,2012-10-04 11:13:29
 When your grandparents can't afford a living or to get proper care --  blame Obama because of his stupid healthcare & taxes #romney ,0,253678850389704706,10,04,11,12,0,0,0,2012-10-04 11:12:05
 @MittRomney just mentioned the great President Reagan. Done --  and done. #Mitt2012 ,0,253678967893139456,10,04,11,12,0,0,0,2012-10-04 11:12:33
 Obama is killing this debate! Sorry Romney. #teamobama ,2,253678942093975553,10,04,11,12,1,0,253678022685773824,2012-10-04 11:12:27
 @JonHuntsman should be in denver not #romney. The debate would be over before it started. #debates ,0,253679206855241728,10,04,11,13,0,0,0,2012-10-04 11:13:30
 Lehrer: we're gonna move on   #Romney No I don't think so --- SIT DOWN. ,0,253679123237593088,10,04,11,13,0,0,0,2012-10-04 11:13:10
 Presidential #DenverDebate Love how Obama says "Governor Romney" like you're just a governor --  you will never be anything else.. So sassy ,1,253679250920595456,10,04,11,13,0,1,0,2012-10-04 11:13:41
 "@jordan_press: That's it. I'm nominating @spaikin to go down as moderator for the remaining debates. #debate #election2012 #cdnpoli" ,1,253680237404094464,10,04,11,17,0,1,0,2012-10-04 11:17:36
 #teamOBAMA ,0,253679139809284097,10,04,11,13,0,0,0,2012-10-04 11:13:14
 Mitt Romney lying...changing his mind on crap ,0,253679051355611136,10,04,11,12,0,0,0,2012-10-04 11:12:53
 Mitt romney sellin dreams ,0,253679293887049731,10,04,11,13,0,0,0,2012-10-04 11:13:51
 romney uses internet explorer romney wears crocs romney is a nicholas cage fan romney is literally an oven mitt ,0,253679429308514304,10,04,11,14,0,0,0,2012-10-04 11:14:23
 I can't even listen to this fool! #nobama ,0,253679638679797761,10,04,11,15,0,0,0,2012-10-04 11:15:13
 Poor Big Bird =( RT:"@FiredBigBird: Look what Mitt Romney has done to me... http://t.co/GYpJ6Nt7" ,0,253679562985185280,10,04,11,14,0,0,0,2012-10-04 11:14:55
 Wait --  what? Now Abraham Lincoln is referenced? With absolutely no relevance? #obamafail #Romney #debate2012 ,0,253679630588985345,10,04,11,15,0,0,0,2012-10-04 11:15:11
 Mitt Romney: Government is terrible and I really want to be a part of it. #PresDebate2012 ,7,253679210898546688,10,04,11,13,1,0,253678717690322945,2012-10-04 11:13:31
 You need an inhalator?  For some treatment? And if you can --  some treatment --  then you can save --  uh --  you can save in 10 years --  uh... #debates ,1,253678963199729664,10,04,11,12,1,0,253678615152164864,2012-10-04 11:12:32
 im not even american and i hate mitt romney and i dont even know why.. he just seems like an ass ,0,253679613425897472,10,04,11,15,0,0,0,2012-10-04 11:15:07
 On college issues --  mitt could NOT be more out of touch; cut Pell grants --  raise student loan interest rates #Obama2012 ,2,253679680329248768,10,04,11,15,0,1,0,2012-10-04 11:15:23
 #Romney alllllll day ,1,253679583495335936,10,04,11,15,1,0,253678358859247617,2012-10-04 11:15:00
 I'd rather not have a disrespectful president... Obama is polite. Romney is just pathetic ,0,253679479682117633,10,04,11,14,0,0,0,2012-10-04 11:14:35
 You all caught that Mitt Romney wants to kill Big Bird --  right?? #debate2012 #mockthevote ,12,253679538058432513,10,04,11,14,1,0,253678248846848001,2012-10-04 11:14:49
 True fact: Mitt Romney's real full name is Willard Mitt Romney.... ,1,253679347704135681,10,04,11,14,0,1,0,2012-10-04 11:14:04
 I can almost hear my father screaming at the TV from his recliner right now. He lives 50 miles away. #debates ,0,253679672288755713,10,04,11,15,0,0,0,2012-10-04 11:15:21
 Lord have mercy.... @barackobama is going to have a mad case of TMJ in the morning!  #tcot ,0,253679437281894403,10,04,11,14,0,0,0,2012-10-04 11:14:25
 His face is like a bunch of angry dough #romney #debate ,0,253679437281894400,10,04,11,14,0,0,0,2012-10-04 11:14:25
 ah ah ah ah ah ah ah ah ah ah = #Obama answer to every question... #stutteringfool ,0,253679416406847488,10,04,11,14,0,0,0,2012-10-04 11:14:20
 If you honestly think Obama is putting up any type of fight than you need to reconsider your intelligence on politics. Keep jabbing #Romney ,0,253679370659586048,10,04,11,14,0,0,0,2012-10-04 11:14:09
 Yall keep saying #Obama needs more aggression! He doesn't need aggression if he's making sense of everything he says! #Debate Debate2012 ,2,253679680178237441,10,04,11,15,1,0,253678679459262466,2012-10-04 11:15:23
 I don't pretend to know much about politics --  but I will say that #Obama is not great at making eye contact with #Romney. #activelistening ,0,253679764848648192,10,04,11,15,0,0,0,2012-10-04 11:15:43
 “@FOEalboog: Big Bird's response to Mitt Romney http://t.co/iyDIl30i” ,1,253679821031342080,10,04,11,15,0,1,0,2012-10-04 11:15:57
 US rivals square off at debate: US President Barack Obama and Republican challenger Mitt Romney spar on taxe... http://t.co/J92NmtCw bbc ,1,253679130535682048,10,04,11,13,1,0,253678487741796353,2012-10-04 11:13:12
 Ok Mitt --  lets discuss jobs --  Mass 49th in job creation...GO #debates #debate2012 ,2,253679476452515840,10,04,11,14,0,1,0,2012-10-04 11:14:34
 "@itsrealTED: I bet Mitt Romney was the kid in class that reminded your teacher that you had homework last night." Lol ,0,253679823262720000,10,04,11,15,0,0,0,2012-10-04 11:15:57
 "1 --  2 --  3 and to the 4 --  Rom Doggy Dogg and Paul Ryan at the door" #PresidentialRapBattle2012 ,0,253679512875843584,10,04,11,14,0,0,0,2012-10-04 11:14:43
 @LuvLustAndVodka What's sad is half these people didn't give two shits about politics till Obama was president...hmmm ,0,253679538129747969,10,04,11,14,0,0,0,2012-10-04 11:14:49
 President try to pitch appeal to a "particular demographic" with his Abraham Lincoln reference! #Election2012 ,0,253679689036595201,10,04,11,15,0,0,0,2012-10-04 11:15:25
 Fact Check: Romney on Dodd-Frank #debates http://t.co/GjLghdbQ ,0,253679362036088833,10,04,11,14,0,0,0,2012-10-04 11:14:07
 Mitt Romney doesnt think we need more teachers --  I do #obama ,0,253679868791894016,10,04,11,16,0,0,0,2012-10-04 11:16:08
